Industry_Name,Number_of_Firms,Beta,ROE,Cost_of_Equity,_ROE_COE_,BV_of_Equity,Equity_EVA,ROC,Cost_of_Capital,_ROC_WACC_,BV_of_Capital,EVA,E_D_E_,Std_Dev_in_Stock,Cost_of_Debt,Tax_Rate,After_tax_Cost_of_Debt,D_D_E_
Brokerage & Investment Banking,170,0.5462839120404231,0.12420793789623032,0.08146477353035705,0.04274316436587326,5015.863,214.39385664570216,0.0038800085445582656,0.07023964166131969,-0.06635963311676142,9095.981071278175,-603.6059667270262,0.6147368723271383,0.41233670226885366,0.074755,0.1362207168406473,0.0523285,0.38526312767286175
Building Materials,51,0.8755433893241724,0.15483092827912986,0.10717993870621786,0.047650989572912,2321.4999999999995,110.62177229351519,0.12737870599408893,0.10403041224693836,0.02334829374715057,3153.112004966656,73.61978530962837,0.9425807866927932,0.3708508945521493,0.074755,0.15865400358855386,0.0523285,0.057419213307206785
Business & Consumer Services,65,0.5557597703132835,0.18715617909020818,0.08220483806146744,0.10495134102874074,2627.4579999999996,275.75524059669306,0.2578406899670419,0.0813758604709773,0.17646482949606462,2103.065944271671,371.1171732748806,0.9722530388836605,0.40838233767444265,0.074755,0.1506994795798062,0.0523285,0.027746961116339453
Cable TV,8,0.9903181667049161,-0.16277734330137653,0.11614384881965395,-0.2789211921210305,1097.106,-306.0061134031353,0.020304500852436017,0.1106356497105448,-0.09033114885810879,1107.7819999999997,-100.06722074433344,0.9136853560939445,0.32980523042202203,0.074755,0.13238339196477242,0.0523285,0.08631464390605548
Chemical (Basic),138,0.8978960804003071,0.12673454327385195,0.10892568387926399,0.017808859394587956,14414.097000000002,256.6986267729521,0.11810507290106584,0.10395490697942622,0.014150165921639618,18824.518083598883,266.37005427782964,0.9121727167478564,0.33796101582665705,0.074755,0.20723748291861144,0.0523285,0.08782728325214362
Chemical (Diversified),9,0.8787258858218959,0.16347664657770125,0.10742849168269007,0.05604815489501118,3716.8,208.31978211377756,0.13843932822428917,0.10566636039755782,0.03277296782673135,4306.745199999999,141.14482187752967,0.9702183676956734,0.22150950133064853,0.068943,0.2702533327754337,0.0482601,0.029781632304326622
Chemical (Specialty),178,0.7601902739772037,0.14906565422169793,0.09817086039761962,0.05089479382407831,21374.528,1087.852195646989,0.14364726094527913,0.09473427458834148,0.04891298635693765,28432.76343900315,1390.7313701819967,0.925034710702711,0.326397800285098,0.074755,0.22000268262587394,0.0523285,0.07496528929728896
Coal & Related Energy,4,0.6200328188050137,0.46306857237292237,0.08722456314867158,0.37584400922425076,7557.723,2840.524912926332,0.9228382670899976,0.08635940886117376,0.8364788582288238,3305.909999999999,2765.32382220725,0.9752076822015159,0.3396011708693104,0.074755,0.21233009946862205,0.0523285,0.02479231779848412
Computer Services,156,0.7550152375143054,0.2844606833385903,0.09776669004986727,0.18669399328872305,47635.975,8893.350396951779,0.3589371536023143,0.0968917356455458,0.2620454179567685,40735.682177187824,10674.598861875269,0.980744074458925,0.4041511072893946,0.074755,0.16565779658249472,0.0523285,0.019255925541075025
Computers/Peripherals,8,0.3092554839508758,0.30476377180944914,0.0629528532965634,0.24181091851288572,25.504999999999995,6.167387476671149,0.30068296401295336,0.06275433983806712,0.23792862417488625,31.657999999999998,7.532344384128549,0.981315243106563,0.4253075146252079,0.074755,0.17462747986455607,0.0523285,0.01868475689343696
Construction Supplies,97,0.9469955546369726,0.10752037884647246,0.11276035281714757,-0.005239973970675105,30539.02000000001,-160.0236698899265,0.1069344133591396,0.10270724359323558,0.004227169765904024,47144.12846015539,199.2862344666643,0.833645523754992,0.3246916921336131,0.074755,0.18214755171455183,0.0523285,0.166354476245008
Diversified,15,1.08987479643481,0.12938808321183087,0.12391922160155866,0.005468861610272213,9217.92,50.41152881456044,0.07422456629083224,0.11574104309289164,-0.0415164768020594,13042.031400000002,-541.4591940698303,0.8857648264228564,0.30629082692160886,0.074755,0.1305797045482185,0.0523285,0.11423517357714363
Drugs (Biotechnology),8,0.7303843556163842,0.04729198609604251,0.0958430181736396,-0.048551032077597096,1338.324,-64.97701145421806,0.1162154814961654,0.08031144822927185,0.03590403326689355,2357.5690000000004,84.64623580499698,0.6430715403445157,0.3428267327992044,0.074755,0.15033950763807988,0.0523285,0.35692845965548425
Drugs (Pharmaceutical),167,0.9618567533257633,0.1416047740814535,0.11392101243474212,0.02768376164671138,33889.493,938.1886465398939,0.1409022427866403,0.11152976099430571,0.02937248179233458,38641.17430796918,1134.9871887952515,0.9611762640309574,0.3203901749936524,0.074755,0.19808604306906963,0.0523285,0.03882373596904265
Education,29,0.5960867065563075,-0.07307462111017832,0.0853543717820476,-0.15842899289222592,497.902,-78.88211241902506,0.08422261504619093,0.08266894442374924,0.0015536706224416885,434.62275291353814,0.675260603046497,0.9186871621127614,0.47783334941258965,0.074755,0.1257315195010897,0.0523285,0.08131283788723864
Electrical Equipment,111,0.947567655845507,0.11965951376150141,0.1128050339215341,0.006854479839967315,10679.902999999998,73.20517980630643,0.10035290908571348,0.11040916818325645,-0.010056259097542972,12569.13479983484,-126.39847617908306,0.9603835474204558,0.3892496410800857,0.074755,0.17458770167280493,0.0523285,0.03961645257954416
Electronics (Consumer & Office),7,1.1073477494916755,0.19421411366781124,0.12528385923529986,0.06893025443251138,195.13,13.450360547415945,0.17532872508201497,0.1235653452859009,0.051763379796114076,274.64219999999995,14.216408506640319,0.9764443083083681,0.4402954391266252,0.074755,0.20226449844017605,0.0523285,0.023555691691631853
Electronics (General),35,0.5093497079903779,0.21452697597492132,0.07858021219404851,0.1359467637808728,959.539,130.4462217715349,0.15822108921442715,0.07792256013987148,0.08029852907455567,1058.4749137940735,84.99397863998122,0.9749482224505673,0.40893537964902793,0.074755,0.1815780483342038,0.0523285,0.025051777549432663
Engineering/Construction,155,1.0762860858195458,0.12018930036106845,0.12285794330250653,-0.002668642941438079,20390.875,-54.41596463849619,0.0951501041694268,0.10663938905986517,-0.011489284890438364,47807.8780890334,-549.2783313722508,0.7700456223214658,0.3988456872430766,0.074755,0.16209368223330398,0.0523285,0.22995437767853422
Entertainment,65,0.6423947178886079,0.305811268529741,0.08897102746710028,0.21684024106264072,948.0029999999999,205.56519904810656,0.07020015010167709,0.0801613114502594,-0.009961161348582312,2391.1760041970538,-23.818889990665188,0.7595767370372927,0.4278493631094938,0.074755,0.10921846270478834,0.0523285,0.24042326296270733
Environmental & Waste Services,14,0.9313133898177656,0.14339688041594453,0.1115355757447675,0.03186130467117704,288.49999999999994,9.191986397634574,0.19541910182817634,0.1087330550239439,0.08668604680423245,240.89843118323998,20.88253268061651,0.9526657804735227,0.44237146128615795,0.074755,0.21383532770911598,0.0523285,0.04733421952647732
Farming/Agriculture,59,0.6072712832591157,0.16606563930640256,0.08622788722253694,0.07983775208386562,2669.041,213.0902336596728,0.09293055905148623,0.08326706035807689,0.009663498693409336,3772.6620000000003,36.457114307675056,0.9126583957101255,0.3822610803777417,0.074755,0.15331785817012916,0.0523285,0.08734160428987447
Financial Svcs. (Non-bank & Insurance),274,0.6963413563240893,0.19189096580368276,0.09318425992891138,0.09870670587477137,75971.982,7498.944081997425,0.008576951241028474,0.06828961789137195,-0.05971266665034347,427928.393226329,-25552.745494940882,0.3906699549621434,0.40644588561517303,0.074755,0.1492770357169575,0.0523285,0.6093300450378566
Food Processing,192,0.86063816113717,0.12630226357586943,0.10601584038481297,0.02028642319105646,12728.798000000006,258.22178294147324,0.17661396044513325,0.10284050139627704,0.07377345904885621,15157.014159235196,1118.1853633792714,0.9408549768758115,0.35768190930771093,0.074755,0.15841575778309738,0.0523285,0.059145023124188456
Food Wholesalers,34,0.7258204291245565,0.08195313818584755,0.09548657551462786,-0.013533437328780304,136.27299999999997,-1.8442421051048778,0.0737226298416071,0.08986226588403715,-0.016139636042430044,166.63559417941698,-2.6894378417698643,0.869681176384141,0.46221720928121984,0.074755,0.15930457318863353,0.0523285,0.130318823615859
Furn/Home Furnishings,43,0.4614807376908351,0.08708145816244338,0.07484164561365422,0.012239812548789156,2706.42,33.12607347829395,0.09768393529536851,0.07387570239436397,0.023808232901004533,2434.8541919913405,57.96957568291704,0.9570942579119461,0.299403845306232,0.074755,0.24298686124391317,0.0523285,0.042905742088053866
Green & Renewable Energy,16,0.8829617041693082,0.12000453397240758,0.10775930909562298,0.012245224876784602,5558.039999999999,68.05944967416387,0.0745014014636449,0.09596859144587085,-0.02146718998222595,15214.993919466162,-326.62316504759275,0.78728945432833,0.45501115754715177,0.074755,0.11930726027413026,0.0523285,0.21271054567167003
Healthcare Products,11,0.7992013264764143,0.16582556767685164,0.10121762359780796,0.06460794407904367,192.40700000000004,12.431020696416558,0.14425714315548824,0.10056745806316986,0.04368968509231838,197.46540000000002,8.627201142628687,0.9867012233643874,0.4420211152482545,0.074755,0.22721979601485032,0.0523285,0.01329877663561263
Healthcare Support Services,37,0.39031480418354586,0.12238493262141603,0.06928358620673493,0.0531013464146811,679.667,36.091232813627066,0.2136890665007628,0.06880771899719422,0.14488134750356857,514.1625595930694,74.49256446972778,0.9719336602752465,0.4064745149788983,0.074755,0.16748538097381577,0.0523285,0.028066339724753475
Heathcare Information and Technology,14,1.2169487686463463,0.07507182487316033,0.13384369883127967,-0.058771873958119336,2781.0699999999997,-163.44869550870692,0.10544414981591684,0.13150255165862013,-0.02605840184270329,2398.698,-62.506236383288694,0.9712796238465263,0.3288518074254409,0.074755,0.1520300587480424,0.0523285,0.02872037615347367
Hospitals/Healthcare Facilities,32,0.9319727910845824,0.15472897987998593,0.11158707498370589,0.043141904896280045,3541.25,152.7762707139517,0.18866981974450717,0.1091987119170096,0.07947110782749757,3378.1683999999996,268.4667851758449,0.9596959078521039,0.28475492604727076,0.074755,0.22823490909526875,0.0523285,0.0403040921478961
Hotel/Gaming,60,0.7280842329366062,0.11218356830774188,0.09566337859234894,0.016520189715392944,3368.3810000000003,55.646293153725004,0.11547607625678236,0.09155147524235994,0.02392460101442241,4752.440766805667,113.7002491905013,0.9051133063353042,0.3498077584816093,0.074755,0.14940781894384988,0.0523285,0.09488669366469582
Household Products,37,0.6885749168943986,0.21477100785934686,0.09257770100945253,0.12219330684989432,9920.798999999997,1212.2552364031244,0.32427467194390713,0.09229381076157259,0.23198086118233455,6940.381855554575,1610.0357597857992,0.9929466861264331,0.3268336415011811,0.074755,0.19019461011075678,0.0523285,0.007053313873566891
Information Services,20,1.0715327925011955,0.1786965618943939,0.12248671109434338,0.05620985080005052,1295.19,72.80243665771744,0.3617115759815366,0.11697188774797254,0.24473968823356404,835.6507221780251,204.51689721800253,0.9213944702929364,0.370973866763597,0.074755,0.23380509460690185,0.0523285,0.07860552970706358
Insurance (Life),7,1.0974499365121784,0.6245589500860584,0.12451084004160114,0.5000481100444573,9296.000000000002,4648.4472309732755,0.5889021901148607,0.12416150239410932,0.46474068772075133,6079.964181039293,2825.606734813736,0.9954185671207751,0.2052574833982197,0.068943,0.09753900408597824,0.0482601,0.004581432879224856
Insurance (Prop/Cas.),2,1.393938525347544,0.053283787323205864,0.1476665988296432,-0.09438281150643733,6108.8,-576.5657189305244,0.08720254603943159,0.14724857215859868,-0.060046026119167095,4851.645791532746,-291.3220499193224,0.9957947752313367,0.24386124045564408,0.068943,0.19940355445857913,0.0482601,0.004205224768663252
Investments & Asset Management,102,0.5971051073841283,0.12753101657130717,0.08543390888670041,0.042097107684606755,18911.423000000003,796.116210500149,0.05419665505427133,0.08171278862370465,-0.027516133569433325,22462.834930406214,-618.09036629319,0.8875978159420752,0.371141498427293,0.074755,0.13017004131850357,0.0523285,0.11240218405792479
Machinery,161,0.8106079953768068,0.2140228743655098,0.10210848443892862,0.11191438992658118,5729.995000000003,641.2688947073608,0.18876372221571536,0.10003827086831667,0.08872545134739869,6902.89228853819,612.4622339030287,0.9584127316642346,0.35668721722976887,0.074755,0.1918851708505093,0.0523285,0.041587268335765426
Metals & Mining,42,1.0620993717733045,0.12293445578272391,0.12174996093549509,0.001184494847228823,24002.269999999997,28.430565136794957,0.1544494758570719,0.10357144956691725,0.05087802629015464,33260.003399999994,1692.2033273958325,0.738142771361886,0.3925262004245379,0.074755,0.18330685254117438,0.0523285,0.261857228638114
Office Equipment & Services,17,0.6591768913630133,0.4856744334941578,0.09028171521545134,0.3953927182787065,87.466,34.58341949696534,0.4628386983723181,0.08875682569196504,0.3740818726803531,107.30677930736444,40.14152095459625,0.9598218618678322,0.406159781733717,0.074755,0.15985527496174542,0.0523285,0.04017813813216775
Oil/Gas (Integrated),1,0.9937605448783849,0.15125601750547046,0.11641269855500187,0.03484331895046859,34275,1194.254757027311,0.14372783026292443,0.09204618356902203,0.051681646693902406,48391.26,2500.940002392772,0.6424712262979217,0.1935286369851587,0.068943,0.24032085429917696,0.0482601,0.35752877370207825
Oil/Gas (Production and Exploration),8,0.9146439570769712,0.2624009890084949,0.11023369304771145,0.15216729596078343,2247.099,341.93497858618053,0.2092195185073121,0.08429019022210675,0.12492932828520535,6599.095,824.4205056402573,0.5519658693784453,0.36378520762892247,0.074755,0.12025435197395146,0.0523285,0.4480341306215547
Oil/Gas Distribution,11,0.7386304830790849,0.38632749591042237,0.09648704072847653,0.28984045518194584,2760.065,799.9784959317574,0.3004497768732484,0.09002810070013284,0.21042167617311558,3073.5119999999997,646.7335467781847,0.8537329376878955,0.3719054250623931,0.074755,0.10164692168245261,0.0523285,0.1462670623121045
Oilfield Svcs/Equip.,23,0.8843319331093127,0.15393606292550888,0.10786632397583733,0.04606973894967155,123966.26000000002,5711.093236767111,0.11601295631055174,0.09572548704349207,0.02028746926705967,196763.15060000002,3991.8263706873336,0.7813951634542372,0.3682890096552993,0.074755,0.2089970410286667,0.0523285,0.2186048365457628
Packaging & Container,86,0.7511524165484432,0.056477351044989674,0.09746500373243341,-0.04098765268744374,2751.032,-112.75834414804373,0.08404180580296279,0.08594469671329305,-0.00190289091033026,4517.774798087991,-8.596832598200765,0.7447674040631929,0.38195167598473173,0.074755,0.15685462062597802,0.0523285,0.25523259593680714
Paper/Forest Products,49,0.5061672056773157,0.2101030288690183,0.07833165876339836,0.13177137010561996,2971.1090000000004,391.5071036631385,0.17929348911722925,0.07432731685749394,0.10496617225973531,4320.960619927049,453.55469675879533,0.846005558696166,0.33622749665462703,0.074755,0.1641268991503686,0.0523285,0.153994441303834
Power,32,1.0186133519679434,0.15573897583323204,0.11835370278869639,0.03738527304453565,59792.977,2235.37677129064,0.08740630377798193,0.09837905858900786,-0.010972754811025928,135720.51367414955,-1489.2279193729348,0.6974694002286621,0.3130009553928686,0.074755,0.18284369811181447,0.0523285,0.3025305997713379
Precious Metals,1,2.229592522794764,-0.049900990099009904,0.2129311760302711,-0.262832166129281,5.05,-1.3273024389528691,-0.14712599923867528,0.2054039664112663,-0.35252996564994155,5.2540000000000004,-1.852192439524793,0.9531314807133969,0.4616925383845834,0.074755,0,0.0523285,0.04686851928660307
Publishing & Newspapers,22,0.7189565967820121,0.09002085520158236,0.09495051020867515,-0.00492965500709279,1301.3539999999998,-6.415226262100229,0.0573359896467441,0.0896655589058447,-0.0323295692591006,1507.6986155916197,-48.74324681461936,0.8760041753789745,0.3888542826313922,0.074755,0.1222335197586328,0.0523285,0.12399582462102554
R.E.I.T.,4,0.28565060504709083,0.013754185267857145,0.061109312254177796,-0.04735512698632065,7167.999999999999,-339.44155023794633,0.043739452527548954,0.0568419401786102,-0.013102487651061243,9250,-121.1980107723165,0.6678884283991727,0.10577529881527599,0.068943,0.25214429597074334,0.0482601,0.33211157160082727
Real Estate (Development),150,0.75166954904066,0.055886195608896655,0.09750539178007556,-0.0416191961711789,8388.779999999997,-349.13428045686203,0.05416521615067431,0.09029974350915555,-0.036134527358481244,15076.736456825667,-544.7907459757787,0.840501460215598,0.4276323370609384,0.074755,0.13688258405699544,0.0523285,0.15949853978440198
Real Estate (General/Diversified),17,1.002780850647752,0.042325557449792245,0.11711718443558944,-0.0747916269857972,7147.997999999999,-534.6104001112243,0.044066942689046436,0.11359775666678357,-0.06953081397773714,8383.497623109712,-582.9114137152428,0.945678357270786,0.2903085594737977,0.074755,0.13811164815296334,0.0523285,0.054321642729214026
Real Estate (Operations & Services),32,0.5596963991161537,0.14066570292345448,0.08251228877097161,0.058153414152482874,555.473,32.302651419522114,0.14364026177556388,0.07896916056384282,0.06467110121172107,757.3084377268707,48.975970624724816,0.8826148621031864,0.36464228273898797,0.074755,0.13362150408450796,0.0523285,0.1173851378968136
Recreation,12,0.5456475725275914,0.38580989259050763,0.0814150754144049,0.3043948171761027,175.869,53.53361210194401,0.1001805993535995,0.07979098007967321,0.020389619273926296,306.5271835558908,6.249972569813535,0.9441634048837743,0.42796554687516764,0.074755,0.08991645780833019,0.0523285,0.05583659511622574
Reinsurance,1,1.9171435804325219,0.10186804908257466,0.18852891363177995,-0.0866608645492053,7831.7,-678.7018928900111,0.14469692830407774,0.18852891363177995,-0.043831985327702216,5014.44,-219.79286050664308,1,0.2522730228319716,0.074755,0.1277061010277717,0.0523285,0
Restaurant/Dining,16,0.8642706632684619,-0.011631127187838944,0.10629953880126689,-0.11793066598910583,3632.5800000000004,-428.3925786587061,-0.007632929691921924,0.10348162417768762,-0.11111455386960954,3887.7691999999997,-431.98774020600877,0.9477883938095866,0.35149329309790395,0.074755,0.12909808643329304,0.0523285,0.05221160619041343
Retail (Automotive),4,0.8029362267649927,0.06596241639239835,0.10150931931034593,-0.035546902917947584,282.57,-10.044488357524449,0.09864509921849722,0.09491587932629754,0.003729219892199681,198.84999999999997,0.7415553755639065,0.8659347266575251,0.3316325757613725,0.074755,0.15679069855142624,0.0523285,0.13406527334247487
Retail (Building Supply),4,0.6035838771272046,0.02962755387985938,0.08593990080363469,-0.056312346923775305,78.50800000000001,-4.420969732291752,0.08830907441400519,0.08206674251626406,0.006242331897741135,103.7268,0.6474971122906151,0.8847665317491974,0.3602305511752161,0.074755,0.07105190755685986,0.0523285,0.1152334682508026
Retail (Distributors),253,0.5106533809592126,0.09557932795510399,0.0786820290529145,0.01689729890218948,5746.252999999999,97.096154508603,0.08163271630041682,0.07495082154680735,0.006681894753609474,11425.815655932807,76.34609768708641,0.8584171592876474,0.4095098192832985,0.074755,0.11871717586556674,0.0523285,0.1415828407123526
Retail (General),11,0.8955040221986375,-0.023050464510261093,0.10873886413371359,-0.1317893286439747,554.1320000000001,-73.028684260143,0.02766604432840289,0.09684400426181261,-0.06917795993340972,1144.7727973216508,-79.19304670597452,0.7891369776712357,0.39218955174446285,0.074755,0.12873396378144786,0.0523285,0.2108630223287643
Retail (Grocery and Food),8,0.0919019856634679,0.15173308137753716,0.045977545080316845,0.10575553629722032,1863.819,197.10917790594885,0.1746259294951408,0.045995715723742794,0.128630213771398,1812.3245318796291,233.11969195882548,0.9971389116037278,0.39589810917128354,0.074755,0.16997271816155796,0.0523285,0.0028610883962721934
Retail (Special Lines),43,0.7912918228457284,0.06127387015076458,0.10059989136425139,-0.03932602121348681,2371.8430000000003,-93.2751481330602,0.08184287703592659,0.09586696325563261,-0.014024086219706022,4429.161718591124,-62.11494582254322,0.9019516948889138,0.3926749969905448,0.074755,0.19057280582678862,0.0523285,0.0980483051110862
Rubber& Tires,16,0.882435532314457,0.13379503621842315,0.1077182150737591,0.026076821144664045,5151.798,134.34251501943794,0.11291008598815012,0.10187738502407113,0.01103270096407899,7833.8423999999995,86.42844059892286,0.8945502781173347,0.29353256193213884,0.074755,0.18782379051237227,0.0523285,0.10544972188266533
Semiconductor,8,1.611640106554315,0.021819810596365494,0.164669092321892,-0.14284928172552652,78.14000000000001,-11.162242874032644,0.044668750197046234,0.16033732247715252,-0.11566857228010628,97.18020000000001,-11.240694987895186,0.9607886307625656,0.5010518370389238,0.077424,0.13614267235197766,0.0541968,0.0392113692374344
Shipbuilding & Marine,23,1.2137705364534905,0.1301238459500404,0.13359547889701762,-0.003471632946977221,7359.950000000001,-25.551044908105002,0.10505471089292259,0.11936475947984805,-0.014310048586925458,12893.380000000003,-184.504894249693,0.8248892771662784,0.4009758861057829,0.074755,0.16733807271884005,0.0523285,0.17511072283372164
Shoe,12,0.02090926001662446,0.12005714775182753,0.04043301320729837,0.07962413454452916,618.7469999999998,49.26719437702377,0.11430601197328528,0.04075514822536204,0.07355086374792325,857.2462000000002,63.05119845462497,0.9588435612641927,0.23207910655101902,0.068943,0.17582959409719123,0.0482601,0.04115643873580732
Software (Entertainment),5,0.7830360024669405,0.018253957469936813,0.09995511179266806,-0.08170115432273124,2207.85,-180.38389357144217,0.036300069765475756,0.09956866966559597,-0.06326859990012021,2050.2322,-129.71532076414323,0.9925245760921386,0.1867409361734939,0.068943,0.2752644087938206,0.0482601,0.007475423907861378
Software (Internet),6,-0.005743368169490874,0.22665696881534683,0.038351442945962766,0.18830552586938407,10.999,2.0711724790373554,0.24757464461570444,0.03886724078411311,0.20870740383159134,11.807,2.464208317039599,0.9674480141790859,0.504931470076568,0.077424,0.09836094109265196,0.0541968,0.03255198582091412
Software (System & Application),73,1.164011103524074,0.16137661366614622,0.12970926718523018,0.03166734648091604,3600.3419999999996,114.01327756379422,0.2357976428869992,0.12863658986436602,0.10716105302263318,2544.434300346837,272.664258972074,0.9861376752921507,0.4048728665269909,0.074755,0.16094247210875315,0.0523285,0.013862324707849316
Steel,168,1.084854582186584,0.09585435734350681,0.12352714286877221,-0.027672785525265406,44417.865999999995,-1229.1660793079782,0.10334262644402573,0.1084062637428832,-0.005063637298857476,71273.20603997204,-360.90166451315633,0.7876240541022863,0.3982756101395821,0.074755,0.17255598788028068,0.0523285,0.2123759458977137
Telecom. Equipment,21,1.119210033764422,0.014688167028891972,0.12621030363700136,-0.11152213660810939,1441.092,-160.7136588888536,0.03356121711699101,0.11891011741464941,-0.0853489002976584,2158.574,-184.2319171111177,0.9011910123605065,0.4027510512651054,0.074755,0.14804069381106885,0.0523285,0.09880898763949353
Tobacco,6,0.4425671945911314,0.2985833931718629,0.07336449789756737,0.2252188952742955,8586.998,1933.9542032825848,0.3172722893250045,0.07333783814307225,0.24393445118193224,8026.7414,1957.9987581882945,0.9989380444572344,0.21010525025921484,0.068943,0.17708060948133697,0.0482601,0.001061955542765558
Transportation,48,0.9530728273166269,-0.007996285845659635,0.11323498781342857,-0.1212312736590882,2690.2490000000003,-326.1423127300884,0.028665058139792237,0.10165904900875099,-0.07299399086895875,4371.710071962281,-319.10856507454974,0.8099391506511175,0.40370110060761377,0.074755,0.14963682219873262,0.0523285,0.19006084934888245
Transportation (Railroads),1,0.9405038582158329,0.10515463917525775,0.11225335132665655,-0.007098712151398803,1358,-9.640051101599575,0.10808287591798861,0.11126588752471464,-0.00318301160672603,1034.9,-3.294098711800769,0.9845692509527082,0.2119792442669801,0.068943,0.2452431289640592,0.0482601,0.015430749047291803
Trucking,12,0.7187386112992881,0.27036454070389726,0.09493348554247441,0.17543105516142285,158.83,27.863714491288793,0.12668938083357822,0.08794480416335253,0.0387445766702257,307.043,11.896251054556108,0.8359656436884686,0.4328898998753725,0.074755,0.19007479888222803,0.0523285,0.1640343563115314
Utility (Water),1,1.8233554710432027,0.1604009967477059,0.18120406228847413,-0.020803065540768245,197.4,-4.106525137747652,0.0801573172339537,0.17260731605600743,-0.09244999882205374,223.97,-20.706026236175376,0.9332942097026604,0.2649326184290872,0.074755,0.3184143222506394,0.0523285,0.06670579029733958
Total Market,4446,0.8021784340299848,0.1604009967477059,0.10145013569774182,0.05895086104996407,1022342.1570000009,60267.950442827605,0.0801573172339537,0.09016652778114435,-0.010009210547190658,1901313.1071838024,-19030.643205935958,0.7702925043858794,0.3726692706546333,0.074755,0.16381051581513606,0.0523285,0.22970749561412063
Total Market (without financials),3850,0.8198477825445601,0.15260675601052445,0.10283011181673016,0.049776644193794295,680501.989000001,33873.10537962237,0.1289365251388455,0.09583405892546407,0.03310246621338142,1112354.8079646612,36821.687447942575,0.8614687207082679,0.36996431726051343,0.074755,0.16701986722161594,0.0523285,0.13853127929173215
