Industry_Name,Number_of_firms,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Quarter_1,Quarter_2,Quarter_3,Quarter_4,2018_12_31_00_00_00,2019_12_31_00_00_00,2020_12_31_00_00_00,2021_12_31_00_00_00,2022_12_31_00_00_00,2023_12_31_00_00_00,2019,2020_0,2021_0,2022_0,2023_0
Brokerage & Investment Banking,170,6708.217999999998,8940.43,10840.577000000003,11300.847,-0.1334992909857151,0.33275782033320955,0.21253418459738538,0.6846272735918844,6817.600999999999,6045.105999999998,7882.4800000000005,10550.300999999998,7741.734000000002,14790.400999999998,-0.11330891907578644,0.3039440499471808,0.33844944738204186,-0.26620728640822633,0.9104765159846611
Building Materials,51,12148.814,16196.101000000004,16624.128999999997,16797.727999999996,-0.03173092403406741,0.333142560253207,0.026427842108418087,0.3826640197141873,5845.988,6456.965,8472.548999999999,15029.635,12546.940000000002,17443.449999999997,0.10451218852997979,0.3121565627194818,0.7739212839016927,-0.16518664624922685,0.3902553132476918
Business & Consumer Services,65,14692.702,17025.202,18704.819000000007,19454.475000000006,-0.0840091549820865,0.15875228395702856,0.09865474723882905,0.3240910351275079,6963.611,8158.106,10293.019000000002,23128.855,16040.228000000003,22440.479000000003,0.17153384932041726,0.26169223591848434,1.2470428743986575,-0.30648412988883356,0.39901247039630605
Cable TV,8,918.479,1056.1380000000001,1420.2210000000002,1450.196,-0.2596410083621773,0.14987713382668533,0.3447305181709208,0.5789103506993625,1985.829,1385.477,1919.3709999999999,1856.968,1240.5860000000002,1538.076,-0.3023180747184173,0.385350316172697,-0.032512213636654796,-0.33192925241576576,0.2397979664448895
Chemical (Basic),138,40341.418000000005,46801.06600000001,51866.60200000001,52913.878,-0.061276807150240975,0.16012446562983995,0.10823548335416122,0.3116514149304317,28386.76,27882.433,35041.63600000001,49145.95199999999,42974.775,58133.024000000005,-0.01776627554535981,0.2567639273086395,0.40250164119049603,-0.12556836827578377,0.35272433654393787
Chemical (Diversified),9,28966.7,30709.6,29603.600000000002,29524.800000000003,-0.054454233570208954,0.06016909071451004,-0.03601479667595786,0.019266951361391005,13376.3,16424.6,21750.800000000003,34493.59999999999,30634.899999999994,32193,0.22788813049946532,0.32428186987811003,0.5858543134045637,-0.11186712897465034,0.05086029332558639
Chemical (Specialty),178,101724.837,117536.27699999999,116716.29500000001,117292.71900000004,-0.09954011543484875,0.15543342674513205,-0.006976416311025191,0.15303914421607812,47780.37499999998,55927.528,81209.25399999997,124033.39900000008,112969.87099999997,127569.29600000002,0.17051253783587983,0.4520444028922568,0.5273308507427013,-0.08919797481322023,0.12923290848052793
Coal & Related Energy,4,16537.232,18000.07,23128.037,24369.964,-0.04528816455659668,0.08845724604939931,0.28488594766575903,0.47364226371136353,21901.7,18059.789,11648.252,12416.2,17321.7,29938.319,-0.17541610925179318,-0.355017270689043,0.06592817531763573,0.39508867447367146,0.7283707141908704
Computer Services,156,325676.61400000023,337573.388,354436.28599999996,355890.5889999999,-0.008099435958809242,0.03652940827983353,0.04995328008498112,0.09277293395097641,204782.60700000002,222103.762,321033.6449999999,465342.62800000014,328335.95,399762.53700000007,0.08458313551990271,0.44542191500565353,0.44951357979940165,-0.2944210776236904,0.21754117086478053
Computers/Peripherals,8,114.928,138.255,708.0950000000001,746.815,-0.06564120908603122,0.2029705554782124,4.121659252829917,5.498111861339274,108.69800000000001,84.646,93.978,122.42399999999999,123.00200000000001,982.6410000000001,-0.22127362048979748,0.11024738321952587,0.30268786311689966,0.00472129647781494,6.988821319978537
Construction Supplies,97,98938.45999999998,109975.09199999998,115608.84199999998,117354.83099999999,-0.020213040333587173,0.11155047288991571,0.051227508861733995,0.18613965691400503,62755.485,61676.395,75624.73600000002,106940.69599999997,100979.56400000003,135874.637,-0.01719515035219632,0.22615363624933038,0.41409678441720366,-0.05574240885808279,0.3455656928762334
Diversified,15,29457.705,34592.25,36129.119,35578.789,0.10372752127435692,0.17430227507540041,0.04442813057838091,0.20779229067573302,17398.749,19266.147999999997,18591.899999999998,27056.161999999997,26689.290999999997,40798.49,0.10732949823001636,-0.03499651305491891,0.45526611051049115,-0.013559609821969576,0.5286464522418375
Drugs (Biotechnology),8,3291.94,4200.423,4276.339,4027.0299999999997,-0.20403194665852953,0.27597191929379017,0.01807341784386951,0.22329993863800657,5564.47,5154.6759999999995,7903.019,6322.981,4135.769,4041.7400000000002,-0.07364474963473622,0.5331747329997076,-0.19992840710619575,-0.3459146880245251,-0.022735554137573888
Drugs (Pharmaceutical),167,116994.22200000004,143147.36099999992,159922.74,158281.64699999997,-0.024761974528408892,0.22354214210681156,0.11718957920572559,0.3529014022589929,82611.57599999997,78631.88499999995,127659.25300000006,144926.77499999994,119964.78700000004,180590.3220000002,-0.04817352715798595,0.6235049306016271,0.1352625962804268,-0.1722386218833608,0.5053610856659141
Education,29,1183.18,943.9300000000001,1690.94,1672.1370000000004,-0.04928349540463173,-0.2022093003600467,0.7913828355916221,0.41325664734021905,648.702,486.587,681.7389999999999,1347.9180000000001,1244.514,1839.0879999999993,-0.24990673683756182,0.40106291372354774,0.9771760160413301,-0.07671386538350267,0.4777559754249445
Electrical Equipment,111,48625.172,62994.047,75830.18399999996,75479.56099999999,0.08845929439658673,0.2955028107664073,0.20376746075704522,0.5522733986421682,27725.9,22411.162999999993,26126.261999999995,45131.393000000025,44673.39499999999,89136.87299999998,-0.19168852949769022,0.16577002273376018,0.7274339896001976,-0.010148102452765762,0.9953010734912804
Electronics (Consumer & Office),7,2242.74,3355.6600000000003,3969.6900000000005,4007.0600000000004,-0.25317678086205997,0.4962322872914384,0.18298337733858627,0.7866805782212833,460.38,667.22,2195.51,4588.84,3003.0400000000004,4835.9,0.449281028715409,2.290533856898774,1.0901020719559464,-0.34557753157660753,0.6103348606745163
Electronics (General),35,6601.382,8925.412,11450.718,11727.098000000002,-0.027541478089719518,0.3520520400122278,0.2829343900315191,0.7764610501255651,3156.2599999999998,3672.471,4975.090000000001,5795.513,6788.343000000001,12055.923000000006,0.16355148181708734,0.35469823995887273,0.16490616250158263,0.17131011525640627,0.775974343076065
Engineering/Construction,155,60725.34199999996,71157.30699999997,87752.56499999999,88056.19600000003,0.01718436410924684,0.17178931655913954,0.23321930943789115,0.45007328241972,47104.725999999966,42350.801000000014,41105.22100000001,62315.58900000001,59699.445,101059.40299999996,-0.10092246370353486,-0.029411013973501987,0.5160017993821269,-0.04198217559975248,0.6928030570468446
Entertainment,65,4198.472,4799.016000000002,5430.467,5659.756999999999,0.0753304963303798,0.1430387055100053,0.13157926541607634,0.34805162449576876,3589.1209999999996,2135.689,1938.4219999999998,4778.044000000001,3904.355,5680.048,-0.4049548622072089,-0.09236691297281585,1.4649142446794357,-0.18285495068693391,0.4547980396249829
Environmental & Waste Services,14,863.74,1011.57,1387.3400000000001,1440.3400000000001,-0.16768809744064117,0.17115104082246968,0.37147206817125866,0.6675619978234193,89.55,142.94,209.79999999999998,1423.43,1037.7599999999998,1720.9899999999998,0.5962032384142937,0.46774870575066463,5.784699714013347,-0.27094412791637124,0.6583699506629666
Farming/Agriculture,59,6889.909999999998,7756.243999999998,9795.651000000003,10116.075,-0.07687939894819207,0.12573952344805672,0.2629374475583808,0.46824486822034017,4726.793000000001,3615.56,5053.813,7524.415999999999,7463.716000000002,9992.987000000003,-0.23509237658598559,0.39779536226753254,0.48885920393176385,-0.008067071251775193,0.3388755681486273
Financial Svcs. (Non-bank & Insurance),274,161771.90899999993,206600.7509999999,250695.29099999997,255531.478,-0.08942700676743598,0.2771114112277675,0.21342874983063398,0.5795788006680451,104166.983,119855.40999999997,138594.25200000004,202738.36900000012,177659.46299999996,278317.04799999984,0.15060844183228372,0.15634539984469686,0.46281946093983795,-0.12370083730919301,0.5665759836277333
Food Processing,192,81352.69700000004,93637.82199999999,94561.88900000001,96580.88199999998,-0.08095144028153667,0.15101066655479078,0.009868522999178841,0.18718721765302915,48434.55700000003,51518.06300000001,68092.40799999998,78881.56000000004,88518.38799999993,107065.82100000003,0.06366334681248298,0.32171910267666637,0.15844867756769698,0.12216832425727753,0.2095319788245591
Food Wholesalers,34,200.9819999999999,232.135,280.6099999999999,290.88800000000003,-0.08735809644900583,0.1550039307002622,0.2088224524522364,0.4473335920629715,181.851,69.459,111.74600000000001,168.26800000000003,220.21999999999997,339.16399999999993,-0.6180444429780425,0.6088051944312474,0.5058078141499474,0.30874557253904444,0.5401144310235217
Furn/Home Furnishings,43,13505.556000000002,14888.956000000002,15408.608000000002,15556.940000000002,-0.10366501959312224,0.10243191764929915,0.03490184268124641,0.1518918584321889,11652.797999999999,12935.512,16263.559999999998,19875.125,15067.532,15139.508,0.1100777684466856,0.2572799592316095,0.2220648492703936,-0.24188995037767058,0.004776893787250769
Green & Renewable Energy,16,22618.414,24906.628999999997,26567.322000000004,25873.888000000003,-0.46888411278959197,0.10116602340022585,0.06667674698169734,0.14393025081245758,5234.513999999999,7527.660000000001,27686.454,33111.808999999994,42586.58899999999,40853.25999999999,0.43808193081535407,2.677962872924654,0.19595701927014542,0.2861450426945866,-0.04070128744051338
Healthcare Products,11,1223.5500000000002,1510.66,1748.13,1751.0300000000002,0.030210411983127017,0.2346532630460545,0.15719619239272897,0.4311062073474725,302.98800000000006,284.918,641.5799999999999,1588.4299999999998,1187.6699999999998,1860.14,-0.05963932564986085,1.2518057827164304,1.4758097197543565,-0.2522994403278709,0.5662094689602333
Healthcare Support Services,37,3896.2430000000004,4903.831,5299.758,5481.1,-0.1466844648658947,0.25860502027209287,0.0807383043991523,0.4067654404512244,1588.165,3228.1820000000002,4844.7390000000005,8810.29,4566.005,5910.306,1.0326490005761366,0.5007638974506394,0.8185272725734039,-0.4817418041857874,0.29441513971184863
Heathcare Information and Technology,14,12932.150000000003,16397.55,17063.960000000003,16810.5,-0.12969670295355895,0.2679678166430173,0.04064082744068487,0.2998998619719069,8572.999999999998,9693.51,17781.599999999995,21238.570000000007,14859.359999999999,17130.72,0.13070220459582438,0.8343819730933371,0.1944127637557933,-0.3003596758162158,0.1528571890041026
Hospitals/Healthcare Facilities,32,22331.945,28115.424000000006,30070.415999999997,30266.973,-0.016267353572056997,0.2589778454138234,0.06953450177383025,0.35532184948512113,5222.701,5510.839000000001,9974.567000000003,22763.243999999995,22701.234,34906.692,0.055170303641736584,0.809990638449064,1.2821285375094469,-0.0027241284238747054,0.5376561467980112
Hotel/Gaming,60,15240.536,18067.923,21164.273,21701.089000000007,-0.04695501266836144,0.1855175566003715,0.17137276929949286,0.4239058914988296,11648.981999999998,10459.889000000001,9035.28,12122.260000000002,15991.413,23387.131999999998,-0.10207698835829582,-0.13619733440765958,0.34165847654970305,0.3191775296025656,0.4624806450812069
Household Products,37,113674.049,121303.58899999999,116423.16500000001,118823.42899999999,0.001534362598859973,0.06711769367870413,-0.040233137702133326,0.045299521265403264,96999.948,97579.62299999999,119033.90199999999,120454.78899999999,113499.899,129391.041,0.005976034131482066,0.21986433581527565,0.011936826199312467,-0.05773859269306414,0.14001018626457107
Information Services,20,4257.82,5220.85,6171.010000000001,6318.880000000001,-0.030762856934731797,0.22617912452851474,0.1819933535726943,0.48406461522563227,1502.7,1110.56,3056.3000000000006,5510.889999999999,4392.959999999999,7490.0199999999995,-0.26095694416716586,1.7520350093646457,0.8031246932565514,-0.20285834048583806,0.7050052811771563
Insurance (General),2,3445.6,3762,4144.3,3988.6,0.4298282015104986,0.09182725795217084,0.1016214779372675,0.1575922916182959,823.8,49.8,42.3,5378.5,2409.8,4339.9,-0.9395484340859432,-0.1506024096385542,126.15130023640663,-0.5519568652970159,0.8009378371649096
Insurance (Life),7,82184.7,100026.5,100425.49999999999,98028.3,-0.15486009919388255,0.21709393597591764,0.003988942930123418,0.19278040803215202,28255.8,43671,44271.700000000004,55397.40000000001,97243.9,117078.09999999999,0.5455587879302657,0.01375512353735897,0.2513050097466327,0.7553874369555247,0.20396343626695357
Insurance (Prop/Cas.),2,8348.7,10394.7,10530.6,10456,-0.15182208856965784,0.2450680944338639,0.013073970388755685,0.2524105549366966,9714.8,11958.4,12292.2,12051,9843.1,12776.7,0.23094659694486763,0.027913433235215557,-0.019622199443549593,-0.1832130113683511,0.2980361877863682
Investments & Asset Management,102,19339.636000000002,24453.908999999992,29043.761,30881.609,-0.15181573617552035,0.26444515294910365,0.1876940001698708,0.5968040453294983,12894.006000000003,19576.433000000005,18883.770999999997,24311.486,22801.22,36256.039000000004,0.5182584062703244,-0.035382441734917,0.28742749528153055,-0.062121500923472905,0.5900920652491404
Machinery,161,37264.973999999995,43916.24499999999,47901.561000000016,47478.248,0.03368655489492456,0.17848586181758752,0.09074810471614847,0.27407167921276443,17568.844,16072.411999999998,17235.127000000008,32032.687999999984,36050.555,53159.91199999997,-0.08517532513806847,0.0723422844063486,0.8585698846315417,0.12543021678355615,0.47459344245879054
Metals & Mining,42,42399.69300000001,44329.12100000001,44669.170000000006,44943.445999999996,-0.09944051912362495,0.045505706845565985,0.007671007056512469,0.0599946089232295,37242.343,29188.593999999994,31591.944000000003,52869.948,47081.50199999999,52655.04700000001,-0.2162524790666368,0.08233866968720771,0.6735262635309809,-0.10948461685644184,0.11838078147974174
Office Equipment & Services,17,259.57800000000003,384.219,425.737,446.005,-0.009240493284325302,0.48016781083142623,0.10805816474458574,0.7181926049202936,238.04899999999998,185.073,158.086,207.22699999999998,261.99899999999997,1824.0369999999994,-0.22254241773752448,-0.1458181366271687,0.31084979062029494,0.26430918750934973,5.9619998549612765
Oil/Gas (Integrated),1,23139.4,24572.5,29049.2,27931.7,0.03731099067113175,0.06193332584250233,0.18218333502899586,0.20710562935944754,27609.4,22570.5,16036.4,23752.1,22307.1,31036.5,-0.18250668250668256,-0.28949735273919497,0.481136664089197,-0.06083672601580492,0.39132832147612207
Oil/Gas (Production and Exploration),8,3682.8,3789.2200000000003,4535.249999999999,4753.11,0.17118778820162195,0.02889649179971765,0.19688220794780942,0.29062398175301385,3268.8099999999995,2572.814,1889.7579999999998,3395.94,3144.5,5652.93,-0.21292029821249925,-0.26548984885809856,0.797023745897623,-0.07404135526540523,0.7977198282715854
Oil/Gas Distribution,11,7121.026,6995.2480000000005,8198.403,8035.110000000001,-0.0601454558508866,-0.01766290419386185,0.1719960464589676,0.12836408686051715,6557.25,7288.325000000001,7739.583,6160.478,7576.732,8321.142,0.11149109764001697,0.061915186273937994,-0.20402972614932868,0.22989352449598877,0.09824948275852963
Oilfield Svcs/Equip.,23,208895.83400000006,230428.771,211829.84999999998,211863.08000000002,-0.06502643042619494,0.1030797818591247,-0.08071440436576394,0.014204428796794177,133668.22,166991.30999999997,201927.52000000002,233405.97,223424.31999999998,243217.15,0.24929702811932386,0.20920974869889974,0.15588984601999756,-0.04276518719722555,0.088588520712517
Packaging & Container,86,3805.4709999999986,5002.684999999999,5528.8629999999985,5892.490000000001,-0.1135226161194055,0.31460336972742664,0.10517911881319741,0.5484259372887095,3135.735999999999,2599.9389999999994,3437.14,4759.052999999999,4292.800999999999,6249.811000000002,-0.17086801950164165,0.32200793941704053,0.38459678686349674,-0.09797159224744934,0.45588183565928264
Paper/Forest Products,49,5374.1359999999995,6429.124,7427.240000000001,7580.422999999999,-0.0987017373618927,0.19630839264209166,0.15524914436243575,0.4105379915953,4625.8009999999995,3196.4249999999984,3146.8089999999997,6045.959999999997,5962.661,8263.994999999997,-0.3090007546801087,-0.015522341365744152,0.9212986870191351,-0.013777630020707643,0.3859575447941779
Power,32,115591.65400000001,121296.68699999999,143300.837,139826.15599999996,-0.35128920852461476,0.049355059838489534,0.1814076752153999,0.20965615735544318,72677.95,69535.802,73993.616,140165.755,178186.72900000005,182410.96200000003,-0.043233855660485765,0.06410818415526442,0.8942952456871416,0.27125722684545917,0.023706776726340806
Precious Metals,1,68.6,92.4,172.1,218.7,0.5953488372093021,0.34693877551020424,0.8625541125541123,2.188046647230321,40.6,23.8,23,30,43,229.8,-0.4137931034482759,-0.03361344537815125,0.30434782608695654,0.43333333333333335,4.344186046511628
Publishing & Newspapers,22,1249.567,1509.116,2069.0860000000002,2262.549,-0.12507929528373363,0.20771115114275585,0.37105828842845767,0.8106664148461027,2008.98,1421.291,1029.343,1311.005,1428.2060000000001,2155.245000000001,-0.2925310356499319,-0.2757690015626637,0.27363279295628384,0.08939782838356836,0.5090575169128266
Real Estate (Development),150,21419.749999999996,28911.062000000016,33659.76900000001,34930.862000000016,-0.1087785134393574,0.34973853569719626,0.1642522505745374,0.6307782303715039,9488.357000000004,10629.397999999997,12191.055,30164.887,24034.149000000016,45833.05200000001,0.12025696334992375,0.1469186683949555,1.4743459036153967,-0.2032408740665922,0.9069970815276205
Real Estate (General/Diversified),17,16362.312999999998,21522.053000000004,23607.985999999997,25352.409000000003,-0.06233759773791692,0.3153429469293252,0.09692072591773626,0.5494391899238211,7838.424,12055.771,12495.613,19398.678999999993,17450.110999999997,31374.828,0.5380350692945419,0.03648393785847448,0.552439164049014,-0.1004484893017713,0.7979729756446825
Real Estate (Operations & Services),32,1123.7060000000001,1376.0289999999998,1477.71,1500.2639999999997,-0.010600090689371289,0.22454538820652337,0.07389451821146231,0.33510366590549445,980.6370000000001,1246.597,1078.4779999999998,1313.819,1135.7450000000001,1811.638,0.27121146764806947,-0.13486234925962448,0.21821585604898774,-0.13553921811147496,0.5951098177848018
Recreation,12,625.6439999999999,773.532,934.698,967.624,0.1874326232520005,0.2363772368951036,0.2083507857464202,0.5466047784362995,298.65000000000003,251.564,227.854,258.836,526.8879999999999,1092.1339999999998,-0.1576628160053576,-0.09425036968723655,0.13597303536475103,1.0356055571867895,1.0728010506976813
Reinsurance,1,2855.2,3904.6,4759.5,4650.5,-0.24649002427953126,0.36753992715046246,0.21894688316344824,0.6287825721490614,6411.5,5537.5,3344.4,3162.7,3789.2,6575.1,-0.13631755439444748,-0.3960451467268623,-0.05432962564286581,0.19809023935245196,0.7352211548611847
Restaurant/Dining,16,14174.06,18393.950000000004,21909.876,22791.847999999998,-0.14776472874453406,0.2977192138314644,0.19114578434757057,0.6079971440786902,4128,3952.81,6765.661999999999,26394.581,16631.627999999997,23959.103000000003,-0.04243943798449612,0.7116081977125133,2.901256225924381,-0.36988475020687017,0.4405747290644071
Retail (Automotive),4,501.42,648.5000000000001,715.95,797.16,-0.009638554216867323,0.2933269514578598,0.10400925212027734,0.5898049539308363,20.28,15.49,14.39,550.9,506.29999999999995,846.84,-0.23619329388560162,-0.07101355713363455,37.28353022932592,-0.08095843165728811,0.672605174797551
Retail (Building Supply),4,190.57,229.5,259.58000000000004,278.94,-0.1312454412837346,0.20428189116859952,0.13106753812636174,0.4637141207955082,231.3,124.19999999999999,125.6,205.60000000000002,219.36,270.62,-0.46303501945525294,0.011272141706924366,0.636942675159236,0.06692607003891049,0.23367979576951114
Retail (Distributors),253,30067.185999999976,40044.845999999976,41235.89699999999,42244.777000000024,-0.4928338149810778,0.33184548763559074,0.02974292871547113,0.4050126606460631,4806.631,5672.582000000003,12015.095000000003,31770.074999999993,59284.682000000015,49102.97100000005,0.18015757814569144,1.1180998353130898,1.6441800917928644,0.866054203523285,-0.17174269400652198
Retail (General),11,2275.234,2651.5460000000003,2668.351,2645.0430000000006,-0.18654108867863883,0.16539485608952775,0.006337811978370356,0.1625366885340147,5653.195,4093.707,2701.861,3474.349,2796.987,3085.036,-0.27585958029043756,-0.33999648729134746,0.2859096008269857,-0.19496084014588055,0.10298546257097363
Retail (Grocery and Food),8,26903.880999999998,30888.67,28874.831,30840.943000000003,-0.15648937627782067,0.1481120511943983,-0.06519668862401651,0.1463380692175975,14783.16,16612.639,23739.612,40416.703,31895.130000000005,31883.596999999998,0.12375425822354624,0.42900908157939277,0.7025005716184409,-0.21084285375776435,-0.0003615912523324827
Retail (Special Lines),43,18970.277,22807.896000000004,27316.400999999998,27783.504000000008,-0.12170520412393471,0.20229641348937633,0.19767299009079986,0.4645808282082551,6050.921,6989.0599999999995,6062.522000000001,27247.804999999997,21598.986000000008,34053.03500000002,0.15504069545776566,-0.13256975902338775,3.4944669891507187,-0.20731280923362416,0.5766034109193832
Rubber& Tires,16,13254.864999999998,16471.930999999997,16921.46,17326.3,-0.05605757630290842,0.24270831879464638,0.027290607276099,0.3071653313707836,10277.178,9337.573999999997,11706.217999999997,13537.985999999999,14042.026999999998,19424.78,-0.09142626507004192,0.25366802983301673,0.15647820671031432,0.03723160889662602,0.38333162299146717
Semiconductor,8,241.6,334.1,452.90000000000003,510.9,-0.12716763005780352,0.38286423841059625,0.3555821610296319,1.1146523178807946,56.75,33.796,81.483,305.78999999999996,276.8,676.4,-0.4044757709251101,1.4110249733696296,2.7528073340451376,-0.09480362340168069,1.4436416184971095
Semiconductor Equip,1,654.7,805.5,673.8,659.8,-0.18397108313598398,0.23033450435313885,-0.16350093109869657,0.007789827401863292,303.5,205.6,546.9,1040.3,802.3,688.7,-0.3225700164744646,1.6600194552529182,0.9021759005302614,-0.22878015956935505,-0.1415929203539822
Shipbuilding & Marine,23,18400.485,21580.043,24137.839000000004,28088.143,-0.21532413657759264,0.1727975105004027,0.11852599181567913,0.5264892746033596,13047.230000000001,11693.050999999998,15062.178999999996,21964.985999999994,23449.791000000005,35740.437999999995,-0.10379053638205227,0.2881307881065429,0.45828740980969607,0.06759872280364809,0.5241260785650494
Shoe,12,6159.157,6707.548,6430.058999999999,6471.219000000001,-0.15283759847203804,0.08903669771691147,-0.04136966295284061,0.05066634930721858,3550.577,5447.750000000001,5634.526,7780.86,7270.338000000001,6454.582,0.5343280824496979,0.03428498003762992,0.38092538751263194,-0.06561254154425078,-0.11220331159294106
Software (Entertainment),5,6597.84,7981,7387.8,7339.3,-0.04331296082824021,0.2096383058697997,-0.07432652549805785,0.11237920289064296,3173.2000000000003,5031.970000000001,9217.619999999999,10624.779999999999,6896.55,8972.710000000001,0.5857714609857558,0.8318113979216881,0.15265979721446543,-0.35089950097790257,0.301043275260819
Software (Internet),6,62.283,59.857000000000006,100.03900000000002,114.762,0.21577622050010747,-0.038951238700769,0.6712999315034165,0.8425894706420691,18.62,4.903,21.952,29.305999999999997,51.229,155.01999999999998,-0.7366809881847476,3.4772588211299214,0.3350036443148685,0.748072067153484,2.0260204181225476
Software (System & Application),73,18201.407000000003,23378.891999999993,25676.945999999993,26361.543999999994,0.021265422861537653,0.2844552072265616,0.0982961040240915,0.44832451689036956,8320.048999999999,6328.179,11617.607000000004,25240.591999999997,17822.406,30897.064,-0.23940604195960857,0.835853094547421,1.1726154103852875,-0.2938990495943993,0.7336079090556011
Steel,168,78968.56100000003,89905.17599999999,105676.797,106521.60099999997,-0.0071048805789569736,0.13849327962301294,0.17542506117779033,0.34891151175972324,38109.75400000001,35348.501000000004,46324.46400000002,77008.86499999999,79533.63800000002,123055.25899999999,-0.07245528270793888,0.31050716973825887,0.6623800547373835,0.0327854851516125,0.5472102382642168
Telecom (Wireless),3,56051.9,66465,72003.9,74124,-0.0561396832239357,0.18577603970605816,0.08333559016023462,0.3224172597182253,23315.7,35638.6,42545.9,57502.4,59385.8,81342.79999999999,0.5285236986236741,0.19381513302991715,0.35153798603390696,0.03275341550961364,0.3697348524394719
Telecom. Equipment,21,3839.5609999999997,4736.724,6484.292000000001,7362.25,-0.06496030010413234,0.23366291094216263,0.3689402211317361,0.9174718151371994,3837.5379999999996,2356.407,3261.6270000000004,4517.725,4106.307999999999,7923.74,-0.3859586536993248,0.38415265274632104,0.3851139324024482,-0.09106729603948915,0.9296506740361419
Telecom. Services,14,12027.54,14537.286,17831.89,17247.506999999998,-0.19364151153884934,0.20866661012975207,0.22663129830423645,0.43400121720651086,9837.628,8697.408,13622.185,21832.37,14915.872000000001,18117.798,-0.11590395570964884,0.5662350208245952,0.6027069078859228,-0.3168001458384957,0.21466569302820493
