Industry_Name,Number_of_firms,Gross_Margin,Net_Margin,Pre_tax_Pre_stock_compensation_Operating_Margin,Pre_tax_Unadjusted_Operating_Margin,After_tax_Unadjusted_Operating_Margin,Pre_tax_Lease_adjusted_Margin,After_tax_Lease_Adjusted_Margin,Pre_tax_Lease_R_D_adj_Margin,After_tax_Lease_R_D_adj_Margin,EBITDA_Sales,EBITDASG_A_Sales,EBITDAR_D_Sales,COGS_Sales,R_D_Sales,SG_A_Sales,Stock_Based_Compensation_Sales,Lease_Expense_Sales
Broadcasting,22,0.38497878074067104,-0.011424953044549596,0.09234500467569912,0.09157641182562898,0.07472792280456313,0.09192029656391705,0.0750085386494533,0.09233311819353714,0.07542136027907337,0.1386602256507742,0.31313792068722984,0.14228459369047877,0.615021219259329,0.0036243680397045445,0.17447769503645563,0.0007685928500701488,0.008932781599073222
Brokerage & Investment Banking,74,0.36531580603818753,0.09085828696745574,0.015684244636317228,0.011661187283585723,0.00988991772220765,0.01180942112335554,0.010015635665271128,0.014710759803981703,0.012916974345897291,0.013739877476425189,0.23477617821945046,0.029007206199349354,0.6346841939618124,0.015267328722924162,0.2210363007430253,0.004023057352731507,0.0028375457567156493
Building Materials,89,0.330216934873698,0.0745328371048067,0.11705403759984377,0.1149550534844853,0.09811317557487215,0.11624119889972079,0.09921088991725943,0.11746348313430797,0.10043317415184663,0.13936462445777337,0.33373253970921635,0.15359590229295622,0.6697830651263019,0.014231277835182845,0.19436791525144298,0.002098984115358484,0.005407706742554022
Business & Consumer Services,194,0.30843136225486795,0.04357509470533141,0.08250894854912359,0.07960066507199905,0.06656344514729433,0.08029570551100448,0.06714464991606157,0.08065308655679862,0.0675020309618557,0.10174278592029466,0.2672710898983599,0.1070205877121743,0.691568637745132,0.005277801791879641,0.16552830397806526,0.002908283477124545,0.005512953110877644
Cable TV,3,0.3472268626795857,0.056548613431339795,0.2033102238556632,0.20320330771800868,0.1705661072004057,0.20340492357561335,0.17073534082345881,0.20340492357561335,0.17073534082345881,0.38326929502171736,0.43407534246575347,0.38326929502171736,0.6527731373204143,0,0.050806047444036086,0.00010691613765452723,0.0007663715335783494
Chemical (Basic),61,0.27534958970505874,0.04910010057801261,0.059935800886568975,0.059159312468557365,0.054075953549746154,0.05914224270500436,0.054060350533036185,0.059506980666772916,0.05442508849480474,0.10871337985082444,0.2845347231385982,0.1144751034473649,0.7246504102949413,0.0057617235965404644,0.1758213432877737,0.0007764884180116073,0.0035921726376766543
Chemical (Diversified),7,0.234398041945193,-0.004171509695711762,0.06283740107191804,0.06225303010161359,0.05718961135350048,0.06225303010161359,0.05718961135350048,0.06130623675068763,0.05624281800257452,0.15130338372799365,0.2874246410789286,0.17814979816023346,0.765601958054807,0.02684641443223982,0.13612125735093497,0.0005843709703044493,0.0022741114716657105
Chemical (Specialty),102,0.29751110330163444,0.0673964724276476,0.10387542178665198,0.09914699392474327,0.08855058261914575,0.09938208208859937,0.08876054555450337,0.1004847674596906,0.08986323092559459,0.19750771122392213,0.3174452615591384,0.2181721350017001,0.7024888966983656,0.020664423777777954,0.11993755033521625,0.0047284278619086914,0.002130574916866833
Coal & Related Energy,16,0.22031986870590625,0.002576787959910058,0.02225290948919839,0.017626257790606756,0.016414050492327515,0.01762637558358185,0.016414160184348575,0.017668658039382855,0.016456442640149584,0.12304323156198974,0.26988801575117866,0.12362220561482738,0.7796801312940937,0.0005789740528376476,0.14684478418918892,0.004626651698591635,0.00818467537291134
Computer Services,226,0.2297905776924159,0.05329599519453381,0.10173012322716794,0.09061245747441363,0.07584682397115695,0.09137629658660201,0.07648619268820998,0.09246761090444051,0.07757750700604849,0.10267711646167796,0.21600296155093932,0.11314148595201146,0.7702094223075842,0.010464369490333495,0.11332584508926133,0.011117665752754306,0.006535832832347804
Computers/Peripherals,43,0.3099304523166284,-0.026002187224342166,0.05856939410646182,0.04517396693006217,0.04167180251566867,0.04320584311452959,0.03985625979181993,0.034860710117059726,0.031511126794350065,0.10442593995326897,0.2714840174595093,0.18948934221761307,0.6900695476833716,0.0850634022643441,0.1670580775062403,0.01339542717639966,0.003983696015574419
Construction Supplies,123,0.2918868808750135,0.06620773902833056,0.09855119326120299,0.09744597923133422,0.08397530325905787,0.09737653032743517,0.08391545478904468,0.09973064738739133,0.08626957184900085,0.11324221034889617,0.25558158137656584,0.14023296074812114,0.7081131191249865,0.026990750399224987,0.14233937102766966,0.0011052140298687646,0.003228185378631324
Diversified,70,0.35037027012530364,0.1437550466685597,0.1642703031508262,0.15840436987159476,0.13628806481919878,0.15840991793795448,0.1362928382684936,0.16049757894436112,0.1383804992749002,0.11158378017872102,0.2536646537223582,0.14522585213878772,0.6496297298746964,0.03364207196006669,0.14208087354363713,0.005865933279231436,0.0014968848863228098
Drugs (Biotechnology),233,0.4433823669971465,-0.28497090673637343,-0.1754322571284746,-0.23177790205978643,-0.2276127218912695,-0.2332835185346201,-0.22909128158533745,-0.21257113427904828,-0.20837889732976564,-0.20774271467524907,0.2137818889961239,0.2551414274251614,0.5566176330028535,0.4628841421004104,0.421524603671373,0.056345644931311833,-0.003089998201124126
Drugs (Pharmaceutical),131,0.7101283479224801,0.135500658137618,0.2533530724422735,0.24244251899135935,0.22334423036472725,0.24245839828610402,0.22335885877594092,0.2580414661484567,0.23894192663829356,0.312709320311929,0.5882629569512491,0.5008123660065641,0.28987165207751986,0.18810304569463507,0.2755536366393201,0.010910553450914172,0.00245487860792551
Education,21,0.4389001111832762,0.05788520601930847,0.11189716097356922,0.10550453539701238,0.09830700029485621,0.10552975660443295,0.09833050090775405,0.11052394975510278,0.10332469405842389,0.11235551678206977,0.4150529496592949,0.16675028346231327,0.5610998888167238,0.0543947666802435,0.3026974328772251,0.006392625576556842,0.004292665206239474
Electrical Equipment,157,0.28111046510557935,0.03576330959790411,0.07316041970141013,0.06975136128347353,0.06296195091523735,0.07037937146674346,0.06352883227218484,0.07274635538431783,0.0658958161897592,0.08288265732193449,0.24031516342156978,0.11795071375282429,0.7188895348944206,0.035068056430889796,0.15743250609963527,0.00340905841793659,0.005380125878464407
Electronics (Consumer & Office),21,0.4665721746179759,0.08768675720928593,0.1418405655197535,0.13308158142525178,0.11951097404494994,0.13338971368086708,0.11978768540957956,0.13672968062095436,0.12312765234966684,0.16111551405556787,0.3821638417355833,0.2569892609082436,0.5334278253820242,0.09587374685267575,0.2210483276800155,0.008758984094501682,0.0036146467963716245
Electronics (General),151,0.4039134417670018,0.09181701762194126,0.13065300849918687,0.12584008871044547,0.11029313021813271,0.12828772768951613,0.11243837476946789,0.1336039445524164,0.11775459163236815,0.16710268184984164,0.37766714647081834,0.2397507834191301,0.5960865582329982,0.07264810156928844,0.21056446462097672,0.004812919788741417,0.005576024592613406
Engineering/Construction,162,0.3441927887159844,0.036382857213961936,0.05837334201362144,0.05609412616197651,0.04738581073179039,0.056114080954033634,0.04740266764826826,0.05614637594459632,0.04743496263883095,0.07820782956552429,0.2742533045706627,0.07892514841988292,0.6558072112840156,0.0007173188543586263,0.19604547500513844,0.0022792158516449328,0.012518545347323723
Entertainment,200,0.3845875801995781,0.04665322857092651,0.04224441690457704,0.026836129425927915,0.025041946860840016,0.026898439634233138,0.025100091196802257,0.036981280610818845,0.035182932173387964,0.07518116809734895,0.322855415561975,0.1320810520032571,0.6154124198004218,0.056899883905908145,0.24767424746462605,0.015408287478649127,0.005497302787962123
Environmental & Waste Services,52,0.29517786731593804,0.01766026088854279,0.054203586176484235,0.05229618189997003,0.04474194715950796,0.05229947164872493,0.04474476170083033,0.05241185774082046,0.04485714779292587,0.07647548385041468,0.24476912933032463,0.07810413704282346,0.704822132684062,0.0016286531924087702,0.16829364547990994,0.0019074042765142012,0.06243277422728611
Farming/Agriculture,50,0.262623107792869,0.06948616484377314,0.10473688751949413,0.10258768424454978,0.08866979967837595,0.10300344777202859,0.08902915732414599,0.1063306249053866,0.09235633445750399,0.12251712625496698,0.23194192144999995,0.15230674436641325,0.737376892207131,0.029789618111446273,0.10942479519503297,0.002149203274944351,0.003167734785649274
Financial Svcs. (Non-bank & Insurance),143,0.8826484412693961,0.41877467318565303,0.08112784895247985,0.07329810270358386,0.06352157615214338,0.07337869355525399,0.06359141776785658,0.07560179823723924,0.06581452244984183,0.08049397795543924,0.6092752732366692,0.09036525710744368,0.11735155873060388,0.009871279152004447,0.52878129528123,0.007829746248895987,0.0015020475960531258
Food Processing,169,0.3566030613642444,0.06206442532577378,0.10989282109110642,0.10820797284515525,0.0924032118814652,0.10830978463723473,0.09249015313309565,0.10886219119636305,0.09304255969222397,0.13258677002683708,0.335830939507515,0.14164109283281154,0.6433969386357556,0.009054322805974466,0.20324416948067797,0.0016848482459511627,0.0012797495703249179
Food Wholesalers,14,0.19748179594160964,-0.010477311877194128,0.02563052221517945,0.025327871050628496,0.020592519043925464,0.025327871050628496,0.020592519043925464,0.025319850813565324,0.020584498806862295,0.04206457694377337,0.22007937779000858,0.04262223405207188,0.8025182040583904,0.0005576571082985142,0.17801480084623522,0.00030265116455095313,0.003651714187824427
Furn/Home Furnishings,52,0.2487475598415587,0.017162197657355566,0.052145876917520644,0.05094072181226456,0.04355527389425822,0.05150339392280694,0.04403636911661593,0.05216804950066175,0.04470102469447074,0.07522702595837162,0.2506472502298996,0.09228621836785217,0.7512524401584413,0.017059192409480544,0.17542022427152795,0.0012051551052560876,0.0016758863602628791
Green & Renewable Energy,66,0.39242085895335516,0.0808116139903689,0.16657505070793244,0.16303598396059496,0.14821594042515732,0.1626760104539973,0.14788868867059124,0.16272804559092804,0.147940723807522,0.2567554039693661,0.3368205974630423,0.2590057324839269,0.6075791410466449,0.002250328514560834,0.0800651934936762,0.00353906674733745,0.0044727547128504555
Healthcare Products,182,0.5555788818990609,0.06897679395151049,0.12484161457203301,0.11610824971920024,0.10740812717690335,0.11631745404440506,0.10760165558528001,0.12098524714992043,0.11226944869079539,0.1743611515638966,0.528207810191996,0.2540122213888926,0.4444211181009391,0.07965106982499602,0.3538466586280994,0.008733364852832775,0.006458649204203557
Healthcare Support Services,45,0.24988655030467305,0.017172540196888793,0.0647419379172193,0.06426012487014178,0.05529487708697542,0.06426940525233006,0.05530286271715367,0.06550746124890379,0.0565409187137274,0.11280042161900974,0.2644988775276317,0.1264021773032147,0.750113449695327,0.01360175568420497,0.1516984559086219,0.00048181304707753197,0.003609390325857307
Heathcare Information and Technology,95,0.34455533617264206,0.07636974845203907,0.13516225778136975,0.12539289434967862,0.11529120451437745,0.1259337655651799,0.1157885029796988,0.128842405139946,0.1186971425544649,0.20123394553835847,0.35442772288759505,0.23777778222322704,0.6554446638273579,0.036543836684868596,0.1531937773492366,0.009769363431691125,0.0038037263088124625
Homebuilding,43,0.24035175780890075,0.08774361929155211,0.13435190101214142,0.13273752488624077,0.11284433185753985,0.13274415390411742,0.11284996739348799,0.13271186681673536,0.11281768030610592,0.1510301397567464,0.25381653933029574,0.1511174280280246,0.7596482421910993,8.728827127819684e-05,0.10278639957354938,0.0016143761259006688,0.003497970863166344
Hospitals/Healthcare Facilities,29,0.2519782411975449,-0.14277396882403973,0.051333133808315674,0.043503856719886255,0.03661286928550625,0.03638449323635679,0.030621209136917193,0.036386678846090786,0.03062339474665119,0.20077592670734018,0.2615051025174347,0.20078357634140917,0.7480217588024551,7.64963406900252e-06,0.06072917581009448,0.007829277088429417,0.013805862157824289
Hotel/Gaming,106,0.43000920942645676,0.0517817406587673,0.1300141858689446,0.12328139523267187,0.11095663186972397,0.12331443137024663,0.1109863652982625,0.12704034924695562,0.1147122831749715,0.14575600728589347,0.3279250114215474,0.16808152313077018,0.5699907905735433,0.02232551584487672,0.18216900413565393,0.006732790636272708,0.008542979370187744
Household Products,70,0.5169006653042483,0.11821784900142876,0.1717524209203679,0.1681680696408899,0.14827337143264743,0.16840349033872104,0.14848094128016362,0.16986025203496943,0.149937702976412,0.17854424206234462,0.5030498215119272,0.1986212261933312,0.4830993346957517,0.020076984130986558,0.32450557944958264,0.0035843512794780266,0.0021731076891926505
Information Services,6,0.29076847995789346,0.026266725400193078,0.08459706176312655,0.07502165266780018,0.07005991143865219,0.07502165266780018,0.07005991143865219,0.07501116859146646,0.07004942736231846,0.11724453221370776,0.26572402194137007,0.11724552529265682,0.7092315200421065,9.930789490671088e-07,0.14847948972766228,0.009575409095326358,0.0019328863059378317
Insurance (General),36,0.22096407832417023,0.07174273989731324,0.12458668122392745,0.122361236650661,0.10291823738692567,0.12243490248446091,0.10298019784088848,0.12243490317429132,0.10298019853071887,0.10055084853621787,0.16052094300917955,0.10055088130316137,0.7790359216758298,3.2766943493302476e-08,0.05997009447296167,0.002225444573266438,0.0014018836646577202
Insurance (Life),16,0.4983053425914676,0.059366254436683245,0.29607641615767677,0.2935683034360402,0.251711627962694,0.29357762857288955,0.2517196235308458,0.29357762857288955,0.2517196235308458,0.09874029313473588,0.24896330036876457,0.09874029313473588,0.5016946574085324,0,0.15022300723402868,0.002508112721636592,0.0015117075093425952
Insurance (Prop/Cas.),19,0.29042808559970545,0.11857877819904267,0.17143223024947504,0.16568523549372577,0.14352508915772877,0.16613192474657007,0.14391203440755285,0.16613192474657007,0.14391203440755285,0.1482034460797484,0.2565745937447134,0.1482034460797484,0.7095719144002945,0,0.108371147664965,0.005746994755749269,0.002654018767849857
Investments & Asset Management,350,0.5422495495840118,0.19232511111629907,0.17516473545485808,0.16354517878946237,0.15202909913927826,0.1636291426547436,0.15210715066542804,0.1635651249855162,0.15204313299620068,0.14929765947949208,0.3939150425791502,0.15081563817061916,0.45775045041598816,0.001517978691127087,0.2446173830996582,0.011619556665395735,0.0022506923671019247
Machinery,219,0.4223663417492761,0.08135006681362021,0.11381090418193136,0.11250425824945672,0.09592242180453164,0.11274187962192977,0.09612502051390308,0.11527694486134804,0.09866008575332134,0.1253664133781932,0.35733758185167735,0.1521955658520803,0.5776336582507239,0.026829152473887074,0.23197116847348412,0.0013066459324746508,0.003190443843666415
Metals & Mining,120,0.18347167910466863,0.05891921206984372,0.11258514704631976,0.11048404017984738,0.10195977463712938,0.11093331258616673,0.10237438396191906,0.11104071479720766,0.10248178617295998,0.20754563022695952,0.2561461193082266,0.20900868829575253,0.8165283208953313,0.0014630580687930305,0.048600489081267094,0.002101106866472398,0.004118871907038752
Office Equipment & Services,22,0.422791388809403,0.05907505668506056,0.09768553554127873,0.09527244416103928,0.07342327389605113,0.09546634451267219,0.07357270638675557,0.09503502966619756,0.07314139154028095,0.12476712281012646,0.3617114022307986,0.12999318762500853,0.577208611190597,0.005226064814882061,0.23694427942067214,0.002413091380239464,0.001763083318686969
Oil/Gas (Integrated),12,0.30935751701345293,0.09082728099342934,0.18190006769607134,0.18015467063858132,0.11428413811544988,0.18056363825856142,0.11454357358720801,0.1806941043989013,0.1146740397275479,0.2915824983993925,0.32995403169953696,0.29404592849438405,0.6906424829865471,0.0024634300949915463,0.03837153330014445,0.0017453970574900159,0.0037405755461475563
Oil/Gas (Production and Exploration),91,0.6974646103831379,0.017012808043813214,0.463838248874339,0.4599820052644771,0.4103322278047142,0.4598719450723545,0.4102340473469802,0.4596425809462691,0.4100046832208948,0.7812373176229687,0.8302173474625993,0.7822408718925065,0.3025353896168621,0.0010035542695378027,0.048980029839630686,0.00385624360986196,0.005376148622862954
Oil/Gas Distribution,29,0.49930088356253305,0.25786934101536496,0.2694363594682605,0.26646522508886716,0.23529977187431472,0.26753777410821417,0.23624687684642579,0.26759698025531253,0.23630608299352415,0.28689101439828535,0.37282930588277535,0.2890760294649738,0.500699116437467,0.0021850150666883946,0.08593829148448998,0.0029711343793933005,-0.008154959025788755
Oilfield Svcs/Equip.,67,0.1710837921822921,0.05993646376063267,0.09098480284123191,0.09039615055025074,0.07831046514763015,0.09103280431005355,0.07886200027124617,0.09111812443561483,0.07894732039680745,0.11226286140151177,0.17250247556677972,0.11415708563119006,0.8289162078177079,0.0018942242296782958,0.06023961416526794,0.0005886522909811593,0.003867539569891267
Packaging & Container,44,0.2565192816453717,0.06167862945961661,0.10120780090391118,0.09892748956254402,0.08645834556511489,0.09904770430093714,0.0865634080451189,0.09940703878898377,0.08692274253316552,0.15953473029594972,0.2904866863286303,0.1634125733889657,0.7434807183546284,0.0038778430930159905,0.1309519560326806,0.002280311341367159,0.003982142088305274
Paper/Forest Products,38,0.3337480476687552,0.08850908152002222,0.10691270548116683,0.10613416595263006,0.08871014687624951,0.10615091137579148,0.08872414320754228,0.10608713773541538,0.08866036956716619,0.23741128166436454,0.37409870013499164,0.24153012497131954,0.6662519523312448,0.004118843306955035,0.13668741847062713,0.0007785395285367637,0.0021648530706724306
Power,73,0.24994884101423315,0.10004242886696377,0.17319124348536485,0.17289728275293334,0.14630536796280538,0.17296145781590902,0.1463596727850281,0.1729758805745046,0.14637409554362368,0.10372684165190488,0.17138181750584572,0.10537818787123676,0.7500511589857668,0.0016513462193318879,0.06765497585394083,0.0002939607324315242,0.0029793167915397314
Precious Metals,46,0.3727822365498373,0.004933065625260462,0.14469620473695813,0.13098425817333123,0.11765344494538618,0.13372884612033048,0.12011870475158933,0.13391103681741434,0.12030089544867319,0.3633689207129037,0.44532344755584824,0.36569920645656606,0.6272177634501628,0.0023302857436623367,0.08195452684294445,0.013711946563626929,0.003752733704292322
Publishing & Newspapers,72,0.4323427759453086,0.07322957066946127,0.0670450390497189,0.06362153130288754,0.055329232801264165,0.06408557501636077,0.0557327940190929,0.06409433470020438,0.05574155370293652,0.09925748378793452,0.3284627043347059,0.11340257480003806,0.5676572240546913,0.014145091012103537,0.22920522054677142,0.003423507746831348,0.02223674592956637
R.E.I.T.,142,0.6681666289833089,-0.48897090084085243,0.5491925919146495,0.5432215247337324,0.5366869871838051,0.5435411274808186,0.5370027453554155,0.5435396781812467,0.5370012960558435,0.48265849537765193,0.5969484244631416,0.48269435142550143,0.3318333710166911,3.5856047849472354e-05,0.1142899290854896,0.005971067180917053,0.0008458168767641281
Real Estate (Development),66,0.2421800743204848,0.02174851683384157,0.06747512700057089,0.06640162015892262,0.059137577868482144,0.06660165554661149,0.05931573027331187,0.06660613245505383,0.05932020718175421,0.11094755669551142,0.25651398104898016,0.11097805801223613,0.7578199256795152,3.0501316724721677e-05,0.14556642435346875,0.0010735068416482603,0.0028772697402651174
Real Estate (General/Diversified),48,0.5024875903179423,0.02441870774829323,0.1893937855858796,0.18813630540346402,0.1701764240244203,0.18865787255148364,0.17064820129222755,0.18865787255148364,0.17064820129222755,0.219686902083336,0.42390009033400455,0.219686902083336,0.4975124096820577,0,0.20421318825066853,0.0012574801824155803,0.008007987427768135
Real Estate (Operations & Services),237,0.5070376166686604,-0.4544674120797071,0.3411151563689863,0.3302550602369399,0.2977266904403882,0.33100015740835814,0.29839839949684804,0.3311237195001846,0.2985219615886745,0.32108639027506003,0.45663352731538054,0.3213246024929247,0.49296238333133957,0.00023821221786472224,0.13554713704032054,0.010860096132046375,0.009026985380158973
Recreation,60,0.5571847774949102,0.06932267593806893,0.12236751531127772,0.12010109662204917,0.10220571538980977,0.11756743105084563,0.10004957269380838,0.11817523503953478,0.10065737668249752,0.1654213274168429,0.4049684311729936,0.1752048488415404,0.44281522250508976,0.009783521424697494,0.23954710375615074,0.0022664186892285523,0.0038915067353055186
Reinsurance,4,0.20915223619481293,0.05305568883916278,0.09196810949972939,0.0914268446156433,0.069814288050448,0.09136406208677077,0.0697663467967203,0.09136406208677077,0.0697663467967203,0.04645549702248457,0.167179909409351,0.04645549702248457,0.7908477638051871,0,0.12072441238686644,0.0005412648840860863,0.00044714400382963064
Restaurant/Dining,43,0.1614067218496152,-0.024140648190473506,0.03598572402945811,0.02865188375007979,0.025984840811298374,0.028804845107076007,0.026123563854659033,0.030439913876122215,0.027758632623705242,0.043066281867562256,0.1424320119462558,0.05034618141313852,0.8385932781503849,0.007279899545576266,0.09936573007869354,0.007333840279378323,0.00840301029597857
Retail (Automotive),28,0.16181172032294536,0.009187072197139348,0.026585314011412616,0.024405269522562924,0.021194148399030912,0.02441777922391087,0.021205012137558807,0.024613316128571455,0.021400549042219393,0.013434948942681433,0.13345121432031878,0.014273692084364421,0.8381882796770547,0.0008387431416829892,0.12001626537763734,0.0021800444888496907,0.0016826062331222048
Retail (Building Supply),29,0.3749326258173688,0.018173480686067646,0.04479537050577642,0.04334501848872919,0.034798266446398045,0.04386340766149034,0.035214439865757896,0.04417935392927399,0.03553038613354155,0.06848852027492842,0.3763943844402197,0.06975340004596066,0.6250673741826311,0.0012648797710322348,0.3079058641652913,0.0014503520170472347,0.0033660977291244485
Retail (Distributors),116,0.28509781916656673,0.05643920218123152,0.08879254282457336,0.08710817636255708,0.0726627167161292,0.08776093040572969,0.07320722222760892,0.08793490828932868,0.07338120011120791,0.1040059161383366,0.2520996060812391,0.10434639592197627,0.7149021808334333,0.0003404797836396694,0.1480936899429025,0.0016843664620162823,0.0037451754405605836
Retail (General),32,0.23280596223384567,0.09970240181579629,0.02649943155816734,0.027050114451689356,0.024461581761164312,0.027112179517794162,0.02451770757504012,0.027072597193314445,0.024478125250560402,0.05037909387094826,0.2265759734355727,0.05155754251743527,0.7671940377661544,0.001178448646487017,0.17619687956462446,-0.0005506828935220177,0.00253067007026507
Retail (Grocery and Food),32,0.19975977297820127,0.007348351254621977,0.03874915455344618,0.03760560882658779,0.031379272676030606,0.03761298556845515,0.03138542805555349,0.03766954222860502,0.03144198471570336,0.057368987725720924,0.21559711313728475,0.05770014440517474,0.8002402270217988,0.0003311566794538202,0.1582281254115638,0.0011435457268583883,0.0031990691354219876
Retail (REITs),33,0.6913162449515782,0.013862423094835177,0.5733217536749333,0.5673172777589831,0.5433781096279403,0.5673183973920772,0.543379182015717,0.5673183973920772,0.543379182015717,0.5794409998757177,0.6807038109366695,0.5794409998757177,0.3086837550484218,0,0.1012628110609518,0.0060044759159501035,0.006443406547263016
Retail (Special Lines),111,0.40706854419753896,0.02826727299077347,0.06284834867696296,0.05756100772590781,0.05148889525024541,0.05758835075191775,0.051513353859600444,0.057750179072078724,0.05167518217976143,0.07509721238656218,0.37324183564810165,0.07789723007584881,0.592931455802461,0.0028000176892866335,0.2981446232615394,0.005287340951055146,0.018134373597796467
Rubber& Tires,8,0.32522647753924067,0.06429258577534057,0.11510601244077565,0.11420866348400294,0.09716174594303423,0.11420866348400294,0.09716174594303423,0.11594650151060124,0.09889958396963251,0.1673196459267837,0.3023252670305927,0.194705145506609,0.6747735224607594,0.027385499579825303,0.13500562110380904,0.0008973489567726978,0.0037689782658162536
Semiconductor,40,0.4714195842718807,0.16891558742456037,0.23530140148646322,0.2211022688933283,0.21100745671530632,0.22171845907784235,0.21159551365537313,0.22986510837583912,0.21974216295336993,0.32544509549735195,0.4250546679116857,0.46220800615416485,0.5285804157281193,0.1367629106568129,0.09960957241433376,0.014199132593134944,0.003205387554195429
Semiconductor Equip,22,0.48371659477110857,0.25626824059056236,0.29405469034421067,0.2888603468030024,0.2546252606229661,0.28930681698176625,0.25501881614862526,0.30906122775278577,0.27477322691964473,0.2578928328823283,0.3209733201549372,0.38679136166637257,0.5162834052288914,0.12889852878404434,0.06308048727260893,0.005194343541208309,0.0008701021992057339
Shipbuilding & Marine,62,0.3056429736073484,0.1663535122125981,0.17261325355359095,0.17170910965327507,0.15690012794616504,0.1732316040043383,0.15829131539662405,0.1733041101572014,0.15836382154948717,0.46060334043438717,0.5225141695914658,0.4613212762873246,0.6943570263926516,0.0007179358529374768,0.0619108291570787,0.0009041439003158884,0.03526561429818589
Shoe,10,0.5020812431842966,0.039642857142857146,0.08705032715376228,0.08191439476553981,0.07094704385697714,0.08281703615502103,0.07172883243552852,0.08330994782350522,0.0722217441040127,0.09733424209378408,0.4856766630316248,0.10286314067611778,0.4979187568157034,0.005528898582333697,0.3883424209378407,0.005135932388222465,0.006896946564885496
