Industry_Name,Number_of_firms,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Quarter_1,Quarter_2,Quarter_3,Quarter_4,2018_12_31_00_00_00,2019_12_31_00_00_00,2020_12_31_00_00_00,2021_12_31_00_00_00,2022_12_31_00_00_00,2023_12_31_00_00_00,2019,2020_0,2021_0,2022_0,2023_0
Drugs (Pharmaceutical),131,1465156.976,1478196.041,1486211.7839999995,1526894.591,0.03459661546125714,0.00889943208378785,0.005422652190691046,0.042137201686435644,1005425.8300000001,1229818.9599999993,1273282.6430000004,1499919.7149999999,1416162.5449999997,1543528.9170000004,0.22318218142456026,0.03534152945568603,0.17799431512395114,-0.055841102135256726,0.08993767872882175
Education,21,9447.97,9378.189999999999,9409.199999999997,9698.29,-0.04588125990931413,-0.007385713544814432,0.0033066082047814582,0.026494580317253602,9922.96,7868.7,9248.47,8635.08,9902.300000000001,10496.392,-0.20702088892830361,0.17534916822346758,-0.06632340268174086,0.14675254890516376,0.059995354614584384
Electrical Equipment,157,378860.00999999995,406931.7309999999,383132.90300000005,372071.5529999999,0.12730365228728857,0.07409523375137939,-0.05848358873739401,-0.017918114397980522,165757.195,231403.98299999995,357218.58,425777.3300000002,336076.27300000004,444452.9179999998,0.3960418611089549,0.5437010865971139,0.1919238075466292,-0.21067598173909374,0.32247633560254263
Electronics (Consumer & Office),21,25132.270999999997,26165.763000000006,25070.314000000002,25046.757,0.036280518754817415,0.04112210949818307,-0.041865738828254506,-0.0034025576120835233,19230.463,27445.82,37862.845,39235.799999999996,24252.382,30814.877999999997,0.42720536681826116,0.37954868901712535,0.03626127408016999,-0.3818812920852893,0.2705918123836246
Electronics (General),151,132970.79799999998,139233.04099999994,114213.34899999997,112379.14300000007,0.12698527197495157,0.04709487416928915,-0.17969651327230562,-0.15485847501644623,78853.494,103958.01099999994,135809.281,174057.19000000006,117988.05299999999,137610.139,0.31836911373895416,0.30638591190437525,0.2816295669807727,-0.3221305422660222,0.16630570215443763
Engineering/Construction,162,206253.95099999994,208122.02400000003,208832.30800000005,202258.51899999997,0.09710197911969454,0.009057150134302638,0.0034128247762956754,-0.0193714204291775,158041.83099999995,200657.87900000002,194810.81299999997,211410.135,187998.88700000013,238740.48000000004,0.2696504319796198,-0.029139478744316105,0.08520739554636547,-0.11073853200084227,0.2699036883127923
Entertainment,200,136950.158,136767.64599999998,135385.03300000005,133409.03399999999,0.1334957029223336,-0.0013326892255210998,-0.01010921106297269,-0.025857027488789153,65995.91299999999,83695.24200000001,144858.33000000002,173992.22400000002,120821.06500000003,149440.43199999994,0.2681882588699096,0.7307833341350514,0.2011199079818191,-0.3055950304997537,0.23687398385372527
Environmental & Waste Services,52,32818.86000000001,33817.951,31482.96100000001,30637.988000000005,0.10195706583163089,0.030442586975903296,-0.06904587448246025,-0.0664517902206232,14538.173000000003,20060.909999999996,26506.59500000001,36046.95,29782.339999999997,28277.249999999993,0.37987833822035233,0.3213057134496897,0.359923822731663,-0.17379029293740522,-0.050536324546694544
Farming/Agriculture,50,38159.88,36711.27999999999,34286.19,33133.23,-0.006915439989111483,-0.037961335308182464,-0.06605844307253761,-0.13172604316365766,26914.149999999998,30507.979999999996,37680.039999999986,49417.44000000001,38425.61,34407.723999999995,0.13352938881592014,0.23508799992657625,0.3115017924609429,-0.22242815491858758,-0.10456271221198588
Financial Svcs. (Non-bank & Insurance),143,326695.019,330563.78400000004,311312.48700000014,305548.56900000025,0.08428707825895754,0.01184213035093773,-0.05823776811557768,-0.06472841264837192,187613.38999999996,258210.78300000023,381142.31999999995,383798.559,301299.375,379040.15499999997,0.3762918680804195,0.47608986569704803,0.006969152625192709,-0.21495438704864966,0.2580183911765499
Food Processing,169,564372.7390000002,556359.3980000002,531058.7859999997,526346.163,0.04954650752472056,-0.014198667735437875,-0.045475302638817716,-0.06737847768370009,448677.84499999974,556295.4739999998,605727.9500000003,655646.9999999995,537730.091,554947.0850000002,0.2398550100016641,0.08886010818056822,0.08241166682171297,-0.17984816372224632,0.03201791063613757
Food Wholesalers,14,6322.02,6256.53,5656.8910000000005,5377.15,-0.016369415751420147,-0.010359030816100012,-0.09584210416956351,-0.1494569773585026,10087.74,9750.24,7831.099999999999,7971.7,6427.2300000000005,5702.928,-0.033456453080670245,-0.1968300267480596,0.017954054985889645,-0.19374411982387685,-0.1126927152132412
Furn/Home Furnishings,52,27459.029999999995,26213.11000000001,23860.850000000002,22884.989999999998,0.0574440374377676,-0.04537378050134999,-0.08973601377326113,-0.166576896561896,22879.995,26015.460000000006,31717.2,36847.909999999996,25967.360000000004,26475.879999999997,0.1370395841432661,0.21916737201648528,0.1617642793184768,-0.29528269038868127,0.019583045792872067
Green & Renewable Energy,66,74844.44999999998,67918.908,58717.354,55197.76099999999,0.010287077926338206,-0.09253247234764883,-0.13547853272317034,-0.2625002789117964,26623.509999999995,37367.99,70288.50999999998,83807.93999999999,74082.35900000003,68965.19799999997,0.403571129426586,0.8809818242832965,0.1923419631458969,-0.11604605721128525,-0.06907394782069576
Healthcare Products,182,496985.12200000015,520488.7590000001,467134.84299999964,448792.32099999976,0.06721141602526126,0.04729243584881382,-0.10250733580204063,-0.09697030930435047,377834.78500000003,517820.31500000024,595795.8400000003,677011.4099999997,465685.7249999998,520791.1309999999,0.3704940242598367,0.1505841365068885,0.13631442945287997,-0.3121449385912122,0.11833174830514737
Healthcare Support Services,45,52333.715000000004,54382.62000000001,52695.31200000001,46876.35799999999,0.07030273121540387,0.03915076542913121,-0.031026603720085477,-0.10427994649338401,59024.234,72434.36899999999,76416.50000000001,80466.8,48896.17999999999,55490.045,0.2271971034812581,0.05497571187511863,0.053002950933371595,-0.39234342610865613,0.1348543996688496
Heathcare Information and Technology,95,167004.23800000007,166150.43000000005,151379.31800000003,145419.989,0.07258211477074705,-0.005112493013500807,-0.08890203895349547,-0.12924372015038366,70785.471,98533.68100000004,171745.6100000001,265045.08000000013,155702.98600000003,161964.149,0.3920043139926275,0.743014249107369,0.5432422406604744,-0.41254149671444584,0.04021222174891337
Homebuilding,43,38273.967,35168.175999999985,37010.678,34879.31,0.13742311302579102,-0.08114630500674291,0.05239117320159048,-0.0886936282303844,43639.448000000004,63035.537,62414.41,65595.59,33649.718,45407.796,0.44446229017378935,-0.009853600517435002,0.05096867854714948,-0.4870124958095505,0.34942575150258315
Hospitals/Healthcare Facilities,29,12459.880000000001,12673.689999999999,12850.13,12386.89,-0.05784765264943181,0.01715987633909788,0.0139217544377368,-0.005858001842714455,19603.800000000003,23615.550000000003,24751.4,23098.610999999994,13224.909999999998,14912.062000000004,0.2046414470663851,0.04809754589666548,-0.06677557633103615,-0.427458646755859,0.12757379823378812
Hotel/Gaming,106,182076.281,199557.95599999986,173818.22199999998,167141.61500000002,0.17892552599683564,0.09601291779460208,-0.12898375246938232,-0.08202422587926195,109728.605,135192.66999999995,178150.18,188742.30900000004,154442.56400000004,194686.241,0.2320640547649353,0.3177502892723403,0.05945617905073153,-0.1817279081819434,0.26057374312951675
Household Products,70,529449.3650000001,539881.3640000003,499805.63100000005,485601.03899999993,0.13346560076028924,0.019703487603578873,-0.0742306285645381,-0.08281873376125437,373722.2099999999,438960.75399999996,506101.54,533738.3500000001,467106.68999999994,545749.7270000001,0.17456426793580193,0.15295396089100044,0.05460724343972578,-0.12483955855898332,0.168362043797746
Information Services,6,14884,10414,7887.343,7694.121000000001,0.01779987280920703,-0.3003224939532384,-0.24262118302285385,-0.4830609379199139,11715.8,18075.44,20846.2,27486.6,14623.699999999999,9173.68,0.542825927380119,0.15328866129953145,0.3185424681716571,-0.4679698471255085,-0.3726840676436195
Insurance (General),36,458144.0300000001,463593.46999999986,453699.98000000004,452608.54000000004,0.03505736985564889,0.01189460004531706,-0.021340874365637252,-0.012082423075555626,365401.91,459715.98999999993,431418.7800000001,477688.48,442626.702,487920.9169999999,0.25811052821261926,-0.06155367795668765,0.10725008308632256,-0.07339883515717183,0.10233050738994942
Insurance (Life),16,119387.4,120503.3,108770.20000000001,109273.70000000001,-0.012015948440657565,0.009346882501838571,-0.09736745798662771,-0.08471329470279099,122037.59999999999,141995.09999999998,137839.09999999998,151715.8,120839.4,122944.4,0.16353566441817913,-0.02926861560715832,0.10067317618875937,-0.20351472951399918,0.017419815060319754
Insurance (Prop/Cas.),19,145526.49999999997,139396.7,146553.00000000003,145913.39999999997,-0.10097237924025959,-0.04212153800166951,0.051337657204223675,0.0026586223127746944,115245.99999999999,131796.4,132021.90000000002,161416.40000000002,161871.00000000003,158906.6,0.14360932266629645,0.0017109723786083997,0.22264866662273453,0.0028163185401235413,-0.018313348283509834
Investments & Asset Management,350,239086.32700000005,238370.239,235753.684,229587.9359999999,0.04836318040381271,-0.002995102266973415,-0.010976852693427075,-0.039727872016705246,155227.266,218553.089,250601.54999999993,358075.18300000025,228056.77600000013,277049.3040000002,0.4079555392027583,0.1466392497431135,0.42886260280513167,-0.36310365301132874,0.21482601332573448
Machinery,219,369738.93,373951.51999999996,337523.199,330363.53599999985,0.13371337708693498,0.011393417512188808,-0.0974145552343254,-0.10649512616915979,241856.3549999999,314007.896,386889.0999999999,479942.21,326130.8699999998,403289.1919999998,0.298323941084782,0.2320999087233142,0.24051623578953274,-0.3204788759880074,0.23658699343610134
Metals & Mining,120,304819.76999999996,283631.105,280446.6730000002,271000.7469999999,-0.056641885831300254,-0.0695121087454399,-0.0112273722587648,-0.11094760356259059,205318.31799999997,224856.752,282315.46599999996,306905.71900000016,323122.01000000024,308894.1880000001,0.0951616698905553,0.2555347504085621,0.08710203995696153,0.05283802156844164,-0.04403235174230358
Office Equipment & Services,22,5460.629999999999,5141.05,5812.120000000001,5675.21,-0.026467751453444488,-0.05852438271774485,0.13053170072261522,0.039295832165885836,7134,5828.893000000001,5391.394999999999,5559.009999999999,5609.09,6011.24,-0.18294182786655444,-0.07505679037168844,0.031089356279775604,0.009008798329199097,0.07169612183081386
Oil/Gas (Integrated),12,636841.47,626249.52,683563.0999999999,696441.56,-0.0509387241113376,-0.016632004194073513,0.0915187607648782,0.09358701153679605,692921.2,684923.1999999998,458990.16000000003,572187.17,671022.5,674840.059,-0.011542438014596867,-0.3298662390177466,0.24662186657770624,0.17273251687904834,0.005689166905729737
Oil/Gas (Production and Exploration),91,45807.159000000014,44541.81899999997,50595.41199999996,50424.123000000014,-0.13009315189304715,-0.027623193134506452,0.13590807775497438,0.10079131954024922,27462.76000000001,30355.608999999997,21766.850000000002,31927.579999999994,52657.54499999998,50872.76400000001,0.10533715475065097,-0.2829381219134821,0.46679836540427266,0.6492808098828657,-0.03389411716782409
Oil/Gas Distribution,29,27990.749999999996,25686.51,28148.85,28995.379999999997,0.08988571108172638,-0.08232148120361182,0.09586121275330894,0.03589149987049289,16558.880000000005,23959.789999999997,18984.859999999997,17889.581,25682.279999999995,29977.389999999992,0.4469450832423443,-0.20763662786693882,-0.05769223475969798,0.43559986117058846,0.16724021387509191
Oilfield Svcs/Equip.,67,124411.46799999995,117775.606,121829.52999999997,120033.28000000001,0.00038377745796269735,-0.053338025076594686,0.03442074413949503,-0.03519119314627761,94880.28000000004,104896.97000000002,108773.42,94660.44000000003,124363.74000000002,127752.81600000002,0.10557188490590419,0.03695483291843393,-0.129746586987887,0.3137878928092874,0.027251319395830365
Packaging & Container,44,74037.356,67467.3,65121.78000000001,62027.13,0.02466786372371854,-0.08873974375854266,-0.03476528629424902,-0.162218461718163,32851.590000000004,65578.2,80008.87000000001,86464.2,72254.98,69695.24,0.9961956179289948,0.22005285292978471,0.0806826793079316,-0.1643364536999128,-0.035426485482384584
Paper/Forest Products,38,61997.86,56630.05000000001,62061.50000000001,62783.70000000002,-0.04661769803125915,-0.08658056907125489,0.09591109313871349,0.012675276211146835,50865.889999999985,63009.44000000001,75934.48999999999,76838.42000000001,65029.380000000005,67835.40000000001,0.23873660718410772,0.20512878705159077,0.011904076790402174,-0.153686658314942,0.04315003464587863
Power,73,556065.31,573750.3699999999,515285.1599999999,507333.2500000001,0.0808169954604605,0.031803926053218134,-0.1019000824348052,-0.08763729569823364,382500.18,481070.30000000005,617529.6200000003,590018.06,514486.08999999997,554879.5999999999,0.2576995388603478,0.2836577523077195,-0.044550996598349824,-0.12801636953282425,0.07851234617441238
Precious Metals,46,16517.152000000002,15283.905999999995,14066.059999999998,13799.555000000002,-0.013823421027428728,-0.07466456686963985,-0.07968159448245749,-0.16453181517007287,8251.609999999999,9772.829999999998,16421.979999999996,15537.419999999995,16748.675999999992,14367.484000000002,0.1843543260042586,0.680370987728222,-0.053864393940316724,0.07795734426951184,-0.1421719543682134
Publishing & Newspapers,72,19197.632000000005,18475.422000000002,19181.805999999997,18402.077,-0.02379279887193464,-0.03761974393508549,0.038233713957927185,-0.04144026721629024,24517.952999999998,25925.997999999996,30215.440000000002,34475.22000000001,19665.530000000002,21807.569,0.05742914182109726,0.16544944576482679,0.14098024056575076,-0.42957492366981276,0.10892353269909316
R.E.I.T.,142,135166.02699999997,124739.04899999998,122555.26199999999,119345.207,-0.012381023012483672,-0.07714200255364456,-0.01750684342639164,-0.11704731100811283,124499.11,175819.019,167058.73500000004,194290.07399999996,136860.5,143829.29199999993,0.4122110511472732,-0.049825576606134736,0.1630045803950324,-0.29558676270821727,0.050918943011313944
Real Estate (Development),66,15602.726,15087.707999999999,14747.517,13993.999999999996,0.009695198450362819,-0.03300820638649948,-0.022547559907707626,-0.10310544452296377,11639.109999999999,11944.799,14075.753,17419.01,15452.907000000001,16415.942,0.02626394973498858,0.17840015558235844,0.2375188737682452,-0.11287111035586972,0.06232063649900943
Real Estate (General/Diversified),48,11695.999,11484.940000000006,10524.810999999996,10535.758999999996,0.025391055303352728,-0.01804540167966784,-0.08359895654657401,-0.0991997348836986,10187.359999999999,12795.37,15492.872000000003,16661.959999999992,11406.378999999999,11487.141000000001,0.2560044996937383,0.21081860079075487,0.07545973399896333,-0.31542393571944694,0.00708042403290321
Real Estate (Operations & Services),237,183559.92700000003,181347.43599999993,184054.176,180704.7200000001,-0.06226555607858508,-0.012053235344771651,0.014925714196478035,-0.015554631376596406,182432.109,242327.626,271173.40699999995,316731.223,195748.30399999995,227142.43600000002,0.32831674932837607,0.1190362876744393,0.16800252098466295,-0.38197345324556164,0.16038009708630763
Recreation,60,23897.780000000002,24988.388,21971.956000000002,20962.127000000004,0.1427977091233139,0.04563637291832112,-0.1207133489363138,-0.12284207989193963,13819.080000000004,18661.806,23863.560000000005,33422.759999999995,20911.645,24338.180000000004,0.3504376557629014,0.2787379742346483,0.40057728184730146,-0.3743291996232506,0.16385774528976582
Reinsurance,4,105648.90000000001,111552.2,115265.7,117147.2,0.05505834088975359,0.05587658745145463,0.03328934794652194,0.10883501863247025,84813.8,105322,93434.3,98394.4,100135.6,123057.2,0.24180263117558698,-0.11287005563889785,0.05308650035372442,0.01769612904799467,0.22890560400097448
Restaurant/Dining,43,87208.45999999998,96973.84000000001,84147.82,84570.54999999997,0.017744616629920662,0.11197743888609013,-0.13226268032698307,-0.030248326825172756,75015.3,100167.35,110500.78,117433.94,85687.95999999999,93288.74999999997,0.3352922670441896,0.10316165896372409,0.0627430865193892,-0.27033053647012106,0.08870312702041194
Retail (Automotive),28,9806.964999999997,10228.208000000002,10361.066000000003,10055.684999999998,-0.1140222314631738,0.04295345195990863,0.012989372136350763,0.025361567008753694,4777.0199999999995,5315.421,28404.722999999987,19770.908000000003,11069.087000000005,10702.677000000001,0.11270645716367134,4.343833160157961,-0.3039570215136401,-0.44013259279745764,-0.03310209776108941
Retail (Building Supply),29,18009.599999999995,17259.900000000005,16173.5,15347.099999999997,0.07011456006084504,-0.04162779850746212,-0.06294358599991912,-0.14783781982942423,12975.199999999999,16040.000000000002,23254.59,26530.8,16829.6,18151.100000000002,0.2362044515691475,0.44978740648379034,0.14088444474832706,-0.3656580276508813,0.07852236535627721
Retail (Distributors),116,181871.87500000006,186667.86699999994,175639.45700000008,169560.07599999997,0.10562005250081796,0.026370168559596507,-0.059080387949147495,-0.0676949033488552,86336.29699999998,115618.59600000005,117613.35200000003,226193.17500000005,164497.62700000007,204755.3709999999,0.3391655655558181,0.017252899351934525,0.9231929976793791,-0.2727560104322333,0.2447314574331203
Retail (General),32,153536.63000000003,156158.09,126978.20999999999,122943.96000000002,0.11162706779372522,0.01707384094596809,-0.1868611482120459,-0.1992532335768996,28176.299999999996,158482.60000000003,255310.19,188344.15000000005,138118.83000000002,133087.27200000003,4.624677477170532,0.6109666928735391,-0.2622928603045571,-0.26666779934497575,-0.03642919651143861
Retail (Grocery and Food),32,132193.10999999996,134853.23999999996,129655.54999999999,126551.22000000002,0.119800881910334,0.02012306087662208,-0.03854330826608221,-0.04267915324785043,115669.90000000001,137222.06,166564.65,169604.41,118050.54999999999,140386.84,0.186324705044268,0.21383289246641546,0.01824973066013702,-0.3039653273166659,0.18920953777851945
Retail (REITs),33,35407.979999999996,35161.399999999994,34027.16,32555.009999999995,0.06355437863374269,-0.006963966879782513,-0.032258101213262,-0.08057420954259464,53390.600000000006,58826.1,37992.8,38240.66999999999,33292.119999999995,40687.03999999999,0.10180631047412825,-0.35415062361774785,0.006524130887957336,-0.12940542098242513,0.2221222319275553
Retail (Special Lines),111,197017.16700000002,213546.83099999998,196686.571,188239.896,0.24548061579920177,0.08389961266674772,-0.07895345447669033,-0.04455079287583097,154000.35199999998,219101.29100000006,259501.63600000003,250553.705,158185.65499999994,227709.7339999999,0.42273240388437605,0.18439117732081267,-0.03448121228800283,-0.3686556939958243,0.439509379026815
Rubber& Tires,8,30235.7,29112.7,30209.999999999996,29768.9,0.0762333594361786,-0.037141524753850574,0.03769145424505438,-0.01543870325476171,29441.200000000004,32946.799999999996,35541.5,43045.799999999996,28094,34220.799999999996,0.11907123350950344,0.0787542340986076,0.21114190453413606,-0.34734631485534007,0.21808215277283383
Semiconductor,40,170425.34399999998,171116.91400000005,151643.54600000003,149717.51699999996,0.304551321404674,0.004057905847618892,-0.11380153805251547,-0.12150673435049675,64166.420000000006,98787.097,145868.093,189738.88000000006,130639.04900000001,177255.27800000002,0.5395450922772376,0.4765905409691309,0.3007565677848416,-0.3114798137313767,0.3568322745521517
Semiconductor Equip,22,317140.34,338768.41999999987,283841.18999999994,285749.35,0.2571238959398714,0.06819718992544388,-0.16213798795058865,-0.09898138470810758,77716.77999999997,142827.09999999998,234899.6,375875.1,252274.53000000003,359046.77,0.8377897282929121,0.6446430684372926,0.6001521501100895,-0.32883415262144244,0.42323828727378854
Shipbuilding & Marine,62,151539.13999999998,126356.823,122797.589,122592.28199999999,0.18485769234167404,-0.1661769823954391,-0.02816811878848835,-0.1910190199046926,59789.729999999996,80621.54999999999,104789.42999999998,183164.35000000006,127896.49,124776.89099999999,0.348418030989603,0.29976947850791746,0.7479277251531964,-0.301739175773015,-0.024391591981922423
Shoe,10,23029.799999999996,23425.79,21924.440000000002,25775.99,0.23400944563934822,0.01719467819955045,-0.06408962088365,0.11924506508957977,11369.300000000001,14563.300000000001,19687.6,40315,18662.580000000005,29746.979999999996,0.28093198349942394,0.35186393193850285,1.0477356305491785,-0.5370809872255983,0.593937172673874
Software (Entertainment),56,42856.145000000004,40516.591,44483.494,44806.25200000001,0.13367977252412477,-0.05459086439062599,0.09790811374036879,0.04550355614113233,20576.825999999997,36641.530000000006,43477.59000000001,56021.38999999999,37802.689999999995,50236.968000000015,0.7807182701549797,0.18656589940431,0.28851185173787175,-0.32520971007681176,0.32892574576042133
