Industry_Name,Number_of_Firms,Beta,ROE,Cost_of_Equity,_ROE_COE_,BV_of_Equity,Equity_EVA,ROC,Cost_of_Capital,_ROC_WACC_,BV_of_Capital,EVA,E_D_E_,Std_Dev_in_Stock,Cost_of_Debt,Tax_Rate,After_tax_Cost_of_Debt,D_D_E_
Broadcasting,22,0.9282631338706471,-0.012071612940744917,0.09347469858498111,-0.10554631152572604,35766.72,-3775.045371373416,0.11150045637594096,0.07733568545715079,0.034164770918790166,25562.75801855746,873.345771756482,0.6916150476275528,0.22521575023850673,0.054643,0.18398284760432776,0.0411407147,0.30838495237244723
Brokerage & Investment Banking,74,0.8707315899058546,0.207366683936121,0.09008609064545484,0.11728059329066617,13540.284999999996,1588.0126581247073,0.011552868206791262,0.07192596281859837,-0.06037309461180711,34552.002463915225,-2086.011313781346,0.5925437976416663,0.2926244614542751,0.060454999999999995,0.1518944442193559,0.0455165695,0.40745620235833374
Building Materials,89,1.0705705789689228,0.16354723763806828,0.10185660710126955,0.06169063053679873,80169.85300000002,4945.728781612466,0.24518039765647934,0.09226062852906797,0.15291976912741137,72060.63601381255,11019.49582240664,0.8296774553095907,0.29813524747340214,0.060454999999999995,0.1465083734825644,0.0455165695,0.17032254469040928
Business & Consumer Services,194,1.0050331723966925,0.16236650186346221,0.0979964538541652,0.06437004800929702,63586.74899999998,4093.082085885118,0.2550136575637335,0.08682791942198842,0.1681857381417451,62715.965906493024,10547.931019256048,0.7871844694472854,0.3073997215741856,0.060454999999999995,0.1637828014742404,0.0455165695,0.2128155305527146
Cable TV,3,0.7774445678585296,0.04255452888302219,0.08459148504686739,-0.0420369561638452,6363.6,-267.50637424424536,0.10211764063109656,0.05868071627756686,0.0434369243535297,8006.622509905514,347.7830562900339,0.33689507944751573,0.2834466515528024,0.060454999999999995,0.1606135297900496,0.0455165695,0.6631049205524843
Chemical (Basic),61,0.835071442424022,0.06382742677759927,0.08798570795877489,-0.02415828118117562,11997.319,-289.8346058222607,0.04914523589438025,0.0757290393032479,-0.026583803408867644,17271.373687700932,-459.138802714931,0.7113982270343291,0.33332641349454933,0.060454999999999995,0.0859266057480463,0.0455165695,0.2886017729656709
Chemical (Diversified),7,1.108693626848418,-0.006751986078879278,0.10410205462137183,-0.11085404070025111,65971.7,-7313.229516864756,0.06206756589438917,0.08256346070442935,-0.02049589481004018,96760.547,-1983.193993073949,0.6579076311933549,0.23183480831657868,0.054643,0.08133610106766297,0.0411407147,0.3420923688066451
Chemical (Specialty),102,1.0757967976752074,0.10978453473139,0.10216443138306971,0.0076201033483202785,173939.72700000013,1325.4386961186162,0.1229978240943353,0.09341319146760178,0.029584632626733512,207008.12151365844,6124.259225731795,0.8455150887507121,0.34065716956257086,0.060454999999999995,0.1068757698659088,0.0455165695,0.15448491124928787
Coal & Related Energy,16,0.8709744575347654,0.0024943705602070093,0.09010039554879769,-0.08760602498859067,1607.6200000000001,-140.83719789215814,0.02104208521850121,0.08460798200798778,-0.06356589678948657,1217.0624834522719,-77.36366820948332,0.8709923850035994,0.5049861065875753,0.063124,0.06877281114799318,0.047526059600000004,0.1290076149964005
Computer Services,226,0.953311323218832,0.18183345518163901,0.09495003693758922,0.0868834182440498,65152.04800000005,5660.632635840413,0.45946444164693556,0.09033618988160884,0.3691282517653267,37531.09189836411,13853.78633928696,0.9066655184201784,0.2952980540135006,0.060454999999999995,0.16295368114727554,0.0455165695,0.09333448157982155
Computers/Peripherals,43,1.0944260005641828,-0.06302838267122245,0.10326169143323037,-0.16629007410445282,6163.62,-1024.9488265516875,0.03781868209944789,0.09340121102738128,-0.05558252892793339,12448.576155746061,-691.9233442883373,0.8292413267868655,0.363013116850949,0.060454999999999995,0.07752616501038113,0.0455165695,0.17075867321313457
Construction Supplies,123,1.0210763622322212,0.14754177267429278,0.09894139773547783,0.048600374938814944,178671.10799999992,8683.482839533495,0.13051139699714823,0.08133163673509718,0.04917976026205105,263190.236814748,12943.632749861748,0.6703824498459214,0.29989118587622066,0.060454999999999995,0.1382373708852298,0.0455165695,0.32961755015407856
Diversified,70,1.1696175679430305,0.18715214582159032,0.1076904747518445,0.07946167106974582,225433.72300000003,17913.340345054195,0.12813780254744966,0.0897526699559461,0.03838513259150357,316948.1459408961,12166.096606572522,0.7114898167770112,0.2648014093316818,0.060454999999999995,0.13961928619976716,0.0455165695,0.2885101832229889
Drugs (Biotechnology),233,1.1603519124746084,-0.17516032315537092,0.10714472764475444,-0.28230505080012536,33191.71199999998,-9370.187942303124,-0.07701927187171966,0.09890352749434812,-0.17592279936606778,55197.47278591024,-9710.493930429673,0.8617681269863355,0.5118928844126966,0.063124,0.01797056635469295,0.047526059600000004,0.13823187301366452
Drugs (Pharmaceutical),131,0.9773064912579792,0.17272432583955835,0.09636335233509498,0.07636097350446337,321948.2880000002,24584.284689775355,0.1674482070071209,0.0896878145888885,0.0777603924182324,585612.1534776574,45537.43085930878,0.8687126820224513,0.41840255220858935,0.060454999999999995,0.07877450170905369,0.0455165695,0.1312873179775486
Education,21,0.6216698058748149,0.06793599996899287,0.07541635156602661,-0.007480351597033738,6192.122,-46.31924969172775,0.11953355002394311,0.06869365805774469,0.050839891966198425,6281.830352118683,319.3675764517,0.7751591134197422,0.27822540168105064,0.060454999999999995,0.06822014878385947,0.0455165695,0.22484088658025783
Electrical Equipment,157,1.2935071256797255,0.07409670578845434,0.11498756970253583,-0.04089086391408149,107530.19199999994,-4397.002447727052,0.17020791542664096,0.10551574239785458,0.06469217302878638,86252.1060190529,5579.836166681797,0.8636578244581613,0.38250447730424403,0.060454999999999995,0.09733731705455374,0.0455165695,0.13634217554183867
Electronics (Consumer & Office),21,1.017704497157091,0.13056508771667213,0.09874279488255266,0.03182229283411947,8551.168,272.11777216975173,0.12775566520362303,0.09263482935569345,0.03512083584792958,12271.394713043654,430.981639341957,0.8852451872557285,0.3996397073789636,0.060454999999999995,0.10197209286939604,0.0455165695,0.11475481274427145
Electronics (General),151,1.2131330452408937,0.12868034637450662,0.11025353636468864,0.01842681000981798,38382.154999999984,707.260677952385,0.12395944412639137,0.10261546570668463,0.02134397841970674,51099.49695546622,1090.6665602753412,0.8820137700617192,0.3614719796822816,0.060454999999999995,0.12354535547162446,0.0455165695,0.11798622993828076
Engineering/Construction,162,0.967454906374663,0.1492632653029416,0.09578309398546765,0.05348017131747394,103937.95799999998,5558.619800228411,0.136541544730237,0.0762490469287101,0.0602924978015269,148137.1780753481,8931.560483432326,0.6113905376051022,0.28933029381582115,0.060454999999999995,0.15524469362514215,0.0455165695,0.3886094623948978
Entertainment,200,0.8916058261872385,0.08556493216483217,0.09131558316242835,-0.005750650997596182,40638.94999999999,-233.7004183587613,0.058413601296601676,0.08407136109809965,-0.025657759801497974,44892.587104516715,-1151.8432167955152,0.8418258061685819,0.39460048520599533,0.060454999999999995,0.06685697988005812,0.0455165695,0.15817419383141806
Environmental & Waste Services,52,1.1149113651414317,0.06124057080811003,0.10446827940683033,-0.0432277085987203,8726.224999999999,-377.214711466868,0.1261071737836684,0.08457901188436542,0.04152816189930297,10763.670261473948,446.9954412492029,0.6626176313817069,0.35073311275951996,0.060454999999999995,0.1444509802821072,0.0455165695,0.3373823686182931
Farming/Agriculture,50,0.7966833426376715,0.20017292463953137,0.08572464888135886,0.11444827575817251,17938.449999999993,2053.024672274189,0.1224819129153687,0.06680792741726661,0.05567398549810208,38966.07247347449,2169.3965538062134,0.5295293444714407,0.3033979404755029,0.060454999999999995,0.13566818150408974,0.0455165695,0.47047065552855927
Financial Svcs. (Non-bank & Insurance),143,1.0216367356825768,0.2024107812195776,0.09897440373170377,0.10343637748787382,298747.7230000002,30901.38224987078,0.00883898394569807,0.05597812384638433,-0.04713913990068626,1075170.217658685,-50682.59930726405,0.19569730979075073,0.35551361693245503,0.060454999999999995,0.13338034943382607,0.0455165695,0.8043026902092493
Food Processing,169,0.5989668816915108,0.1352372779244658,0.07407914933162998,0.061158128592835814,160947.71599999996,9843.261111851216,0.15562733505676138,0.06826733396550737,0.08736000109125401,209669.02189858645,18316.685981862673,0.7965234442973299,0.257961069691383,0.060454999999999995,0.14605911697751275,0.0455165695,0.20347655570267012
Food Wholesalers,14,0.7641625589897412,-0.26993249024159516,0.08380917472449576,-0.35374166496609094,3097.33,-1095.6546711494225,0.106262654808176,0.05988104752682662,0.04638160728134938,15457.967999999999,716.9654011436656,0.375124072718815,0.28873718799518366,0.060454999999999995,0.18696210183783005,0.0455165695,0.624875927281185
Furn/Home Furnishings,52,0.9014067420188674,0.059769957366573874,0.0918928571049113,-0.03212289973833742,13684.332999999997,-439.58045694502204,0.09722482291361761,0.07324196604604231,0.0239828568675753,21911.595321105226,525.5026543262993,0.5978356176811825,0.3017099495022962,0.060454999999999995,0.14498121846848683,0.0455165695,0.40216438231881746
Green & Renewable Energy,66,0.8309953370697505,0.07716887402372646,0.0877456253534083,-0.010576751329681833,31225.879999999994,-330.2683678104853,0.06944218837057788,0.06983480314562696,-0.00039261477504907993,63525.40021345719,-24.94101071470927,0.5758649620309766,0.3326083306201734,0.060454999999999995,0.0909004452601063,0.0455165695,0.4241350379690234
Healthcare Products,182,1.1934810943942749,0.06506707639020116,0.10909603645982278,-0.04402896006962162,186843.38800000006,-8226.520069524822,0.10554181284539528,0.0988331467353984,0.006708666109996875,187487.82156059876,1257.7931945407304,0.8385816960228731,0.45248663574391795,0.060454999999999995,0.07493113162361455,0.0455165695,0.16141830397712684
Healthcare Support Services,45,0.8558791331118023,0.03567645222217388,0.08921128094028516,-0.05353482871811128,44673.192,-2391.5716820112993,0.14465151757557773,0.07125039539753941,0.07340112217803832,36277.21760836634,2662.788481950981,0.5889460085509026,0.3130891025672597,0.060454999999999995,0.13951494494110495,0.0455165695,0.41105399144909743
Heathcare Information and Technology,95,1.1684975665107238,0.07904200190605616,0.10762450666748163,-0.028582504761425473,43468.813,-1242.4475545460136,0.12675624225251284,0.09989702661861743,0.0268592156338954,42129.39867981353,1131.5626036674598,0.8755798308350491,0.3686474797787808,0.060454999999999995,0.08056030517272335,0.0455165695,0.12442016916495094
Homebuilding,43,1.1386417797685302,0.10531472971894548,0.10586600082836643,-0.0005512711094209505,38294.064,-21.11041114551688,0.15026497196875452,0.09621881977742379,0.05404615219133073,34508.36976395689,1865.0446041375299,0.8401446237587311,0.2943040238943442,0.060454999999999995,0.1498686452512192,0.0455165695,0.15985537624126894
Hospitals/Healthcare Facilities,29,0.562289577254435,-0.29080286457323634,0.07191885610028623,-0.3627217206735226,13927.38,-5051.763238074005,0.023734678854194988,0.05292422876181044,-0.02918954990761545,36600.67089050885,-1068.3571096107162,0.2805688527648258,0.28128884047543545,0.060454999999999995,0.15839946050645295,0.0455165695,0.7194311472351742
Hotel/Gaming,106,1.195646747312114,0.0987503609062583,0.10922359341668351,-0.010473232510425215,50556.75699999998,-529.4926710340674,0.16697863166326946,0.09264740102239773,0.07433123064087173,66235.41782687309,4923.360119083811,0.7398058899131086,0.35113806119976015,0.060454999999999995,0.09997261419443768,0.0455165695,0.26019411008689136
Household Products,70,0.948166274973218,0.1966143607068829,0.09464699359592255,0.10196736711096036,111476.908,11367.006802430753,0.1890962563380366,0.08839558462140105,0.10070067171663553,147009.37091112,14803.942399389805,0.8727589046999431,0.35397113083748566,0.060454999999999995,0.11830247115713513,0.0455165695,0.12724109530005684
Information Services,6,2.5196619753187326,0.08778554833815368,0.18720809034627336,-0.09942254200811969,4218.200000000001,-419.3841666986505,0.2279590256637294,0.13492970109297214,0.09302932457075724,4332.036000000001,403.006383096205,0.6310408065277238,0.38570116251229974,0.060454999999999995,0.06613745569054391,0.0455165695,0.36895919347227624
Insurance (General),36,0.9330697875573968,0.16714965025928755,0.09375781048713067,0.07339183977215688,248880.08999999997,18265.76768775998,0.20472241437790747,0.07875570827161643,0.12596670610629104,291679.56174423336,36741.91363144761,0.7148815990109526,0.20595789341238463,0.054643,0.15889835536105867,0.0411407147,0.2851184009890474
Insurance (Life),16,1.1359621152622124,0.05015121371538442,0.10570816858894432,-0.0555569548735599,119830.40000000001,-6657.412125280633,0.09459336208084479,0.06495445040910271,0.029638911671742083,269379.9200866463,7984.12765758905,0.36881949457171115,0.19983865488258035,0.054643,0.14257900115046152,0.0411407147,0.6311805054282889
Insurance (Prop/Cas.),19,0.6904225287583589,0.1281264910533439,0.07946588694386733,0.04866060410947656,74402.1,3620.4511330136866,0.1437933888692453,0.07324409388652318,0.07054929498272212,80459.13300116967,5676.335108153591,0.8376577926968162,0.230777965767056,0.054643,0.13374846750805483,0.0411407147,0.16234220730318383
Investments & Asset Management,350,0.8868556346401744,0.12017777981637583,0.09103579688030627,0.029141982936069552,149645.33399999992,4360.961769890427,0.10433595838617443,0.08132165348242532,0.023014304903749117,136264.95114654565,3136.0431333810793,0.786592524589208,0.3009338170976733,0.060454999999999995,0.070415280569103,0.0455165695,0.21340747541079194
Machinery,219,1.1746048028969782,0.1869206071324343,0.10798422289063202,0.07893638424180228,92943.41200000005,7336.616882376142,0.19131299038799104,0.10095660347780734,0.0903563869101837,110132.3507061558,9951.161291733457,0.8874998654282957,0.3078675639510783,0.060454999999999995,0.14738852291402182,0.0455165695,0.11250013457170427
Metals & Mining,120,1.0517443227154515,0.13905837086811226,0.10074774060794009,0.038310630260172174,176151.96300000008,6748.492724096532,0.19461429498953833,0.0889445338346257,0.10566976115491264,218927.15979971914,23133.980686359715,0.7862944685665456,0.4300668714815268,0.060454999999999995,0.07715381813375125,0.0455165695,0.21370553143345436
Office Equipment & Services,22,0.7080102405230326,0.10688588526240267,0.08050180316680662,0.026384082095596048,3805.0299999999997,100.39222389620582,0.13591437895689318,0.07406304861819413,0.06185133033869905,3704.8626360608637,229.15068276250383,0.8159579378564654,0.25828228476517473,0.060454999999999995,0.22933357548858968,0.0455165695,0.1840420621435346
Oil/Gas (Integrated),12,0.7825685387030443,0.20327921983790714,0.08489328692960932,0.11838593290829783,520825.10000000003,61658.36534555751,0.20210530028592938,0.07152324651318015,0.13058205377274923,661387.5062195291,86365.33890178306,0.6944170425851885,0.23548032311746692,0.054643,0.3656332211074234,0.0411407147,0.30558295741481145
Oil/Gas (Production and Exploration),91,0.84204926960124,0.02089409002547315,0.08839670197951305,-0.06750261195403989,36595.419999999984,-2470.2864355551096,0.4162672254352348,0.07205648078969164,0.3442107446455432,44268.09106725081,15237.55259029512,0.6001966145261235,0.5094400184735435,0.063124,0.10793852127153462,0.047526059600000004,0.3998033854738765
Oil/Gas Distribution,29,0.7648727873043717,0.28066218954228717,0.08385100717222749,0.19681118237005968,16632.7,3273.5013530064916,0.13297882282251836,0.06973133631682596,0.0632474865056924,32169.13402992558,2034.6168704575282,0.6316713714146656,0.3580960715779847,0.060454999999999995,0.11695880092480608,0.0455165695,0.3683286285853345
Oilfield Svcs/Equip.,67,1.1191956476665332,0.21645459560963537,0.10472062364755881,0.11173397196207656,77428.922,8651.440999801813,0.22530782942562555,0.08925352563103559,0.13605430379458996,97980.58269663001,13330.679964178244,0.7387493434491261,0.3908334726123707,0.060454999999999995,0.13369690334216425,0.0455165695,0.26125065655087387
Packaging & Container,44,0.7944151852256297,0.13824482388892348,0.08559105440978959,0.05265376947913389,33211.71000000001,1748.721722347846,0.13295350699272043,0.07297173611500905,0.05998177087771138,48667.49857354724,2919.1627486298557,0.6851034187167349,0.27277399788128837,0.060454999999999995,0.1260432671704044,0.0455165695,0.3148965812832652
Paper/Forest Products,38,0.7315168538223734,0.08895414731549182,0.0818863426901378,0.007067804625354029,49480.20000000002,349.7163864234426,0.07489867290867969,0.07423171076028218,0.0006669621483975097,58866.09513342076,39.2614572779585,0.7895331408904336,0.2578316171342679,0.060454999999999995,0.16416974609436566,0.0455165695,0.21046685910956642
Power,73,0.7787386090277282,0.3835439893289364,0.08466770407173319,0.2988762852572032,175816.02599999993,52547.24073956384,0.20031799421410293,0.06929525775294443,0.1310227364611585,492531.11873847374,64532.77496939061,0.6073563004764735,0.3112565548105587,0.060454999999999995,0.15380180860405573,0.0455165695,0.39264369952352657
Precious Metals,46,1.134958303654692,0.0032685810389441092,0.10564904408526136,-0.10238046304631726,11625.534,-1190.2275540807047,0.08055272287893245,0.09637377555617309,-0.01582105267724064,11503.86852050238,-182.00330985491848,0.8457527551782865,0.42341743715023983,0.060454999999999995,0.10177416289447845,0.0455165695,0.15424724482171345
Publishing & Newspapers,72,0.8092495145244608,0.16379536973882236,0.08646479640549073,0.07733057333333163,11932.761000000002,922.7672495796198,0.0842375569365738,0.07173729389915137,0.012500263037422424,17661.573047611524,220.77430874979444,0.6403384561600012,0.3001102247080988,0.060454999999999995,0.13033792698490154,0.0455165695,0.3596615438399989
R.E.I.T.,142,0.7302032578858494,-0.058285080441927185,0.08180897188947653,-0.1400940523314037,178286.38000000003,-24976.86144969653,0.041018791151230326,0.06353770359502936,-0.022518912443799034,278217.87497938954,-6265.163966960699,0.5507240890771413,0.22896465668887026,0.054643,0.012029231634608686,0.0411407147,0.4492759109228587
Real Estate (Development),66,0.7963976061277989,0.025494396688857904,0.08570781900092736,-0.060213422312069456,13452.759999999998,-810.0367191429154,0.047602765791986294,0.0680424371337773,-0.02043967134179101,19651.556798714173,-401.6713623202564,0.560466965160104,0.3197900321490795,0.060454999999999995,0.10939555801582926,0.0455165695,0.43953303483989603
Real Estate (General/Diversified),48,0.9378737734323472,0.006943781648263872,0.09404076525516525,-0.08709698360690138,13683.61,-1191.8011558532319,0.021190057980240897,0.06318134880330784,-0.041991290823066935,31336.005611234163,-1315.839324854591,0.36404064051751905,0.29126749591863227,0.060454999999999995,0.09546207118571931,0.0455165695,0.635959359482481
Real Estate (Operations & Services),237,0.8300464259458876,-0.09807585704594803,0.08768973448821278,-0.1857655915341608,248331.289,-46131.40879752564,0.03307275948121866,0.06461796688081517,-0.03154520739959651,483722.91537174594,-15259.139689339196,0.4529277654677786,0.2551969071240996,0.060454999999999995,0.09849469005324057,0.0455165695,0.5470722345322214
Recreation,60,1.0035503434252013,0.1386235930806118,0.09790911522774437,0.04071447785286744,7123.808999999999,290.0421637585577,0.13256346268040647,0.08597926502271198,0.04658419765769449,10816.72696961021,503.8885471616368,0.7722987108313968,0.30059864085448196,0.060454999999999995,0.1490026464000997,0.0455165695,0.22770128916860322
Reinsurance,4,1.095957800932122,0.23217607473985513,0.103351914474902,0.12882416026495314,40909.9,5270.183514023206,0.2943058378256075,0.09282299620166637,0.20148284162394112,42438.59824254829,8550.649368445422,0.8307552609283814,0.18211184494801436,0.054643,0.23639180216766836,0.0411407147,0.16924473907161863
Restaurant/Dining,43,1.2535672909065732,-0.0741410687093218,0.11263511343439717,-0.18677618214371897,34739.1,-6488.436469108868,0.07841475773483784,0.0941194612184513,-0.015704703483613455,37768.413469286425,-593.1417345816559,0.7241350731022503,0.33406471848208386,0.060454999999999995,0.0930843836323323,0.0455165695,0.27586492689774966
Retail (Automotive),28,1.2408503375379711,0.05767734494282702,0.1118860848809865,-0.05420873993815948,6346.53,-344.03739427972727,0.09017769769328493,0.08750809210560807,0.002669605587676857,9455.625008478119,25.242789357610214,0.6326929218114763,0.3753704510658482,0.060454999999999995,0.13157490928601703,0.0455165695,0.36730707818852376
Retail (Building Supply),29,1.2555264223300098,0.05387340298378058,0.11275050627523758,-0.058877103291457004,16147.3,-950.7062499781437,0.08003588612392354,0.08538821051561178,-0.005352324391688243,21249.630327337214,-113.73491471536519,0.5930285050673487,0.28071281493731903,0.060454999999999995,0.19717956850228402,0.0455165695,0.4069714949326512
Retail (Distributors),116,0.9874117005822514,0.18865062460166085,0.09695854916429461,0.09169207543736624,67342.12000000001,6174.738747152171,0.12158807815191264,0.07939049331872007,0.04219758483319257,135849.4804892679,5732.519977491021,0.6584879516647304,0.2734625824175198,0.060454999999999995,0.1658335675207312,0.0455165695,0.3415120483352696
Retail (General),32,1.083615303031824,0.2381915912079783,0.10262494134857444,0.13556664985940386,59113.91300000002,8013.875145490265,0.04331996404180619,0.086475501397591,-0.043155537355784805,79799.57501318997,-3443.7935404574714,0.7172141416707789,0.35902674130694007,0.060454999999999995,0.09569396444322185,0.0455165695,0.2827858583292211
Retail (Grocery and Food),32,1.073982711190173,0.05002810728787756,0.10205758168910119,-0.05202947440122363,62126.236,-3232.3954056063776,0.11176383572575059,0.0802573410584056,0.031506494667344995,118989.2866695447,3748.935325925195,0.614434906863981,0.2973656097119066,0.060454999999999995,0.16556934842536192,0.0455165695,0.385565093136019
Retail (REITs),33,0.960746998690458,0.0021032480816423104,0.09538799822286798,-0.09328475014122567,52660.93000000001,-4912.4616972545755,0.042867361672044524,0.06335820104698028,-0.02049083937493576,101278.23327136887,-2075.276010140894,0.4095594268349766,0.21209722687273572,0.054643,0.042197142709291834,0.0411407147,0.5904405731650234
Retail (Special Lines),111,1.5260199648902262,0.11198972157297436,0.1286825759320343,-0.01669285435905994,48275.091,-805.8490632333653,0.15672601232127278,0.11410497129231342,0.04262104102895936,63060.62715323901,2687.7095772101084,0.8247167891651246,0.3770029801448185,0.060454999999999995,0.10549003076138613,0.0455165695,0.17528321083487539
Rubber& Tires,8,1.0967762951201412,0.11518181121017769,0.10340012378257632,0.01178168742760137,24775.7,291.89955320002326,0.12041192436499852,0.08577882283627901,0.03463310152871951,36456.411,1262.598583535727,0.6955732735368403,0.27450562055262784,0.060454999999999995,0.1492611595385358,0.0455165695,0.3044267264631597
Semiconductor,40,1.4028368020266158,0.24336302518716021,0.12142708763936767,0.12193593754779254,39663.741,4836.4354454878185,0.21497545219505287,0.11214261513927401,0.10283283705577886,58412.13293629167,6006.685348318176,0.8776918834482479,0.4451812160577769,0.060454999999999995,0.04565675525877243,0.0455165695,0.12230811655175215
Semiconductor Equip,22,1.7327199822089587,0.6103817500875819,0.14085720695210768,0.4695245431354742,16381.842999999999,7691.677350292066,0.42433597998466904,0.1387284630385463,0.28560751694612274,25265.859028722833,7216.119260704305,0.9776722290677915,0.34686166765591364,0.060454999999999995,0.11851777704671926,0.0455165695,0.022327770932208505
Shipbuilding & Marine,62,0.9209586428220383,0.20860561648537224,0.09304446406221806,0.11556115242315418,116165.52999999998,13424.222518646488,0.18030286073950785,0.08012840428519968,0.10017445645430817,127945.39422486426,12816.860322307957,0.728242542700684,0.3401879928153725,0.060454999999999995,0.08624458968434004,0.0455165695,0.271757457299316
Shoe,10,1.265248696016497,0.130723008544058,0.11332314819537168,0.01739986034868632,5561.76,96.77384729290962,0.14809247741057377,0.0996461848880422,0.048446292522531575,8944.051784584573,433.30614909265483,0.7982944491451972,0.31283775149323445,0.060454999999999995,0.13388795632262263,0.0455165695,0.20170555085480282
Software (Entertainment),56,1.2950431993104936,-0.07651168059901806,0.11507804443938807,-0.19158972503840613,14732.377999999997,-2822.572250181863,0.09633218794263798,0.1095024490317834,-0.013170261089145416,17149.81135325596,-225.86749315197125,0.9198465039382369,0.43415402335725556,0.060454999999999995,0.07873061919551558,0.0455165695,0.0801534960617632
Software (Internet),28,1.2218335144293462,0.327709550349403,0.1107659939998885,0.2169435563495145,409.985,88.94360394995572,0.37317515577329063,0.09532705589175369,0.2778480998815369,955.5177585407156,265.48879361360304,0.763385834795199,0.4100785743981639,0.060454999999999995,0.08375136200617288,0.0455165695,0.23661416520480105
Software (System & Application),339,1.0812033487059913,0.09083725550666415,0.1024828772387829,-0.01164562173211875,72085.24700000005,-839.4775190283484,0.1405846486510382,0.09853232441364822,0.042052324237389985,61860.2876487036,2601.3688736214945,0.930651064077212,0.3915535104218756,0.060454999999999995,0.07885390997249406,0.0455165695,0.06934893592278797
Steel,59,1.0390117122502491,0.029976051539276957,0.09999778985153968,-0.07002173831226272,119553.40400000001,-8371.337169228224,0.04736751810388123,0.08306341402408604,-0.03569589592020481,131647.93986229732,-4699.2911594339475,0.6891704018708706,0.3434296413653913,0.060454999999999995,0.12835856670190565,0.0455165695,0.3108295981291293
Telecom (Wireless),12,0.7434425442405793,0.17805503721829263,0.08258876585577013,0.0954662713625225,73536.42000000001,7020.247826748428,0.05958581809193186,0.058806959592392585,0.0007788584995392714,117376.184,91.41943855188543,0.3585002076717797,0.26470063790883314,0.060454999999999995,0.19421470338822303,0.0455165695,0.6414997923282203
