Industry_Name,Number_of_firms,Price_Sales,Net_Margin,EV_Sales,Pre_tax_Operating_Margin
Electrical Equipment,334,1.6032006326816146,0.06180188709177514,1.6005838718904177,0.07399244134480146
Electronics (Consumer & Office),29,0.6848413382888487,0.01919302444702271,0.6972126896108778,0.011598270167712922
Electronics (General),442,1.8190106632445078,0.039947997993228415,1.9075507648095544,0.036622889052463005
Engineering/Construction,345,0.304399650477495,0.025966266470192397,0.5173454518870567,0.042789484308516326
Entertainment,112,4.064774679709226,-0.04052781292231022,3.8720955038010367,0.0394263441368811
Environmental & Waste Services,120,1.8106327686281518,0.0202237654825414,2.9079357395150485,0.1005166103145293
Farming/Agriculture,52,0.8517072888495704,-0.030889973889072424,1.2643391577321177,0.010134861667908144
Financial Svcs. (Non-bank & Insurance),115,4.779269811644001,0.06678399980821821,9.414763090349492,0.052288491340695284
Food Processing,231,1.2323950681486635,0.04050281791891408,1.3910027188082748,0.056798062934721824
Food Wholesalers,14,0.7038347019666598,0.05710203746199119,0.8441866272196833,0.0673528798194542
Furn/Home Furnishings,103,1.0695328080448643,0.08280084615269784,1.0183206217929075,0.08608438074769355
Green & Renewable Energy,41,5.162756758521704,0.24565272633576893,9.131723936185423,0.4073435889431629
Healthcare Products,140,6.030756550857506,0.14357005705792392,5.655363615783718,0.14047475408856527
Healthcare Support Services,75,0.3835232664769467,0.015041194645170456,0.4436321110749169,0.03838883062177489
Heathcare Information and Technology,45,5.827676390147749,0.14329234828914034,5.669988884811018,0.13625374583247382
Homebuilding,4,0.7176177536231884,0.008956068840579706,0.70109375,0.022395833333333334
Hospitals/Healthcare Facilities,25,4.567241832597655,0.07096011660140127,4.617084637524484,0.13131403136635772
Hotel/Gaming,80,3.2064240922804994,-0.06445048262066795,4.541612515249902,0.013509038228251277
Household Products,34,1.901723081054058,0.04399659764803145,1.7664479847382015,0.036468864327199486
Information Services,3,6.334749362786746,0.09668649107901443,5.909405267629567,0.06550552251486831
Insurance (General),6,0.49850422389849647,0.03554287590772018,0.6857889366611408,0.045797173387861406
Insurance (Life),8,0.7319468255289955,0.03891552202862166,1.3333041167645703,0.13867320612439293
Insurance (Prop/Cas.),3,0.3552641092775395,0.044484215930868376,0.48713533191686115,0.045424911824270775
Investments & Asset Management,42,3.3742891407854883,-0.12968005222458276,43.64662530155374,0.04305456173057401
Machinery,421,2.3421083238282008,0.06127577660284933,2.372406061550439,0.07157121890750034
Metals & Mining,129,0.6190575792027692,0.02931107174318789,0.7612757046427607,0.04517118003994576
Office Equipment & Services,10,1.4147617716920498,0.03176819896604723,1.3720567276791948,0.040828838898980015
Oil/Gas (Integrated),4,0.30357157920155176,0.03565017673050754,0.391016599407438,0.05373199024071048
Oil/Gas (Production and Exploration),15,1.5015632293394583,0.281344062432173,1.4991447839411758,0.3810864236804129
Oil/Gas Distribution,21,1.1652354426222482,0.0879788442597907,1.7452186871829973,0.11935213270366013
Oilfield Svcs/Equip.,56,0.6776023050423848,0.027405393971738055,0.6923006332176436,0.04144361654547037
Packaging & Container,22,1.2352684643679381,0.04363915425123714,1.447080128821676,0.05953536220570918
Paper/Forest Products,47,0.8160296224354768,-0.003045143678667145,1.3775074035977513,0.0116876125133532
Power,101,0.855055739957526,0.05837717218524145,1.8647145340490268,0.10974099865547825
Precious Metals,19,1.0702384194331984,0.040792356275303636,1.4052089715863287,0.07308421572321998
Publishing & Newspapers,41,2.4011972598895777,0.11164103864264603,1.94463381914582,0.09179163148813202
R.E.I.T.,9,3.9333723396474807,-0.09643092225554013,10.077349520953709,0.5871425436992614
Real Estate (Development),206,0.35951450392321255,-0.054351152270582334,1.441996536676163,0.029968378168819046
Real Estate (General/Diversified),56,1.641787999123153,0.07661909577152463,3.6653100493476454,0.15591810479301557
Real Estate (Operations & Services),125,1.487707655194156,0.026071664719490153,2.126797563389119,0.16218170420092548
Recreation,62,2.4249192550709484,0.027136606305161876,2.368094590951931,0.06377135588571776
Reinsurance,1,0.10196159235143822,0.019413994889969505,0.421260199456029,0.03738976345503997
Restaurant/Dining,48,1.7379686989614107,0.04389274229366605,1.8702905306569921,0.04758290380867384
Retail (Automotive),28,0.17880507270320603,0.005572549785458265,0.35710057279574914,0.020101435674970622
Retail (Building Supply),7,1.9295037541643876,0.13041867634627816,2.094787678384963,0.14608547561036248
Retail (Distributors),136,0.16133267429447215,0.009410592192355509,0.30777299521079504,0.020931144359856754
Retail (General),58,0.9046463772107576,0.011439967736223971,1.2212791873003492,0.03847574366168654
Retail (Grocery and Food),29,0.6175109325196895,-0.012286397036713385,0.7553319954870508,0.0069684695957563806
Retail (REITs),2,8.650057682799536,-0.10690545514475634,13.49892874800857,0.6804922265560621
Retail (Special Lines),71,1.225826253582269,-0.009830743077105695,1.3286320751209995,0.026084913849314165
Rubber& Tires,15,1.2500157138367474,0.0714242450215708,1.4539886288963175,0.08380960543984456
Semiconductor,173,2.7712888591787137,0.07180921396058645,2.6871236396531315,0.07638630806933426
Semiconductor Equip,59,3.7145001773278308,0.19574070640959507,3.721568725136313,0.2049561600217444
Shipbuilding & Marine,56,1.3506730260066349,0.20336508619782717,1.3545631650968912,0.22103414297848956
Shoe,21,1.034977390047935,0.03152916502592727,1.0540910649448016,0.04405184352209772
Software (Entertainment),33,3.8851642922676053,0.2670044931121016,4.174133581808302,0.1789427792649149
Software (Internet),19,1.092055156171356,0.009964767666024065,1.2505077257651451,0.022025642622965514
Software (System & Application),189,5.443066897290023,-0.03365518628085708,5.170676790045904,-0.022091810408985023
Steel,111,0.4449844013829412,0.014403589620166373,0.5907142668498694,0.018975466670626114
Telecom (Wireless),8,1.0851425630031362,0.10234012406934723,0.9812126160165141,0.11368403177618695
Telecom. Equipment,125,1.9641134189243115,0.040637288922612896,1.938099176576347,0.03716158783196077
Telecom. Services,16,0.8198603786012161,0.055971454993445156,0.9999423970486244,0.0740683213053748
Tobacco,2,3.451562311497165,0.14796718542646883,3.410937458640475,0.14056676089586445
Transportation,141,0.7701673511252091,0.03760079191391242,1.007572523214921,0.04139269296390418
Transportation (Railroads),10,2.849627347437886,0.1348073205221918,3.1229481337101945,0.16540135581741142
Trucking,7,1.1687352710133545,0.006132285938727418,1.5308316589877116,0.029325891297508757
Utility (General),4,1.0610971071900133,0.08556595846837113,1.6474012723562594,0.009722722362261434
Utility (Water),38,1.5574575682318277,0.10530027151184486,3.377818804663475,0.20796230720691297
Total Market,7504,1.1249223110898536,0.06319175131768694,1.788352459659207,0.06552700426329247
Total Market (without financials),7161,1.0637872032758302,0.04016310329156198,1.3446852969294278,0.06726913668923329
