Industry_Name,Number_of_firms,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Quarter_1,Quarter_2,Quarter_3,Quarter_4,2018_12_31_00_00_00,2019_12_31_00_00_00,2020_12_31_00_00_00,2021_12_31_00_00_00,2022_12_31_00_00_00,2023_12_31_00_00_00,2019,2020_0,2021_0,2022_0,2023_0
Chemical (Diversified),64,186279.27999999994,177138.06999999995,172983.31999999998,169385.32000000004,0.03157153841702298,-0.049072607538530266,-0.0234548677198525,-0.09069156805845457,184796.97999999992,198355.18999999997,208494.10000000003,232908.0799999999,180578.15,176648.63999999993,0.07336813621088423,0.05111492167157339,0.11709674278552651,-0.22468061219688007,-0.021760716897365917
Chemical (Specialty),949,1779222.892000003,1761972.0660000008,1674074.5020000006,1665075.9210000022,0.036577540267964004,-0.009695708209223164,-0.049885900972053365,-0.06415552065637464,1102243.7149999996,1273809.7329999986,1645286.847000002,2193851.6700000013,1716439.747999999,1835821.3029999998,0.15565161829931506,0.29162684534143346,0.33341591710907226,-0.21761358278155696,0.06955184715286666
Coal & Related Energy,215,373406.70700000005,336925.83800000005,373513.138,364244.96699999983,0.04221685054462698,-0.09769741227492201,0.10859155301707646,-0.024535552865685983,184482.504,171059.35900000003,181188.70699999997,261137.7870000001,358281.2029999999,394488.5799999999,-0.0727610733210774,0.05921539785496299,0.44124758834997446,0.37200060977770244,0.10105854478779341
Computer Services,1164,1282256.6519999981,1306084.439000001,1334546.0150000001,1317914.4009999994,0.04768879045915342,0.018582697124508885,0.021791528288776396,0.027808589602076994,790473.7059999991,986777.9320000004,1214636.5290000008,1646916.8450000028,1223890.7809999995,1501050.9679999996,0.24833745197338875,0.23091172756384704,0.3558927347227854,-0.25685939474375985,0.22645826841962324
Computers/Peripherals,338,3399808.2899999996,3943544.6960000005,3569132.9300000006,3688315.5059999996,0.22677640403941002,0.15993149013705144,-0.09494294977302309,0.0848598483769214,1325881.3180000002,2030944.8950000007,3323804.8759999997,3947513.1250000005,2771334.9220000007,4018549.2809999995,0.5317697499980918,0.636580531644606,0.1876488759925632,-0.2979542222548024,0.4500410069887606
Construction Supplies,793,1234287.2750000006,1290511.4780000001,1285374.0250000006,1261817.4009999994,0.061101978411292945,0.045551958720468466,-0.003980943283016236,0.022304472028198408,841992.2889999996,1041900.3149999989,1248041.3909999998,1418180.4620000003,1163212.6790000005,1378496.2100000002,0.23742263273862285,0.1978510544936356,0.1363248624820652,-0.17978514711761684,0.18507667160667163
Diversified,326,2117118.766,2203517.4509999994,2177738.375000001,2141491.6610000003,-0.0017296414289026396,0.04080955985442314,-0.011699056882122472,0.011512294629578035,1516626.2760000005,1686650.1730000007,1717498.9940000002,2116166.1619999995,2120786.9669999997,2331776.9940000013,0.11210665388735497,0.018289993677307548,0.23212075779533148,0.002183573805770056,0.09948666711134191
Drugs (Biotechnology),1259,1654186.2299999997,1580158.6199999994,1563112.731000002,1559004.306,-0.022511002627850885,-0.04475167829199034,-0.010787454363282434,-0.057540029214243726,982623.7460000003,1209400.9780000004,1816208.0429999996,1875180.1570000004,1692281.1759999983,1750957.38,0.23078745341047346,0.5017418342124071,0.03246991126775933,-0.09753675150477925,0.03467284564299944
Drugs (Pharmaceutical),1299,4019340.9050000007,4165344.612000001,4116868.920000002,4207962.141000005,-0.02499829256361663,0.036325285774683636,-0.011637858692494452,0.04692839957052719,2834624.808000002,3400780.420000003,3870097.417999995,4323279.8630000055,4122393.708999995,4235230.328000005,0.19972858856035258,0.1380027346781747,0.11709845930292051,-0.04646614615890532,0.02737162604184684
Education,260,97222.084,87919.79499999994,92737.65600000002,92586.66499999996,0.04727626001857921,-0.09568082288793622,0.05479836480510536,-0.04767866321400849,80711.39399999999,116940.87300000007,152605.69700000001,107581.69500000004,92833.27399999999,104653.21500000004,0.44887688347942656,0.3049816807849548,-0.29503487015953256,-0.1370904316017706,0.12732440094701447
Electrical Equipment,1072,1642844.952000002,1681452.9590000035,1556828.7510000016,1525373.7039999992,0.08296882027437058,0.023500700387458995,-0.07411697563880626,-0.07150476851573428,627795.6450000005,804347.4899999998,1346867.1210000007,1856589.8119999985,1516982.6879999985,1657484.0189999975,0.2812250234708129,0.6744841473925669,0.37845061554516746,-0.18291984680997508,0.09261894160785511
Electronics (Consumer & Office),127,224943.93100000007,234753.63599999994,215328.35400000005,221232.617,0.1507111945136217,0.04360955619647222,-0.08274752345049896,-0.016498840326570452,147333.771,193037.82600000003,264199.85800000007,311712.26,195482.52599999998,240924.04600000003,0.31020759660051067,0.36864294151344223,0.17983507773119212,-0.3728750803705957,0.2324582198206302
Electronics (General),1486,1750971.6059999997,1748465.1270000006,1582164.5080000004,1584803.0760000004,0.16584969184857834,-0.0014314789522630322,-0.09511234535477253,-0.09490075648890872,901072.1029999995,1328722.5419999992,1836186.7039999987,2164452.9429999962,1501884.521,1723080.186999999,0.4746017966555556,0.3819188325323075,0.17877606797004542,-0.30611357208887,0.1472787440759562
Engineering/Construction,1283,861795.1209999989,874663.596,874643.567,846706.7830000015,0.08957776354454938,0.014932174349129523,-2.2899089537453676e-05,-0.017508033675671553,645550.4319999997,705189.7760000001,714789.2079999996,885683.2379999991,790944.1159999984,927362.8980000005,0.09238525922015084,0.013612551297112807,0.2390831144165786,-0.10696727445574705,0.17247587944633302
Entertainment,741,1011127.3899999993,1038368.1979999999,941536.9050000004,931425.5560000003,0.15615420719036366,0.026941024711041095,-0.09325333074193354,-0.07882472059232715,663066.6849999999,890000.7529999999,1285523.2239999997,1403582.1849999996,874561.0089999998,1061653.2349999996,0.34224923847591593,0.44440689478832374,0.09183728368022082,-0.3769078730505545,0.21392701489622423
Environmental & Waste Services,383,339888.7259999997,357117.4789999999,351915.595,349642.61999999994,0.049619591068539526,0.05068939238661363,-0.014566310264527593,0.02869731548554011,182637.91000000006,220696.09799999997,268318.31299999985,369640.34299999994,323820.8669999998,377554.60399999993,0.20838054925179494,0.21578186216957884,0.37761876506729575,-0.12395691343680026,0.16593661025557127
Farming/Agriculture,430,428461.3909999999,406120.68200000003,394182.4749999999,387575.03900000005,-0.029579817737399594,-0.05214170860963263,-0.029395712971840515,-0.09542598903619737,257192.68400000004,306643.81199999986,387098.704,438523.785,441521.51700000005,398920.104,0.1922726853303487,0.26237246228859235,0.13284746362777788,0.006835962158814324,-0.09648773923740628
Financial Svcs. (Non-bank & Insurance),1113,2933017.4719999987,3069631.9749999987,3010071.234,3015611.3129999996,0.04419008174628791,0.04657814155701012,-0.019403218850037707,0.028160023521333066,1872512.2349999994,2650034.7399999993,3284241.614000002,3678923.0420000013,2808892.292000001,3451819.561999999,0.4152295992875048,0.23932021132674008,0.12017429726167506,-0.23649060881877515,0.22888996912808568
Food Processing,1395,1942369.6189999983,1837361.0609999977,1764983.7469999988,1717432.679999999,0.014741524466493239,-0.0540620883753643,-0.03939199297094442,-0.11580542487881629,1443107.7049999991,1760320.5049999978,2131014.463999999,2137628.3720000014,1914152.0990000006,1842598.212,0.21981228351905924,0.21058321933255097,0.0031036429417694578,-0.10454402454946488,-0.037381505386840486
Food Wholesalers,173,120861.96899999998,115586.37,105877.754,101087.22100000002,-0.001641878337829028,-0.04364978531832453,-0.08399447097438906,-0.16361431278684502,88679.76100000001,108804.24900000003,100439.52499999998,118693.38800000004,121060.73600000002,113694.51299999996,0.2269343960004584,-0.07687865204602484,0.18173983797713156,0.019945070571243395,-0.06084733368876971
Furn/Home Furnishings,383,330948.9649999998,320186.6189999997,313143.35899999976,303729.8460000001,0.04646211790226773,-0.03251965450322558,-0.021997358983949167,-0.08224566890547524,226198.0970000001,317057.09200000006,463700.82999999996,456650.6809999998,316255.0840000002,313505.94999999995,0.4016788655830288,0.4625152431537467,-0.015204089671351562,-0.30744637606266845,-0.008692774089918642
Green & Renewable Energy,253,374798.2560000001,367951.12000000017,350353.7769999998,364648.031,-0.03342571278544704,-0.0182688576864668,-0.047825219284562404,-0.027081836261266035,162656.0250000001,203535.191,332614.10400000017,432027.3600000001,387759.39000000025,456760.1709999999,0.2513227899181716,0.6341847440033119,0.2988846678612278,-0.10246566328576934,0.17794741476150877
Healthcare Products,849,1958819.3149999985,2052245.739,1787061.9929999998,1706613.7750000015,0.04457595350160992,0.047695274027866,-0.12921637061320768,-0.12875385599309208,1187096.7049999991,1619113.200999999,2150347.1869999985,2456967.1760000004,1875229.1860000007,1987975.4579999978,0.36392696077780795,0.32810181874367905,0.1425909224583286,-0.23677076180850032,0.06012399595832507
Healthcare Support Services,463,1306159.4239999994,1337051.338,1331728.5529999998,1373189.1999999995,-0.09068982910206957,0.023650952121446744,-0.003980987751720955,0.051318219482524796,848374.5909999998,1007113.6880000004,1177099.0749999997,1501774.9410000006,1436428.9170000004,1391430.0950000004,0.1871096785358588,0.16878470526755396,0.2758271354516195,-0.0435125278868268,-0.03132687003682755
Heathcare Information and Technology,443,1175763.2549999997,1109487.7719999994,1065007.0099999995,1020799.2629999999,0.007739791465653401,-0.05636805089643682,-0.04009125933836777,-0.13179863492161925,502454.8329999998,749213.2959999996,1322626.9819999991,1685167.256000001,1166732.9850000003,1102040.2530000003,0.49110576074407053,0.7653543911479113,0.2741062135688399,-0.3076455877920289,-0.05544776125447426
Homebuilding,173,236304.718,269277.6629999999,252224.7480000001,241900.267,0.16288516886359838,0.13953570321858688,-0.06332836823528054,0.02367937909728912,152272.22900000005,218023.19199999995,241806.33999999997,298840.984,203205.54799999995,318720.627,0.4317987819039537,0.1090854040885707,0.2358691008680749,-0.320021152118814,0.5684641986251284
Hospitals/Healthcare Facilities,232,348485.33200000005,324362.2210000002,331276.474,322636.88499999995,0.033534922053996,-0.06922274421581642,0.0213164559629766,-0.0741737015203845,188913.37399999992,226239.00900000005,315433.56999999995,361490.3649999999,337178.0909999999,375074.39599999995,0.1975806911373048,0.39424925610419326,0.14601107611976727,-0.0672556625402726,0.11239254866058324
Hotel/Gaming,650,937537.2200000003,974721.3879999999,939291.4060000001,897223.7970000004,0.14755295119317524,0.03966153791739546,-0.036348829969451546,-0.0429992774046879,699424.1489999997,845689.37,948418.3130000002,1006112.4849999995,816988.2000000002,1028281.2429999997,0.20912234901972226,0.12147361270486368,0.06083198859531014,-0.18797528886643267,0.2586243510004176
Household Products,549,1530307.6100000013,1573624.7579999994,1453252.6550000003,1420614.0109999995,0.04156698304921602,0.028306170417592202,-0.07649352387731001,-0.07168075116610162,1171336.7880000004,1386518.998,1613102.5960000001,1702540.7720000006,1469235.9059999997,1534976.5850000014,0.18370652420762124,0.16341903596477092,0.05544481561295589,-0.13703335029441566,0.04474480832624139
Information Services,81,106321.44099999999,100635.503,95208.51200000002,95135.74999999999,0.009226197691405424,-0.0534787522302298,-0.05392720101970361,-0.10520635249855204,67782.221,87032.11099999999,106768.56000000003,149348.76999999996,105349.466,107794.27699999997,0.2839961529144934,0.22677203589833694,0.39880850692376035,-0.2946077426683861,0.02320667671917742
Insurance (General),202,760862.6929999997,784116.5909999999,796709.4070000004,792488.4569999998,0.018361569910950504,0.030562541985482916,0.01605987699347189,0.04156566525203531,559138.06,717180.568,694135.942,805611.1399999998,747143.957,837613.7370000003,0.28265381898703135,-0.0321322509675136,0.16059562868738442,-0.07257494353913696,0.12108748140487235
Insurance (Life),137,1047047.6099999998,1067846.28,1050683.5300000003,1060396.8500000003,-0.0661438350480088,0.019864111050308608,-0.016072303964948742,0.012749410697762364,958833.0599999999,1194043.33,1175531.5500000007,1147468.3599999996,1121208.6500000004,1087860.2999999993,0.24530888619964797,-0.015503440733594887,-0.02387276632430757,-0.022884909872372683,-0.029743215056359906
Insurance (Prop/Cas.),228,766475.2670000003,783211.51,809759.3129999998,819776.2169999998,-0.034383541950004703,0.021835333402871138,0.033896083830534884,0.06954033912747182,607061.8099999999,717933.369,690144.9140000003,765988.8799999998,793767.816,869958.6940000004,0.182636359549615,-0.03870617553089328,0.10989571097527406,0.036265455968499394,0.09598635326882587
Investments & Asset Management,1374,948176.865999999,951820.0009999998,933028.8080000004,912557.8150000004,0.017561230160962893,0.0038422525697867638,-0.019742380891615063,-0.03756583004420044,587970.7830000002,764228.8089999995,849478.5910000006,1239393.1909999996,931813.0820000008,1109737.4430000011,0.29977344299435926,0.11155007635939707,0.45900462251908447,-0.24816991995238336,0.19094426171621426
Machinery,1492,1566384.1819999982,1616888.442,1493133.3840000005,1477471.8620000002,0.10596054367261631,0.032242575340308166,-0.07653902074216168,-0.05676277954139741,880554.8919999986,1136439.1700000004,1485593.4960000007,1842419.155999999,1416311.0890000025,1671106.225999998,0.29059435172611847,0.307235385066849,0.2401906449918909,-0.23127639853957138,0.17990054514075404
Metals & Mining,1815,1298380.8579999981,1192643.627999999,1227928.1940000006,1198370.773,0.030168388075597186,-0.08143776099939948,0.02958517127129734,-0.07702677098463373,707109.5549999999,790097.3570000005,1045485.9239999996,1336037.1909999987,1260357.8920000005,1318181.3609999993,0.11736201471637675,0.3232368324451931,0.2779102619462901,-0.05664460503779367,0.04587861064466514
Office Equipment & Services,137,37269.115999999995,37179.90199999999,38069.577,37330.36199999999,-0.0218225361318114,-0.0023937782693854714,0.023928922674406383,0.0016433445859029838,37558.28999999999,40506.749,46385.789000000004,46724.27199999999,38100.566999999995,43297.528000000006,0.07850354741922527,0.14513729551586585,0.00729712714383246,-0.18456585048558904,0.13640114594620112
Oil/Gas (Integrated),36,3795747.62,1893024.2200000002,4301687.720000001,4177711.549999999,-0.00515324520774374,-0.5012776376317665,1.2723891615079284,0.10062943278615522,1696628.0000000002,3558343.1999999997,3013294.06,3392080.4699999997,3815409.360000001,4024439.1589999995,1.0973031212499142,-0.15317497761317678,0.12570509298385568,0.12479918850510074,0.054785680716576746
Oil/Gas (Production and Exploration),590,977139.5140000003,982266.6709999999,1126025.7240000002,1149860.8779999998,-0.08406004713119608,0.005247108449244031,0.14635440379306153,0.17676223458915352,541119.9460000001,582156.8469999996,399708.49999999994,736956.838,1066816.1280000005,1086852.076,0.07583697718656901,-0.3134006718983068,0.8437357174040585,0.44759648461257706,0.018781069646520487
Oil/Gas Distribution,174,453422.11600000015,454272.38800000004,472960.893,483671.05000000005,-0.012743513965052577,0.0018752327466970975,0.04113942536168391,0.066712524450395,311958.6299999999,401134.205,332187.6629999999,401020.3089999999,459274.89200000017,501658.6320000001,0.28585705418696117,-0.1718789899754376,0.20721012146679274,0.1452659171932369,0.09228403454722267
Oilfield Svcs/Equip.,444,962366.123999999,947863.776,1025598.6340000003,996627.4309999997,0.04513783737242405,-0.015069470587473766,0.082010579967559,0.03560111494531437,700996.3589999996,772566.9910000004,694537.415,777506.6530000004,920803.0649999995,1036601.5970000009,0.10209843614893988,-0.10100040114191255,0.1194597097407637,0.1843024898206227,0.1257581956463203
Packaging & Container,426,287310.624,271638.55200000014,272486.51,262925.197,0.020698437580566775,-0.05454748516365293,0.003121640848681384,-0.0848747834678053,196007.191,260458.87899999996,317204.17,356308.28000000026,281484.3379999999,291244.9980000001,0.32882307874102423,0.21786660227467247,0.12327741466954945,-0.20999776373425938,0.034675677053123355
Paper/Forest Products,266,163488.16699999996,160643.10700000005,169077.96799999996,168414.05599999995,-0.03390374051444989,-0.01740223804698915,0.052506834295728,0.030129942064859083,147391.33,160361.45599999992,194625.87100000004,208827.04100000008,169225.54600000006,177818.70799999984,0.08799788969948197,0.213669892096765,0.07296650710942765,-0.18963777301235618,0.050779342735876254
Power,488,2207498.745,2184032.2909999983,2081964.7190000033,2066188.051000002,-0.020205047831452383,-0.01063033628134713,-0.04673354529628382,-0.06401394080973666,1701068.5309999997,1989041.934,2114167.587,2368657.3980000005,2253021.1449999986,2270879.6519999993,0.16928971276113747,0.06290749876166268,0.12037352789100386,-0.04881932401774969,0.00792647110287148
Precious Metals,853,447143.1109999998,409022.9229999998,387182.1030000002,401863.9790000003,0.08122135417484033,-0.08525276821272565,-0.05339754515421036,-0.10126317701448284,203035.2190000001,328432.5349999998,474319.6689999998,448944.00400000013,413553.7179999998,452241.264,0.6176136170739897,0.4441920895565359,-0.05349907806585119,-0.0788300671902955,0.09354902233039586
Publishing & Newspapers,324,129067.71600000004,131825.06499999994,133953.03499999995,130993.19699999997,0.1291622936406709,0.021363584058463614,0.01614237777921823,0.014918378194589854,107268.06800000001,123037.88399999992,125951.82699999995,152932.08799999987,114303.955,142225.881,0.14701314467600834,0.02368329903983102,0.21421095384348754,-0.2525835716046714,0.24427786422613273
R.E.I.T.,659,1496714.1139999996,1486640.826000001,1392834.8569999991,1381898.3380000005,0.010103494793667789,-0.006730268596904954,-0.063099282193399,-0.07671189502793663,1152729.1859999998,1523529.6250000002,1485839.0999999999,1975339.6100000013,1481743.3279999997,1610542.9129999997,0.3216717712220749,-0.024738951170706902,0.3294438206667205,-0.24987920026572097,0.08692435630795026
Real Estate (Development),884,563252.8840000001,516980.3389999999,520966.3849999998,506182.7939999997,-0.03065752530596,-0.08215234455861242,0.0077102467914158535,-0.10132232185783241,682094.3339999997,841775.9980000004,748910.2019999999,707164.6469999998,581066.9589999998,512952.722,0.23410495592828195,-0.11032126862804703,-0.0557417363103303,-0.17831446825706487,-0.11722269859780443
Real Estate (General/Diversified),336,326169.34900000005,312102.17300000024,325129.7470000001,321992.628,-0.013832438861011154,-0.04312844245827585,0.041741375507820866,-0.01280537552901706,352454.07500000024,398821.26099999994,369007.04499999975,376912.7389999999,330744.3499999999,349935.7609999999,0.13155525581595184,-0.07475583404265951,0.021424235951918336,-0.12249092222908387,0.05802490957139539
Real Estate (Operations & Services),748,560618.8479999995,557806.4369999996,532008.2359999996,517913.0729999999,-0.03808937466247364,-0.00501661870633352,-0.046249378438062094,-0.07617613134547996,475770.96200000006,621345.1799999999,751049.5479999995,823206.9990000005,582818.0219999993,605711.0759999998,0.3059754159607577,0.2087476851433845,0.09607548688652034,-0.29201522495801946,0.03927993496398874
Recreation,326,285233.9140000001,294807.3469999999,261515.34599999993,252174.5480000002,0.09799913758034173,0.033563445754910326,-0.11292798954566075,-0.11590264823838548,193970.16999999998,250254.70600000006,331988.20999999996,354485.497,259776.082,273779.738,0.2901710917714826,0.3266012667909626,0.06776531913588135,-0.2671743013508956,0.05390664102786813
Reinsurance,34,154940.21999999997,164111.90000000005,171230.31999999998,174868.4,0.04506853337108718,0.05919495919135831,0.04337540422114383,0.12861850848023848,137175.16999999998,166183.75999999998,138927.30000000002,145687.9,148258.43,185259.11000000004,0.2114711430647398,-0.16401398066814687,0.04866286179894064,0.01764408712048149,0.24956881035365108
Restaurant/Dining,394,923776.5990000003,953336.8889999999,876776.0339999998,849859.9770000008,0.026227561586119608,0.031999392528452075,-0.08030828963338277,-0.0800156900272373,563035.4870000003,724246.3769999996,1008933.6679999998,1066187.4510000001,900167.4030000004,923538.5609999999,0.2863245634106881,0.3930807250693369,0.05674682569915013,-0.15571375168999213,0.025963124105705226
Retail (Automotive),204,267089.66599999997,277680.485,260680.11799999996,255516.43299999996,0.008158122814399649,0.03965267229769953,-0.061222764718233735,-0.043330890233694075,155142.547,204704.13599999994,268765.36600000004,332992.68900000013,264928.34799999994,271424.147,0.31945839460789527,0.31294545997839585,0.23897172450411674,-0.20440190805510494,0.024519078645370396
Retail (Building Supply),120,514532.86899999995,542844.3949999999,515552.81600000005,493833.52599999995,-0.04266545361181073,0.05502374620891315,-0.05027514192165483,-0.04022938911605278,339400.82999999996,420749.50999999995,553743.2499999999,754110.9099999999,537464.015,579260.276,0.23968320878885296,0.31608768837306545,0.36184217143956166,-0.28728784072358793,0.07776569190404303
Retail (Distributors),1028,839027.3089999987,929245.8300000007,896717.5140000005,886104.6490000004,0.03585046589876861,0.10752751433982466,-0.035005070724934084,0.05610942515817663,482994.0759999995,574203.18,631205.4450000001,892236.2949999999,809988.8319999994,992387.6469999994,0.18884104077500252,0.09927194238109238,0.4135434066162085,-0.0921812567600162,0.22518682702035098
Retail (General),256,2548845.4000000013,2829756.3359999997,2755581.6310000005,2757655.7019999996,0.13063372661949724,0.11021105320864044,-0.026212400006443204,0.08192348661083892,1680418.185,2186794.4669999997,3320164.540999999,3432840.989,2254351.113,3134011.627000001,0.30133944426458315,0.5182791940912659,0.03393700722014947,-0.3432987079146066,0.39020563785620066
Retail (Grocery and Food),201,565418.7399999999,564041.2180000001,545868.1740000001,539431.131,0.05291719186712962,-0.002436286423756928,-0.03221935457915415,-0.04596170441750802,436539.08999999973,481550.9080000001,551347.7520000001,614442.7339999998,537002.097,583957.2899999996,0.10311062406805394,0.14494177633239969,0.1144377242332526,-0.12603393728145196,0.08743949653514971
Retail (REITs),123,301701.15,297109.79,274471.9599999999,270280.55100000004,-0.005138340311957368,-0.015218238312979748,-0.07619348389697989,-0.10414477704178449,291595.73,319815.89999999997,248882.20000000007,344523.2700000001,303259.4,325517.4,0.09677840618585187,-0.22179541417421678,0.3842824838417531,-0.11977092287554347,0.073395911223197
Retail (Special Lines),639,970776.5960000007,935118.2310000004,883388.8670000003,866331.9409999992,0.025612875517220024,-0.03673179302728091,-0.05531852795200187,-0.10758876494381564,702987.4620000005,883382.6880000008,1191075.7749999994,1161887.701,946533.1599999999,991984.8879999995,0.2566122950283858,0.34831233527637173,-0.02450563986997345,-0.18534884293434828,0.04801916078671731
Rubber& Tires,89,120728.33499999999,124266.081,124338.22,124081.21000000002,0.08031068635465544,0.029303361137217765,0.0005805204398454666,0.027772063617045983,108011.95499999994,110154.18199999999,119061.85799999998,151694.28599999996,111753.34700000002,136217.29000000007,0.01983323975572926,0.08086552719351126,0.2740796133048755,-0.26329890237263087,0.21891015935299052
Semiconductor,647,3591253.1799999992,4073998.5919999997,3840111.527,3941090.247,0.3024185243043367,0.134422550514804,-0.05740970688091984,0.09741364628600224,1217726.811,1838972.9129999995,2888550.029000002,4223965.897,2757372.6209999984,4611470.538999999,0.5101686982565743,0.570740932930752,0.46231356721985195,-0.34720765076290616,0.672414712425623
