Industry_Name,Number_of_Firms,Beta,ROE,Cost_of_Equity,_ROE_COE_,BV_of_Equity,Equity_EVA,ROC,Cost_of_Capital,_ROC_WACC_,BV_of_Capital,EVA,E_D_E_,Std_Dev_in_Stock,Cost_of_Debt,Tax_Rate,After_tax_Cost_of_Debt,D_D_E_
Furn/Home Furnishings,5,0.8599273455830797,-0.013315278718122332,0.07835665789682167,-0.091671936614944,886.2,-81.23967022816338,0.028825423443224137,0.07083200034503483,-0.042006576901810685,1281.4746,-53.83036133261709,0.8198178803781065,0.3453975048502055,0.050855,0.18434650566784047,0.036595258,0.18018211962189348
Green & Renewable Energy,24,0.8364686753377879,0.03807098416133466,0.07727755906553824,-0.039206574904203574,9056.95,-355.09198857862657,0.047337299979252775,0.0595286240319772,-0.012191324052724425,19740.41800769016,-240.66183286798744,0.5637185073438221,0.4114712993548191,0.050855,0.04084346542566287,0.036595258,0.4362814926561779
Healthcare Products,54,0.9175766199335182,0.00019147742191999892,0.08100852451694185,-0.08081704709502185,10857.677,-877.4853934515356,0.06620576225137631,0.0749133697172595,-0.008707607465883185,9768.463948231201,-85.05994960582875,0.8565598001266714,0.538131340416862,0.053524,0.020969363388493027,0.0385158704,0.14344019987332857
Healthcare Support Services,35,0.808461119000931,0.029969382886085406,0.07598921147404283,-0.04601982858795743,11291.724,-519.643202942525,0.16806814604981107,0.06687590871909797,0.1011922373307131,6274.85557664955,634.9666747282699,0.7568057052362085,0.5214993778948086,0.053524,0.08344693291897498,0.0385158704,0.24319429476379156
Heathcare Information and Technology,55,0.8294851542967823,-0.15017658881557103,0.076956317097652,-0.22713290591322302,1912.069,-434.2937882765904,-0.1456035884011446,0.07610351480765418,-0.22170710320879877,1893.1867656159084,-419.7329536379381,0.9778149745057488,0.6068322211288956,0.053524,0.02110827683435527,0.0385158704,0.0221850254942512
Homebuilding,4,0.5311372522646399,0.003452568288042837,0.06323231360417345,-0.05977974531613061,425.77000000000004,-25.452422163248933,0.008162806998941648,0.055128266520875,-0.04696545952193335,464.3184906489816,-21.806931277859935,0.695760402210944,0.3151637447628105,0.050855,0.2076923624099854,0.036595258,0.3042395977890559
Hospitals/Healthcare Facilities,15,0.7992320313923995,0.12118738309677626,0.07556467344405038,0.045622709652725885,6107.615999999999,278.645991438343,0.04205049881204344,0.05660338192983203,-0.014552883117788594,11341.741781168137,-165.0550424934793,0.560590242124329,0.21333765703806248,0.045043,0.16916764742775173,0.032412942800000004,0.4394097578756711
Hotel/Gaming,31,1.0444267949249149,-0.04303097150546527,0.08684363256654609,-0.12987460407201135,13018.321,-1690.7492855573507,0.1757374501071264,0.07988407943937888,0.09585337066774753,10339.094056145404,991.0370149324108,0.8614969501560619,0.4097646529361175,0.050855,0.10071888355767118,0.036595258,0.13850304984393808
Household Products,8,0.8035222747088666,-0.009381800323451964,0.07576202463660786,-0.08514382496005983,118.101,-10.055570871608026,0.009274164077824694,0.07302944839840264,-0.06375528432057795,107.87740000000001,-6.877754308764716,0.9144827151942573,0.7006998405785497,0.060879,0.03811300639658848,0.043808528400000005,0.08551728480574272
Information Services,4,0.9149307949656571,0.044127096390096925,0.08088681656842023,-0.0367597201783233,4914.758,-180.66512882417587,0.19671759919446558,0.06767488690169497,0.1290427122927706,5253.02,677.8639485281698,0.7017054695351062,0.45929856254347545,0.050855,0.07001780799740974,0.036595258,0.2982945304648939
Insurance (General),4,0.5799901211893488,0.10130108145025378,0.06547954557471004,0.035821535875543736,2035.23,72.90506445998288,0.4236227816452569,0.060688285396777036,0.36293449624847984,771.940457007032,280.1638208976685,0.855102738839641,0.22514627991593608,0.045043,0.22404613371581228,0.032412942800000004,0.14489726116035895
Insurance (Life),11,0.7290135855584058,0.17407220535542547,0.07233462493568667,0.10173758041973881,103457.7,10525.53607379121,0.2573014954293477,0.06178749283733246,0.19551400259201526,96649.36,18896.303221556616,0.7358044166950082,0.17124234613047803,0.045043,0.21953333801098004,0.032412942800000004,0.2641955833049919
Insurance (Prop/Cas.),8,0.5867578289561705,0.1429595784234547,0.06579086013198385,0.07716871829147084,47175.299999999996,3640.4574360156244,0.11681206808802223,0.056189927685055166,0.06062214040296707,65677.2974421456,3981.4983468251803,0.712356755173315,0.16780989831341742,0.045043,0.2943003733087344,0.032412942800000004,0.28764324482668496
Investments & Asset Management,195,0.7932188061970651,0.07222576022934679,0.075288065085065,-0.0030623048557182064,94813.26300000004,-290.3471156713875,0.09048521029551009,0.05057429225333632,0.03991091804217377,268271.00424589677,10706.942063549637,0.3612825045906808,0.46142094113158083,0.050855,0.06431559261834097,0.036595258,0.6387174954093192
Machinery,30,0.8177048071768621,0.0472053945213642,0.07641442113013566,-0.029209026608771463,1500.3370000000002,-43.823383355124356,0.1827470222825713,0.07092952378640639,0.11181749849616492,1685.7645283785616,188.49797261685796,0.8552742192495537,0.517206097709194,0.053524,0.0834663745849932,0.0385158704,0.14472578075044631
Metals & Mining,1275,1.0518847333298558,0.10024665472258773,0.08718669773317336,0.013059956989414367,139364.4509999999,1820.093735913345,0.1795699296908071,0.08013008444047665,0.09943984525033045,153544.58447868878,15268.449719587103,0.837323395588753,0.6648701719035058,0.060879,0.011805182678529503,0.043808528400000005,0.16267660441124696
Office Equipment & Services,1,0.6077912804329105,-5.733333333333333,0.06675839889991389,-5.8000917322332475,0.225,-1.3050206397524806,-0.13801146855865487,0.042235266783971506,-0.18024673534262636,4.115600000000001,-0.7418234639761132,0.18698347107438018,0.3039048723343728,0.050855,0,0.036595258,0.8130165289256198
Oil/Gas (Integrated),4,1.9682344350630172,0.20518028811106462,0.12933878401289878,0.07584150409816584,63890.153,4845.525300581942,0.18255928863730955,0.11276519680113119,0.06979409183617837,79944.76934932434,5579.67257378884,0.8212965591855702,0.3984047833385884,0.050855,0.16535381804521007,0.036595258,0.1787034408144298
Oil/Gas (Production and Exploration),228,1.1577064197002473,0.1613335626856273,0.09205449530621138,0.06927906737941592,143255.59799999985,9924.61422632051,0.16220449924637576,0.0830267067121039,0.07917779253427186,168299.83125309832,13325.609122510783,0.8313780264262987,0.5509005573544684,0.053524,0.055311144236134126,0.0385158704,0.1686219735737014
Oil/Gas Distribution,7,1.2508087232348526,0.047793006704694295,0.09633720126880321,-0.04854419456410892,79556.19999999998,-3861.991651581161,0.05962179562866687,0.06723730650105005,-0.0076155108723831785,166549.44887708922,-1268.3591387128993,0.5447754035042156,0.2417831222767132,0.045043,0.21889221751269616,0.032412942800000004,0.45522459649578445
Oilfield Svcs/Equip.,33,1.3048057951446264,0.10004395225206766,0.09882106657665282,0.001222885675414842,11592.124999999998,14.175843610118275,0.09750527756125121,0.07669157153651744,0.020813706024733772,21169.334043576757,440.6122955223953,0.6443678990064843,0.4471488741246149,0.050855,0.08285234647280017,0.036595258,0.35563210099351567
Packaging & Container,6,0.6765192191992112,0.12626316838667137,0.06991988408316371,0.05634328430350766,6521.300000000001,367.43145992846456,0.161403594126279,0.061020553867540434,0.10038304025873857,6677.683,670.3261214240941,0.7627284467577192,0.2118130741186659,0.045043,0.18854184351283462,0.032412942800000004,0.23727155324228075
Paper/Forest Products,18,1.0867885107498083,-0.03880576441333071,0.08879227149449118,-0.12759803590782187,16322.91,-2082.7712563001446,-0.023777046642993373,0.0763355147510355,-0.10011256139402888,16489.039631242307,-1650.7599924113208,0.7613511595875051,0.3185616289494674,0.050855,0.13157416969486102,0.036595258,0.23864884041249496
Power,19,0.7237962235692924,0.09902435046039046,0.07209462628418745,0.026929724176203013,52233.92000000001,1406.6450582418545,0.06909616950989025,0.05616410276790087,0.012932066741989386,98376.09125820949,1272.2061779672038,0.5512448731832069,0.28449088164933634,0.050855,0.18109162028295223,0.036595258,0.4487551268167931
Precious Metals,682,1.0675836372859355,0.028219114169388573,0.08790884731515303,-0.05968973314576445,123755.94000000008,-7386.959033803241,0.06272011690000642,0.08325210044172537,-0.02053198354171895,118385.84936701367,-2430.6963107759434,0.9057204654534796,0.6376646043359396,0.053524,0.030121002995958417,0.0385158704,0.09427953454652034
Publishing & Newspapers,6,0.515534602254261,-1.056940736785905,0.062514591703696,-1.119455328489601,74.92,-83.86959321044091,-0.03706568835992269,0.047962221416020356,-0.08502790977594304,323.9928039543113,-27.548430902681982,0.43855152859888036,0.38081201069434034,0.050855,0.04562043795620438,0.036595258,0.5614484714011196
R.E.I.T.,53,0.8413396976264145,-0.02418324117107421,0.07750162609081507,-0.10168486726188927,57020.81000000002,-5798.15349601541,0.04178103975420076,0.0543067879981398,-0.012525748243939039,99605.61139499451,-1247.6348120173268,0.48557295534508893,0.2000181713771083,0.045043,0.006161946455576737,0.032412942800000004,0.5144270446549111
Real Estate (Development),13,0.5694531085571933,0.04633374449633055,0.0649948429936309,-0.018661098497300348,3837.8939999999993,-71.619317956198,0.04049551199847496,0.052075993622698095,-0.011580481624223135,5914.3475611523645,-68.49099325119387,0.6034961345361257,0.22463707744559702,0.045043,0.16255600936614323,0.032412942800000004,0.3965038654638743
Real Estate (General/Diversified),3,0.549722075661478,0.04057971014492754,0.06408721548042799,-0.023507505335500452,600.3,-14.11155545290092,0.04359625477375562,0.052851715213473614,-0.009255460439717991,1107.98,-10.25486505799874,0.5913168323880491,0.2591502986765015,0.050855,0.19894231568448176,0.036595258,0.40868316761195095
Real Estate (Operations & Services),34,0.7838457397869112,0.011343195035091937,0.07485690403019792,-0.06351370899510597,12183.427999999998,-773.8147005548259,0.057654980186710905,0.05812753476077244,-0.00047255457406153445,25959.378784564353,-12.267223184441841,0.5627639946221379,0.31489205139160303,0.050855,0.1537692228094246,0.036595258,0.43723600537786206
Recreation,17,0.9510150929418125,0.5846363807671152,0.08254669427532338,0.5020896864917919,2101.4839999999995,1055.1334427275165,0.26744408217454746,0.07206981878991078,0.19537426338463668,4476.1068,874.5160688809632,0.7720011313109088,0.39982917509237204,0.050855,0.07471254166696871,0.036595258,0.22799886868909128
Restaurant/Dining,22,0.8819631171538661,0.28984246186540474,0.07937030338907784,0.2104721584763269,8496.419,1788.2596462492747,0.15493525080125692,0.06395088208711013,0.0909843687141468,26272.81689955918,2390.4156599487596,0.6395229704208587,0.3164679130647543,0.050855,0.12066255922786748,0.036595258,0.3604770295791413
Retail (Automotive),10,0.7885001679756474,0.16533529757898258,0.07507100772687977,0.0902642898521028,2362.23,213.2250134173328,0.12130111878783076,0.05501900184810511,0.06628211693972565,4924.614,326.41384103101007,0.47884041191883486,0.27413994856847224,0.050855,0.26940806736679423,0.036595258,0.5211595880811651
Retail (Building Supply),10,1.0339876770484948,0.19859200171315383,0.08636343314423076,0.11222856856892308,1867.9,209.6317432298914,0.1647616250335165,0.07455742777708155,0.09020419725643494,2276.3502,205.33634246552512,0.7627800229175614,0.37056605776479035,0.050855,0.23983407610140578,0.036595258,0.23721997708243853
Retail (Distributors),33,0.8728966046284056,0.16254791159916918,0.07895324381290666,0.08359466778626251,13277.838999999996,1109.9565401244797,0.15578131189379305,0.0698630490401619,0.08591826285363115,19076.967107230474,1639.0598743691032,0.7853959625725419,0.29567491031473836,0.050855,0.15139736730712527,0.036595258,0.21460403742745818
Retail (General),10,1.1028131281509244,0.2370748687080569,0.08952940389494252,0.1475454648131144,13157.7,1941.3589623715154,0.1366396320165536,0.07739896768452434,0.059240664332029264,31327.888000000003,1855.8848972394078,0.7708391057353935,0.2817508921962523,0.050855,0.21156207514396103,0.036595258,0.22916089426460653
Retail (Grocery and Food),12,0.4909134136115663,0.21054999749263187,0.06138201702613205,0.14916798046649982,43671.29,6514.3581336668485,0.1476103970569378,0.05445404955877565,0.09315634749816215,84683.80666072451,7888.834120753631,0.7204972437077224,0.29775115963834753,0.050855,0.21929782175965515,0.036595258,0.2795027562922776
Retail (REITs),18,0.994458799753531,0.023928618162784607,0.08454510478866242,-0.06061648662587782,42795.200000000004,-2594.0946684517667,0.05223957548128236,0.0572239640995688,-0.004984388618286442,82467.89267794517,-411.05202563801777,0.47592542402067717,0.1611489520380035,0.045043,0.006384050875965516,0.032412942800000004,0.5240745759793228
Retail (Special Lines),41,0.927939765605568,0.1550503957766076,0.08148522921785613,0.07356516655875146,6008.439999999999,442.01188935826457,0.19445411684812006,0.07200930901390644,0.12244480783421362,7194.556107889581,880.9360400830076,0.7889078574374223,0.4268411017421388,0.050855,0.1551392276896382,0.036595258,0.21109214256257772
Semiconductor,10,1.1677338931834913,-0.018635044099976246,0.09251575908644061,-0.11115080318641685,2251.135,-250.2154633310545,0.13671768121965508,0.06286288612045982,0.07385479509919526,3943.9420420744214,291.27903140050813,0.450871590899656,0.6049606172193432,0.053524,0.015588181982961755,0.0385158704,0.549128409100344
Semiconductor Equip,2,0.35005238095707963,-0.8583973655323821,0.05490240952402566,-0.9132997750564078,9.11,-8.320160950763874,-0.6353077816492451,0.05414014266625047,-0.6894479243154955,8.61,-5.936146628356416,0.9583623450772872,0.4971100481784693,0.050855,0,0.036595258,0.041637654922712715
Shipbuilding & Marine,9,0.41306414928443724,0.07479535799399029,0.05780095086708412,0.01699440712690617,5790.5999999999985,98.40781390906284,0.057540473556034366,0.05046248687824154,0.007077986677792823,8656.955999999998,61.27381923823864,0.7109476265545629,0.1827003215000635,0.045043,0.2277090470285087,0.032412942800000004,0.28905237344543705
Software (Entertainment),38,1.1215480745617745,0.26936272245220816,0.09039121142984163,0.17897151102236653,4437.469999999999,794.1807110164207,0.18747640581555167,0.08677903119738671,0.10069737461816496,4030.6690522845,405.8777915197362,0.9303680677419163,0.6320263315792671,0.053524,0.031704919757279716,0.0385158704,0.06963193225808376
Software (Internet),20,1.3587049735705707,-0.1319778975644296,0.10130042878424625,-0.23327832634867585,10398.672999999999,-2425.785033687164,0.001815056737176424,0.09942902459620054,-0.09761396785902411,14742.766360017838,-1439.0999216198832,0.970193241201243,0.6416827989780239,0.053524,0.015235294117647059,0.0385158704,0.029806758798757087
Software (System & Application),229,1.1979248676535565,-0.19727392099577623,0.0939045439120636,-0.29117846490783983,20677.096999999983,-6020.725363210496,0.08202959033452858,0.08930742288842411,-0.007277832553895525,30346.259361318345,-220.85499426875947,0.9170025073332324,0.6209535064087184,0.053524,0.039370661056787395,0.0385158704,0.0829974926667676
Steel,52,0.7209210242927261,0.21454435659389914,0.0719623671174654,0.14258198947643375,32920.80999999999,4693.914584975673,0.3018692021487191,0.06859073712854181,0.2332784650201773,33800.51775250366,7884.932898191308,0.9046676397065609,0.4594603582483998,0.050855,0.09840848603435179,0.036595258,0.09533236029343901
Telecom (Wireless),3,0.2938678286183141,0.06028252395110672,0.05231792011644245,0.007964603834664269,7567.5,60.27213951882185,0.09120843379627326,0.040633485674238856,0.050574948122034405,31312.823,1583.6443987794457,0.4129893113441684,0.17404490589584257,0.045043,0.11059381588193956,0.032412942800000004,0.5870106886558316
Telecom. Equipment,18,0.8887924847827082,-0.07166909225808293,0.07968445430000458,-0.15135354655808753,911.1179999999998,-137.90094063291156,0.06137449974833127,0.0739738450194231,-0.012599345271091827,1457.1004444765142,-18.358511594620968,0.8612872064180754,0.5349596882829207,0.053524,0.0897676368518736,0.0385158704,0.1387127935819246
Telecom. Services,22,0.8179614713606506,0.10543930313553188,0.07642622768258993,0.029013075452941947,49247.338,1428.8167332505352,0.10950726883980884,0.06057057424390583,0.04893669459590301,92038.3740252134,4504.05380077536,0.6019265017890189,0.3546961825132359,0.050855,0.14040295041182874,0.036595258,0.39807349821098115
Tobacco,2,1.106410670648875,-0.223494698939788,0.08969489084984825,-0.31318958978963624,19.996,-6.262539037433566,-0.7499221329346539,0.0868181615958045,-0.8367402945304584,6.4212,-5.372876779238979,0.9437908496732026,0.5843497372161772,0.053524,0,0.0385158704,0.0562091503267974
Transportation,45,0.8675041961085335,0.07708115539587791,0.07870519302099255,-0.0016240376251146355,3603.3709999999996,-5.852010081246949,0.12032124500638289,0.06902580324019177,0.05129544176619112,4815.088059578876,246.99206915921042,0.7591551897482134,0.5448479439977376,0.053524,0.06793359478199361,0.0385158704,0.24084481025178667
Transportation (Railroads),3,0.8113256284034346,0.1481207314953686,0.076120978906558,0.07199975258881061,46605.9,3355.6132691788484,0.10293346027281967,0.06824983333715669,0.03468362693566299,75264.87170739812,2610.4587316599327,0.8199153686472699,0.14684057406844683,0.045043,0.19086207186122592,0.032412942800000004,0.1800846313527301
