Industry_Name,Number_of_firms,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Quarter_1,Quarter_2,Quarter_3,Quarter_4,2018_12_31_00_00_00,2019_12_31_00_00_00,2020_12_31_00_00_00,2021_12_31_00_00_00,2022_12_31_00_00_00,2023_12_31_00_00_00,2019,2020_0,2021_0,2022_0,2023_0
Business & Consumer Services,68,98023.54699999999,98224.795,93169.83399999996,93838.37699999998,0.08213287848157047,0.0020530577209167955,-0.05146318707002684,-0.04269555762963784,50482.690000000024,69635.754,76352.96,96244.26499999998,90583.651,107075.35200000001,0.37939864139569357,0.09646202725111586,0.26051779786926366,-0.05881507848805312,0.18206045812836602
Cable TV,2,2382.1000000000004,2579.1,2272.7999999999997,2244.6,-0.14775857751064347,0.08270013853322689,-0.11876235896242882,-0.057722177910247474,2864.5,4463,3894.4,3990.7,2795.1,2241.1,0.5580380520160586,-0.12740309209052203,0.024727814297452744,-0.2995965620066655,-0.1982039998568924
Chemical (Basic),19,10561.597999999998,10078.230000000001,9832.240000000002,9469.65,0.07306006682852262,-0.04576655918924355,-0.024408055779635895,-0.10338852132035314,9714.014999999998,11034.05,10907.035,12156.503000000002,9842.503999999997,10750.220000000001,0.13588974280974475,-0.011511185829319204,0.11455615572884859,-0.1903507118782437,0.09222409256831443
Chemical (Diversified),1,4076.4,3541.9,3935.3,3740.7,-0.17872469023874282,-0.13112059660484743,0.11107032948417528,-0.0823520753606124,3721,3631.9,3432,4595.5,4963.5,3760,-0.023945176027949433,-0.055040061675706964,0.3390151515151516,0.08007833750408011,-0.24247003122796418
Chemical (Specialty),50,40683.469999999994,32678.768000000004,33808.445999999996,32867.73100000001,-0.030019596558332307,-0.19675563564268217,0.03456917347679678,-0.19211092367489768,31439.304000000015,30628.420000000006,31213.22,48027.87000000001,41942.56900000001,31214.487,-0.025792046795947154,0.01909337798032018,0.53870283168478,-0.12670353692553926,-0.255780278981004
Coal & Related Energy,85,32150.967000000004,33334.471,41514.474999999984,38320.94300000001,-0.048577435225977905,0.03681083682490782,0.24539174477975023,0.19190638962741002,15357.983000000004,11121.519000000002,15011.15,24433.187000000005,33792.521,44050.223000000005,-0.27584768130033743,0.34973918580726227,0.6276692325371478,0.3830582559696365,0.3035494747491614
Computer Services,19,26252.519999999997,28316.380000000005,26526.080000000005,26135.093,0.07148244651673052,0.07861569098890353,-0.06322488962219042,-0.004472980117718017,18273.06,25895.895999999997,25711.969999999998,28238.292999999998,24501.12,29160.109,0.41716253325934427,-0.007102515394717401,0.09825474282989588,-0.13234415408891742,0.19015412356659622
Computers/Peripherals,5,55.67,56.3,45.760000000000005,42.42999999999999,-0.21013053348467647,0.01131668762349558,-0.18721136767317925,-0.23783007005568546,52.199999999999996,32.72,74.86000000000001,294.63,70.48,41.470000000000006,-0.3731800766283525,1.287897310513448,2.935746727224151,-0.7607847130299019,-0.4116061293984108
Construction Supplies,9,7263.300000000001,8510.3,8365.9,8398.499999999998,0.05399640120733684,0.17168504674183893,-0.01696767446505998,0.15629259427532904,9202.270000000002,9325.5,10957.400000000001,11420.1,6891.200000000001,10642.7,0.013391261069279459,0.174993297946491,0.042227170679175696,-0.3965727095209324,0.5443899465985604
Diversified,6,11673.439999999999,12895.320000000002,12905.210000000001,13017.210000000001,0.07002618820861461,0.10467180197097026,0.0007669449071445733,0.11511345413177287,5718.93,6062.219999999999,9570.83,12135.81,10909.49,13570.39,0.06002696308575195,0.5787665244745326,0.2679997450586835,-0.1010497033160539,0.2439069104055276
Drugs (Biotechnology),92,105049.81000000003,101481.59999999998,88786.93000000007,83567.05999999998,-0.006274585643658459,-0.033966839159442985,-0.12509331740926344,-0.20450060785450286,64232.420000000006,99667.80000000002,115775.575,119749.93999999994,105713.11600000002,107989.67800000001,0.5516743725364857,0.16161463381352825,0.034328181915744826,-0.11721779568323731,0.021535284230955742
Drugs (Pharmaceutical),165,16162.270000000002,14192.371000000001,14353.350999999999,13035.879000000003,-0.04199281607381378,-0.12188256971328915,0.01134271363114725,-0.19343761736439247,30211.768000000004,30065.334999999992,31885.284999999993,30986.572000000004,16870.718999999997,15574.666999999992,-0.004846886153766716,0.06053316884711246,-0.02818582302149686,-0.45554742228343315,-0.07682257051403707
Education,17,6808.182999999999,5697.449999999999,5196.443,5292.185,0.020839530978228327,-0.163146760303006,-0.08793530439056052,-0.22267292168850317,2985.9500000000003,4275.1,6773.8600000000015,8954.830000000002,6669.199999999999,5455.82,0.43173864264304496,0.5844915908399806,0.3219685674046997,-0.25523990963535903,-0.1819378636118274
Electrical Equipment,33,3454.7199999999993,3115.14,2652.1600000000003,2652.4300000000003,0.13651077716661786,-0.09829450722489796,-0.1486225338187046,-0.23223010837347147,960.1100000000002,2131.19,7847.6,6582.6100000000015,3039.7600000000007,2882.63,1.2197352386705687,2.682262022625857,-0.16119450532646906,-0.5382135657436792,-0.05169158091428283
Electronics (Consumer & Office),6,207.36,280.973,200.03,191.71,-0.0836537186795705,0.3550009645061729,-0.28808106116957866,-0.07547260802469136,448.3,316.3,554.7,518.86,226.29000000000002,192.19,-0.29444568369395496,0.7537148276952261,-0.06461150171263752,-0.5638707936630305,-0.15069159043704994
Electronics (General),45,4245.096,4654.289999999998,5871.81,5981.6230000000005,0.06354013814936166,0.0963921663962366,0.2615909193453787,0.4090666029696386,2646.5190000000002,3483.0920000000015,5134.798999999999,8919.710000000001,3991.477,6949.412000000001,0.31610315285852897,0.4742071125310492,0.7371098654494563,-0.5525104515729773,0.7410627694961043
Engineering/Construction,44,42128.043999999994,43917.112,47717.46199999999,46828.028999999995,0.12002206436908525,0.04246738823193419,0.08653460637393451,0.11156428245280026,22955.730000000007,27935.52,32524.28,44823.29000000001,37613.584,51216.899999999994,0.21693015207967647,0.16426255892140174,0.3781485708522989,-0.16084731843646471,0.36165965997816074
Entertainment,35,3738.1929999999998,3486.75,3442.6189999999997,3219.187000000001,-0.016741104307387955,-0.0672632472427186,-0.01265677206567728,-0.13883873839579686,4209.362999999999,4796.465000000001,3886.0399999999995,5531.730000000001,3801.8399999999997,3345.3169999999996,0.13947526027097257,-0.18981166338126132,0.42348766353408673,-0.3127213367246777,-0.120079487826947
Environmental & Waste Services,35,53252.730999999985,57044.02999999999,51381.26000000001,51615.475999999995,0.06555178515191606,0.07119445198031271,-0.09927016026041613,-0.030744995970253486,22505.079999999998,27334.721999999998,41302.07200000001,56617.69700000001,49976.67099999999,56317.170000000006,0.21460230312445017,0.5109746497513312,0.37081977388446763,-0.1172959401722048,0.12686917461949432
Farming/Agriculture,30,4559.430000000001,4152.790000000001,4109.312000000001,3987.685,-0.010327739683655635,-0.08918658691985626,-0.010469587915594158,-0.12539835023237578,4645.220000000002,4282.450000000001,5665.74,6411.079999999999,4607.009999999999,4500.976999999998,-0.07809533240621569,0.32301369543135316,0.1315521008729661,-0.2813987658865589,-0.023015578433734918
Financial Svcs. (Non-bank & Insurance),85,83820.86199999998,82704.75400000002,74842.27399999995,73948.71999999999,0.018470579601248094,-0.013315396350850772,-0.09506684464595672,-0.11777666996552716,55166.96,73940.71199999998,92781.36999999997,115960.59000000003,82300.71999999994,86122.89900000002,0.3403078944353646,0.2548076356094595,0.24982623127897408,-0.29026990980297773,0.046441622867941845
Food Processing,70,28953.604999999992,26957.836999999996,24943.994000000006,24352.937000000005,0.028006219817172218,-0.0689298621018003,-0.07470343410712033,-0.15889793343523162,33894.234000000004,37816.776999999995,37785.176999999996,31866.232999999997,28164.815000000002,25994.29499999999,0.11572891719576828,-0.0008356079631005597,-0.15664724820529485,-0.11615486524560326,-0.07706494787911833
Food Wholesalers,5,3588.74,3643.7149999999997,3483.4629999999997,3389.843,-0.05522677253246011,0.01531874696968849,-0.04398038814781069,-0.055422515980539155,3081.4,2960.6000000000004,3501.67,4527.1,3798.52,3536.617,-0.03920295969364562,0.18275687360670112,0.29284027335528484,-0.16093746548563104,-0.06894869580784091
Furn/Home Furnishings,5,2037,2104,2284.4,2290.3,0.003398847347421352,0.03289150711831135,0.08574144486692026,0.12434953362788415,1500.8999999999999,1899.6999999999998,3254.8000000000006,3916.5999999999995,2030.1,2932.3,0.26570724232127385,0.7133231562878355,0.20333046577362635,-0.48166777306847774,0.4444116053396385
Green & Renewable Energy,24,21256.986999999997,19954.123999999996,16878.837,16312.451000000003,-0.022714937905787713,-0.06129104750358083,-0.15411786556002138,-0.23260756569122398,11441.32,16471.89,29966.329999999998,21837.79,21751.060999999998,18829.592000000004,0.4396844070439425,0.8192405364533153,-0.271255772728926,-0.00397150993758999,-0.13431386174678994
Healthcare Products,54,32080.480000000003,31557.90599999999,29336.261,28257.395999999997,0.10564576742524046,-0.016289469484247476,-0.0703989992238393,-0.11917165827942744,15798.279,24461.39000000001,33769.09999999999,31847.779999999988,29015.152000000002,33642.003000000026,0.5483578939199649,0.38050617728591773,-0.05689580119102977,-0.08894271437443946,0.1594632693980036
Healthcare Support Services,35,23580.193999999992,22188.720999999998,18559.576999999994,18166.922000000002,0.09077701958039608,-0.05901024393607601,-0.16355805276022917,-0.2295685947282703,11927.29,15698.396999999999,21924.009999999995,31829.090000000004,21617.795000000002,20582.149999999998,0.31617467169826496,0.3965763510758453,0.45179143778898156,-0.3208164292475846,-0.04790705990134536
Heathcare Information and Technology,55,8301.538999999999,8257.111,8429.684,8221.263,-0.042894474581914754,-0.005351778748494462,0.02089992492531567,-0.00967001419857183,1543.3799999999997,3015.31,16807.02,12415.260000000002,8673.588,10186.592999999999,0.9537055035052939,4.573894558105137,-0.26130509751282494,-0.30137685396842284,0.17443819097702118
Homebuilding,4,262.29999999999995,338.29999999999995,304.7,260.9,-0.08828640945429278,0.28974456728936326,-0.09932013006207496,-0.005337399923751374,385.1,422.1,436.1,457.5,287.7,347.3,0.09607894053492605,0.03316749585406309,0.04907131391882591,-0.3711475409836066,0.20716023635731684
Hospitals/Healthcare Facilities,15,17934.92,17452.767999999996,16491.922,15694.93,0.03185028524876121,-0.02688342072337102,-0.05505407508997984,-0.12489545534632984,17733.9,23703.95,24340.899999999998,24541.399999999998,17381.32,17721.459000000003,0.3366461973959478,0.02687104891800729,0.00823716460771795,-0.29175515659253337,0.019569227193331873
Hotel/Gaming,31,37114.398000000016,37417.76000000002,35296.73599999999,34011.17199999999,0.1656074797819651,0.008173701214283513,-0.056684953882862765,-0.08361245681527751,28046.379999999997,35878.272,37344.674999999996,45369.23,31841.249,38079.310000000005,0.279247874413739,0.04087161722838828,0.21487815866653026,-0.2981752390331509,0.19591131616727742
Household Products,8,142.254,144.474,147.36599999999999,139.511,-0.06552014084136959,0.015605888059386785,0.020017442584824963,-0.019282410336440403,85.437,106.881,152.79,147.03,152.228,145.22899999999998,0.25099195898732396,0.4295337805596877,-0.03769880227763589,0.03535332925253365,-0.0459770870010775
Information Services,4,14865.279999999999,14114.41,12656.380000000001,12280.67,-0.11018742876844834,-0.050511662074310015,-0.10330081101512556,-0.17386890795195242,9059.449999999999,8678.09,8415.3,19702.77,16706.079999999998,13066.52,-0.0420952706842026,-0.030282009059597326,1.341303340344373,-0.1520948577281267,-0.21785840843573112
Insurance (General),4,6953.6,7574.099999999999,6935.1,6716.8,0.0502182416818957,0.08923435342843988,-0.08436645938131249,-0.03405430280717903,2589.7999999999997,3431.8999999999996,4346.6,6327.599999999999,6621.1,7598.999999999999,0.32516024403428845,0.2665287450100531,0.4557585239037405,0.04638409507554231,0.14769449185180683
Insurance (Life),11,120840.9,129355.00000000001,123607.4,122507.29999999999,0.052982469593222836,0.07045710516886272,-0.04443276255266526,0.013790033010346647,88617.6,117491.8,110878.7,137594.5,114760.59999999999,139481.3,0.3258291806593723,-0.05628563014610388,0.2409461871396401,-0.16595067390048301,0.21541103828317376
Insurance (Prop/Cas.),8,78599.99999999999,86583.29999999999,85251.5,84617.79999999999,0.02034722961447466,0.10156870229007642,-0.015381719107495195,0.07656234096692116,54789.5,64589.9,55491.7,70291.59999999999,77032.6,90244.70000000001,0.17887368930178238,-0.1408610324524423,0.26670475044015585,0.09590050589259613,0.1715130996487202
Investments & Asset Management,195,118478.52899999995,120978.551,111865.87200000002,110779.84699999992,0.06084303112117606,0.021101055365061683,-0.07532474909539943,-0.0649795542279229,84681.63300000005,119814.225,124875.442,165238.04000000004,111683.37400000001,134979.08099999998,0.4148785368841428,0.0422422045462465,0.32322286394790134,-0.32410615618534333,0.2085870632812361
Machinery,30,6960.309,7629.333,7083.160000000001,6514.438999999999,0.2454407886296306,0.09611987054023019,-0.07158856481949327,-0.06405893761325843,2181.6200000000003,3058.4400000000005,3615.2400000000007,7217.729999999999,5588.630999999999,7469.258000000001,0.40191234037091705,0.1820535959508769,0.9964732631858457,-0.22570794418743834,0.3365094242221398
Metals & Mining,1275,337091.1319999996,334465.4789999991,309648.93700000044,298211.20600000006,0.04083571790612761,-0.007789148840618099,-0.0741976184633355,-0.1153395100289959,184291.2340000001,203749.7980000003,267493.011,331552.74499999994,323865.83799999993,330080.301,0.10558594447308423,0.3128504353167487,0.23948189808966602,-0.023184567511271847,0.019188386890006237
Oil/Gas (Integrated),4,103977.1,100543.8,120043,118780.30000000002,-0.04316197866149374,-0.03301977069950979,0.19393736858960975,0.14236981027553197,73020.1,82615.7,47793.2,84638.09999999999,108667.40000000001,103871.5,0.1314103924809742,-0.4214997875706433,0.770923478653867,0.283906420394598,-0.0441337512446236
Oil/Gas (Production and Exploration),228,206313.97099999996,210176.53099999993,232899.72,231332.45700000005,-0.07510664199351624,0.01872175685087263,0.10811477804817371,0.1212641387237905,95944.84899999999,113745.02400000002,86735.92699999998,149433.12900000016,223067.84800000006,223621.70599999986,0.18552507180453248,-0.23745299838347245,0.722851581444448,0.492760336966509,0.002482912732451714
Oil/Gas Distribution,7,142252.40000000002,141998.19999999998,131263.90000000002,130946.6,-0.026005388547111763,-0.0017869645784538424,-0.07559462021349539,-0.0794770422151051,116615.8,156984.6,122120.2,147490.8,146050.49999999997,144799.7,0.34616921549224045,-0.2220880264688384,0.20775105183253872,-0.009765354856031805,-0.008564161026493933
Oilfield Svcs/Equip.,33,19469,20089.690000000002,21889.40599999999,20725.660000000003,0.0034315307059633593,0.03188093892855326,0.08958406028166643,0.06454671529097555,17235.946999999996,19575.816,15981.102,18066.25,19402.420000000002,24264.596000000005,0.13575517492598488,-0.18363035288030893,0.13047585829813224,0.07395945478447397,0.2505963689065591
Packaging & Container,6,14247.199999999997,13967.6,12732.199999999999,12311.7,0.11195922795351465,-0.01962490875400058,-0.08844755004438853,-0.1358512549834351,13676.1,14846.4,15231.5,16232.600000000002,12812.7,13643.000000000002,0.0855726413231841,0.025938948162517628,0.06572563437612855,-0.21068097532126717,0.06480289088170332
Paper/Forest Products,18,12957.26,15124.820000000002,12823.389999999998,12000.71,-0.010881082153925914,0.16728536743107725,-0.15216247201619615,-0.07382347811188483,10255.97,9100.91,12487.9,19925.899999999994,13099.8,14728.150000000001,-0.11262318435018814,0.37215948734796855,0.5956165568270082,-0.34257423755012306,0.12430342447976317
Power,19,82876.25,84320.55,77734.95000000001,79051.26000000004,0.045641252615798766,0.017427188126875937,-0.07810195735203329,-0.04615302936607246,54901.899999999994,74041.65000000001,76810.60000000002,85766.34000000001,79258.77999999998,85064.87999999998,0.3486172609691107,0.03739719468704461,0.11659510536306161,-0.07587545417001618,0.07325497566326389
Precious Metals,682,217696.7989999999,205853.41700000002,188930.671,197020.85700000022,0.12140395761484024,-0.05440310585365982,-0.08220774882740967,-0.0949758659519826,96992.07600000006,157511.15199999997,226470.032,203574.42400000006,194128.7949999999,219164.6640000002,0.6239589716586731,0.43780315948676485,-0.10109773817667822,-0.04639889832133415,0.1289652521667397
Publishing & Newspapers,6,291.14,285.44,238.35999999999999,112.27,-0.04478493388890725,-0.019578209795974355,-0.16493834080717495,-0.6143779624922718,129.09,110.64,243.84,281.11999999999995,304.79,266.96,-0.14292354171508248,1.2039045553145336,0.15288713910761143,0.08419891861126949,-0.12411824534925697
R.E.I.T.,53,42736.59900000001,41837.49699999999,38294.78799999999,37366.97,0.04379018997516315,-0.02103822065953398,-0.08467784294074754,-0.12564474304565054,31799.300000000007,46041.66000000001,45479.41000000001,59316.58,40943.668,42637.181999999986,0.44788281503051963,-0.012211766474101937,0.30425130844925175,-0.30974327919782296,0.04136204894979101
Real Estate (Development),13,3469.02,3382.0900000000006,3320.4700000000003,3229.1,-0.05661372783639729,-0.025058950366385724,-0.018219503324867214,-0.06916074280344309,2153.4,3240.6,3327.9999999999995,5228.4000000000015,3677.2000000000003,4026.5700000000006,0.5048760100306491,0.026970314139356688,0.5710336538461545,-0.29668732308163126,0.09500979005765275
Real Estate (General/Diversified),3,969.9000000000001,1080,965.4000000000001,962.7,-0.009699816214008505,0.11351685740798012,-0.10611111111111104,-0.007423445716053245,645.3000000000001,1000.5,580.6999999999999,985.8000000000001,979.4,996.7,0.5504416550441653,-0.4195902048975513,0.6976063371792667,-0.0064921890850071495,0.017663875842352628
Real Estate (Operations & Services),34,21852.81599999999,22314.642999999996,20955.768,20307.022999999994,0.0909652954991722,0.021133523478164218,-0.06089611202832135,-0.07073655862017958,9628.29,15410.080000000004,18312.521,31278.91,20030.715999999997,24059.60199999999,0.6005001926614177,0.18834691318928876,0.7080613859773868,-0.3596095260352743,0.20113539625842614
Recreation,17,9955.219000000001,10258.607999999998,9278.199,9333.794,0.058242898341821725,0.03047537176228854,-0.09556939888920579,-0.06242203210195585,6385.139999999999,8123.304999999999,9259.417000000001,12316.79,9407.309999999998,9037.642000000003,0.27222034285857477,0.13985834583337708,0.33019065887193544,-0.2362206386566632,-0.03929582420479327
Restaurant/Dining,22,49617.73999999999,57499.79999999999,50258.73000000002,47894.06999999999,0.001970915268009632,0.15885568347127466,-0.1259320901985741,-0.03473898649958662,40438.03,50124.5,50666.02,52856.869999999995,49520.140000000014,57988.1,0.23953862243042012,0.01080349928677582,0.04324101241818479,-0.06312765019949118,0.17100032431249157
Retail (Automotive),10,4032.0100000000007,3942.34,4104.37,4192.2,0.08879665584713692,-0.02223952817577346,0.04109995586377635,0.03972956416278706,1620.6,3037.1000000000004,4192.8,5072.3,3703.18,4400.62,0.874058990497347,0.3805274768693818,0.20976435794695658,-0.2699209431618793,0.188335430629891
Retail (Building Supply),10,3804.28,4283.900000000001,4018.2000000000007,3853.9,-0.06634729128114991,0.1260737905727234,-0.062022923037419075,0.013043203970265038,2991.9000000000005,3508.4,5654.299999999999,6944.099999999999,4074.6199999999994,4599.8,0.1726327751595973,0.611646334511458,0.2281095803194031,-0.4132256159905532,0.12889054684854062
Retail (Distributors),33,31052.356999999993,33141.02599999999,34848.39399999999,33255.445,0.10329657046840279,0.06726281679680546,0.05151826017697836,0.07094752903942236,18268.069999999996,22217.229999999992,29891.18,38603.189999999995,28145.068000000003,40224.00200000001,0.21617828265383254,0.34540534531082456,0.29145754700884985,-0.2709134141504884,0.4291669858463303
Retail (General),10,67372.106,68661.40000000001,68968.1,67805.50899999999,0.06153462572959123,0.01913691105336701,0.004466847457232026,0.006432973907628536,44031.30000000001,56125.3,74097.09999999999,80642.4,63466.706,75582.90800000001,0.2746682473604003,0.3202085334065028,0.08833409134770465,-0.21298589823715564,0.1909064258037909
Retail (Grocery and Food),12,173189.901,173256.023,160164.81900000005,161652.445,0.06752160285510889,0.0003817890051220907,-0.07555987822714794,-0.06661737164455106,109175.59999999998,131944.30000000002,145281.69999999998,171097.6,162235.5,176000.44599999997,0.20855117810206725,0.1010835632914795,0.17769547024848986,-0.051795583339567575,0.08484546230633838
Retail (REITs),18,36672.7,35610.7,32217.7,31709.4,-0.04310036660621808,-0.028958871312993018,-0.09528035113041855,-0.13534045761561042,38025.1,42423.7,36634.6,43614.4,38324.5,37487.4,0.11567622438862757,-0.13645910186994537,0.19052480441986552,-0.12128792325470494,-0.021842424558702667
Retail (Special Lines),41,19777.769999999997,17426.076999999994,16233.580000000005,16090.357,0.01089244419901303,-0.11890587260343322,-0.06843175317083638,-0.18644230365708558,8836.999999999998,12609.284,17701.326000000005,26048.81500000001,19564.663,19603.15,0.4268738259590361,0.40383276322430395,0.4715742199200219,-0.24892310840243626,0.0019671690741620562
Semiconductor,10,3994.237,3939.8480000000004,2619.5290000000005,2460.6790000000005,0.13382129606762794,-0.01361686850329602,-0.3351192736369525,-0.38394266539516797,996.9,1485.153,3660.1749999999997,3904.52,3522.81,2646.871,0.4897712910021066,1.4645103905119536,0.06675773699344978,-0.09776105641666577,-0.24864781239976042
Semiconductor Equip,2,65.55,47.690000000000005,45.24,55.8,1.2402597402597402,-0.272463768115942,-0.05137345355420431,-0.14874141876430202,58.212,31.478,61.6,34.1,29.259999999999998,68.82000000000001,-0.4592523878238164,0.9569222949361458,-0.4464285714285714,-0.14193548387096788,1.352016404647984
Shipbuilding & Marine,9,9656.9,9907,9251.2,8784,0.020382502113271306,0.025898580289741124,-0.06619561925910966,-0.09039132640909608,7176.599999999999,10023.099999999999,11187,11138,9464,10147,0.39663629016525914,0.1161217587373169,-0.004380084026101683,-0.15029628299515174,0.07216821639898563
Software (Entertainment),38,25915.208999999995,26191.401,27580.26200000001,27750.337,0.16942337446159672,0.010657525470854079,0.05302736573732769,0.07081278024807758,14299.795000000004,20838.275999999998,31022.318,35471.337,22160.673,33103.37599999999,0.45724298844843525,0.48871806861565714,0.14341349347266696,-0.3752512627308071,0.49378929060502763
Software (Internet),20,72854.97000000002,89163.79,76833.99,72846.56,0.48225203116728466,0.22385322511285066,-0.13828259207016647,-0.00011543481522291454,17572.799999999992,49823.51,150794.45999999996,184805.26999999993,49151.539999999986,107696.31700000002,1.835263020122008,2.02657239524072,0.22554416123775356,-0.7340360477815377,1.1911076845201607
Software (System & Application),229,159118.18099999987,173137.74500000005,170614.59400000004,164847.05900000027,0.2304033181678249,0.08810786996113418,-0.014573084569167838,0.036003918370587806,67327.39500000003,100908.39600000002,170538.67300000004,247526.39,129321.96999999996,199766.64299999995,0.4987717258331468,0.6900345239854968,0.4514384663940709,-0.4775426975685302,0.5447231665276984
Steel,52,68893.35399999999,66201.90600000002,61701.015999999996,60670.316000000006,0.07900926555858256,-0.03906687428804778,-0.06798731746484787,-0.11935894426042881,18618.525999999998,35004.37500000001,75505.562,66216.78,63848.71400000001,85509.964,0.880083042019546,1.15703214241077,-0.12302116233503446,-0.03576232489710296,0.33925898648483344
Telecom (Wireless),3,23896.31,24679.320000000003,20731.219999999998,20801.6,-0.01808804960119581,0.03276698368911357,-0.15997604472084337,-0.1295057688823087,27528.1,26412.8,25296.7,25137.1,24336.51,25221.79,-0.04051496470878846,-0.04225602738066392,-0.006309123324386268,-0.03184894041078723,0.03637662096989258
Telecom. Equipment,18,1463.1670000000001,1578.0200000000002,1457.275,1370.606,-0.034735654629177604,0.07849616619292266,-0.07651677418537162,-0.06326072143507888,1368.2129999999997,1626.8929999999998,2147.7700000000004,1996.8699999999997,1515.8200000000002,1643.804,0.18906412963478658,0.32016672270395197,-0.07025891971672982,-0.24090201164822922,0.0844321885184256
Telecom. Services,22,124224.48000000001,124806.64,108743.41999999998,107549.06000000001,0.02539879492334496,0.0046863548955888845,-0.12870485095985296,-0.134236182755605,92124.83,110820.09000000001,119350.3,139697.28999999998,121147.47999999998,116566.02700000002,0.20293399727304795,0.07697349821679444,0.1704812639767137,-0.1327857541116223,-0.03781715476046188
