Industry_Name,Number_of_firms,Price_Sales,Net_Margin,EV_Sales,Pre_tax_Operating_Margin
Retail (Automotive),10,0.29206814848245516,0.025921378367436337,0.5827226208095786,0.0542665808284275
Retail (Building Supply),10,0.960894088155421,0.07749112178817633,1.1831821600167118,0.10323605598495926
Retail (Distributors),33,1.0077807110971901,0.05407413195858529,1.22581701618581,0.08773448453484624
Retail (General),10,1.4234578638407025,0.05874711147856515,1.814322320384345,0.10226166284669319
Retail (Grocery and Food),12,0.6450059769180797,0.03369777544598935,0.8761270284038822,0.05867889136014154
Retail (REITs),18,5.410061767592219,0.14778473705478265,11.287087207461926,0.625724104429222
Retail (Special Lines),41,0.9564793748362415,0.045455281772090995,1.162574141240988,0.0807585623313114
Semiconductor,10,0.33516588227443234,-0.005312011337693619,0.4903238506110991,0.06586341857561816
Semiconductor Equip,2,90.19659239842727,-10.249017038007864,90.40629095674967,-7.169069462647444
Shipbuilding & Marine,9,2.400923741626817,0.1024799528664621,3.2950762962314464,0.1526154144651692
Software (Entertainment),38,10.087301413175165,0.3642299328881965,10.645050663915478,0.23682342604394735
Software (Internet),20,13.90523420210665,-0.1771970892263674,14.076346188908207,-0.04003392528406229
Software (System & Application),229,7.082183101812211,-0.14461169648735248,7.435904821556976,0.04063645502491583
Steel,52,1.8635056402287604,0.15392231817322582,1.8985220341710913,0.24321620352068843
Telecom (Wireless),3,1.878666006424254,0.03397954261528098,4.408859732154908,0.2391832419988064
Telecom. Equipment,18,1.3205578495798458,-0.05245826571763686,1.4353816614519372,0.06771118036245094
Telecom. Services,22,1.8582691411274153,0.08277933015220565,3.025953898707464,0.18622135526364386
Tobacco,2,6.31118881118881,-1.3021561771561774,3.1506410256410255,-1.280885780885781
Transportation,45,1.2984706364096303,0.032672911980691166,1.6482273246128796,0.07326789090304746
Transportation (Railroads),3,6.9221869759883825,0.29834304285442637,8.41483878625504,0.41379525552407104
Trucking,3,1.3509545098205396,0.07148759455050109,1.6320687755577687,0.09794054706866963
Utility (General),6,1.0757841907151822,0.04046808183750288,2.4527631680024586,0.15006785650270144
Utility (Water),6,6.58428977908501,0.015185907477860536,9.312733783049334,0.2351737587518783
Total Market,4589,1.8777469576206638,0.08753206928932877,3.140243431182262,0.1309080581360931
Total Market (without financials),4243,1.774739826595248,0.06494970090943208,2.282806779466989,0.13063511727155402
